image_id,specimen_id,split,status,error_reason,n_landmarks_found,model_name,processing_time_s,processed_at
488370b449b0b93f,FR15_ABOM30072020042,train,OK,,19,weights,0.0889,2026-08-29T17:22:11+00:00
5701ed9773484541,FR15_ABOM30072020036,train,OK,,19,weights,0.0900,2026-08-29T17:22:11+00:00
71dc6d0d508e82b0,NoName9,train,OK,,19,weights,0.0891,2026-08-29T17:22:11+00:00
d2c741e3d7fcba10,FR15_ABOM25082020010,train,OK,,19,weights,0.0869,2026-08-29T17:22:11+00:00
0a09f0b3870a1cab,15L2021-1585,train,SUSPECT,seulement_17_maxima_sur_19_attendus,17,weights,0.0871,2026-08-29T17:22:11+00:00
0f705e15905e11c7,FR15_ABOM09082020078,train,OK,,19,weights,0.0868,2026-08-29T17:22:12+00:00
a39ea3f3d5bd44bd,FR15_ABOM17082020015,train,OK,,19,weights,0.0892,2026-08-29T17:22:12+00:00
45be788699fd0b26,FR15_ABOM25082020007,train,OK,,19,weights,0.0888,2026-08-29T17:22:12+00:00
6d3995e1b8c8e548,FR15_ABOM25082020010,train,OK,,19,weights,0.0923,2026-08-29T17:22:12+00:00
fd5e578d0f228a0f,NoName10,train,OK,,19,weights,0.0910,2026-08-29T17:22:12+00:00
96cd4e36adab647f,FR15_ABOM30072020042,train,OK,,19,weights,0.0900,2026-08-29T17:22:12+00:00
6eae9e275cc5423f,FR15_ABOM30072020036,train,OK,,19,weights,0.0920,2026-08-29T17:22:12+00:00
203f900cf742810f,NoName9,train,OK,,19,weights,0.0895,2026-08-29T17:22:12+00:00
ebe7d1fc0754204f,15L2021-1585,train,SUSPECT,seulement_17_maxima_sur_19_attendus,17,weights,0.0919,2026-08-29T17:22:12+00:00
d78ec10fc972c200,FR15_ABOM09082020078,train,OK,,19,weights,0.0910,2026-08-29T17:22:12+00:00
70451f2b575c4a05,FR15_ABOM17082020015,train,OK,,19,weights,0.0923,2026-08-29T17:22:12+00:00
d9b67d5517603d76,FR15_ABOM25082020007,train,OK,,19,weights,0.0924,2026-08-29T17:22:13+00:00
4ae68924d19005a5,FR15_ABOM25082020010,train,OK,,19,weights,0.0918,2026-08-29T17:22:13+00:00
7badd54882c457c3,FR15_ABOM30072020036,train,OK,,19,weights,0.0920,2026-08-29T17:22:13+00:00
5b8d704833742823,NoName10,train,OK,,19,weights,0.0908,2026-08-29T17:22:13+00:00
c1d7138c7deb2096,FR15ABOM210821174,train,OK,,19,weights,0.0911,2026-08-29T17:22:13+00:00
8ba5b501cfcfd92e,NoName12,train,OK,,19,weights,0.0946,2026-08-29T17:22:13+00:00
15886667a0c67ff2,NoName12,train,OK,,19,weights,0.0928,2026-08-29T17:22:13+00:00
88125f100cd03622,FR15ABOM210821128,train,OK,,19,weights,0.0938,2026-08-29T17:22:13+00:00
ae0a4faedcfbfb4b,15G2021-1200,train,OK,,19,weights,0.0925,2026-08-29T17:22:13+00:00
ccb572e950f85b4c,FR15ABOM210821128,train,OK,,19,weights,0.0943,2026-08-29T17:22:13+00:00
5377d021f2a4f5b2,FR15ABOM210821174,train,OK,,19,weights,0.0916,2026-08-29T17:22:13+00:00
0246a48fc2462d96,NoName12,train,OK,,19,weights,0.0909,2026-08-29T17:22:14+00:00
28e29f6241fd7ba7,15G2021-1200,train,OK,,19,weights,0.0938,2026-08-29T17:22:14+00:00
dd35c71ecc32ada4,FR15ABOM210821128,train,OK,,19,weights,0.0917,2026-08-29T17:22:14+00:00
d883fe7419088695,FR15_STPONCY300921024,train,OK,,19,weights,0.0912,2026-08-29T17:22:14+00:00
ac3bafe628e5dfbc,FR15_ABOM25082020008,train,OK,,19,weights,0.0915,2026-08-29T17:22:14+00:00
e2ac999afc46163f,FR15ABOM210821143,train,OK,,19,weights,0.0896,2026-08-29T17:22:14+00:00
40fdfeb3f2fa3cd8,FR15ABOM170821009,train,OK,,19,weights,0.0911,2026-08-29T17:22:14+00:00
2549fa952b4b3cfc,NoName13,train,OK,,19,weights,0.0909,2026-08-29T17:22:14+00:00
2d2e0899c01119f9,FR15_STPONCY300921024,train,OK,,19,weights,0.0889,2026-08-29T17:22:14+00:00
1ce60033622bfb40,FR15_ABOM25082020008,train,OK,,19,weights,0.0930,2026-08-29T17:22:14+00:00
35afced9974e5e23,FR15ABOM170821009,train,OK,,19,weights,0.0927,2026-08-29T17:22:15+00:00
c888c88c93a0dd03,FR15ABOM210821143,train,OK,,19,weights,0.0911,2026-08-29T17:22:15+00:00
9e9a4a980488e02c,FR15ABOM210821143,train,OK,,19,weights,0.0914,2026-08-29T17:22:15+00:00
e3b765ca95b4be5f,FR15ABOM170821009,train,OK,,19,weights,0.0905,2026-08-29T17:22:15+00:00
fec0e2ce9edaafe7,NoName13,train,OK,,19,weights,0.0925,2026-08-29T17:22:15+00:00
ae416babefc8e513,FR15_ABOM25082020008,train,OK,,19,weights,0.0906,2026-08-29T17:22:15+00:00
c8a7abdde7d549ef,FR15ABOM210821177,train,OK,,19,weights,0.0898,2026-08-29T17:22:15+00:00
429313c5ff624cee,2020.03930,train,OK,,19,weights,0.0898,2026-08-29T17:22:15+00:00
79920c9864a4bd88,NoName11,train,OK,,19,weights,0.0966,2026-08-29T17:22:15+00:00
6574c063f914ccab,FR15ABOM210821177,train,OK,,19,weights,0.0890,2026-08-29T17:22:15+00:00
5414f4f40e4b6899,FR15_STPONCY300921002,train,OK,,19,weights,0.0894,2026-08-29T17:22:15+00:00
fd2aed1250090dd5,2020.06348,train,OK,,19,weights,0.0868,2026-08-29T17:22:16+00:00
2532f620e9f121da,2020.03930,train,OK,,19,weights,0.0929,2026-08-29T17:22:16+00:00
a852c24e755d52a3,NoName11,train,OK,,19,weights,0.0906,2026-08-29T17:22:16+00:00
aa24b2f4754a0e6c,FR15ABOM210821177,train,OK,,19,weights,0.0899,2026-08-29T17:22:16+00:00
b4b03aeb42a3a7ed,FR15_STPONCY300921002,train,OK,,19,weights,0.0908,2026-08-29T17:22:16+00:00
eff4e914c9952eaf,2020.06348,train,OK,,19,weights,0.0894,2026-08-29T17:22:16+00:00
78e55198012ad9ce,NoName11,train,OK,,19,weights,0.0901,2026-08-29T17:22:16+00:00
0aaa4431b3634b1b,2020.03930,train,OK,,19,weights,0.0905,2026-08-29T17:22:16+00:00
ce70b9ab91b153c9,NoName11,train,OK,,19,weights,0.0890,2026-08-29T17:22:16+00:00
25cc079babff097e,FR15ABOM210821177,train,OK,,19,weights,0.0884,2026-08-29T17:22:16+00:00
8d33bb4646f2f373,2020.06348,train,OK,,19,weights,0.0897,2026-08-29T17:22:16+00:00
0094b2ae1aa92fb8,FR15_STPONCY300921002,train,OK,,19,weights,0.0916,2026-08-29T17:22:17+00:00
cb1e6e1e894307f1,FR15_STPONCY300921002,train,OK,,19,weights,0.0898,2026-08-29T17:22:17+00:00
31b1d2162364198e,2020.06348,train,OK,,19,weights,0.0922,2026-08-29T17:22:17+00:00
5e83c39ae4c88686,2020.03930,train,OK,,19,weights,0.0893,2026-08-29T17:22:17+00:00
f07535df92902af5,2020.03930,train,OK,,19,weights,0.0892,2026-08-29T17:22:17+00:00
c9be1e92c23e0426,NoName11,train,OK,,19,weights,0.0916,2026-08-29T17:22:17+00:00
949c0a30f29e5cae,FR15ABOM210821177,train,OK,,19,weights,0.0895,2026-08-29T17:22:17+00:00
59ed2db13318152a,2020.06348,train,OK,,19,weights,0.0897,2026-08-29T17:22:17+00:00
a11a8b2132a9796c,FR15_STPONCY300921002,train,OK,,19,weights,0.0918,2026-08-29T17:22:17+00:00
682fbeeb00dd7198,FR15_STPONCY300921024,train,OK,,19,weights,0.0907,2026-08-29T17:22:17+00:00
8a30ae6408f0941e,FR15_ABOM25082020008,train,OK,,19,weights,0.0897,2026-08-29T17:22:17+00:00
7904039e38f7d151,FR15ABOM170821009,train,OK,,19,weights,0.0914,2026-08-29T17:22:18+00:00
4f513acae98d3013,NoName13,train,OK,,19,weights,0.0907,2026-08-29T17:22:18+00:00
160208dc6a7caf4b,FR15_STPONCY300921024,train,OK,,19,weights,0.0903,2026-08-29T17:22:18+00:00
b115856f01ed597c,FR15_STPONCY300921024,train,OK,,19,weights,0.0907,2026-08-29T17:22:18+00:00
d30d1f1f420da1e5,FR15_ABOM25082020008,train,OK,,19,weights,0.0900,2026-08-29T17:22:18+00:00
4fd8e6d3e876c20d,NoName13,train,OK,,19,weights,0.0907,2026-08-29T17:22:18+00:00
9319b4d2111deb2c,FR15ABOM210821143,train,OK,,19,weights,0.0933,2026-08-29T17:22:18+00:00
eb5d1b4eec5c19c8,FR15ABOM170821009,train,OK,,19,weights,0.1265,2026-08-29T17:22:18+00:00
1b7880a934aef2ad,NoName13,train,OK,,19,weights,0.0916,2026-08-29T17:22:18+00:00
db3d23d9432b8128,FR15ABOM210821174,train,OK,,19,weights,0.0912,2026-08-29T17:22:18+00:00
a47faff73efffa3b,15G2021-1200,train,OK,,19,weights,0.0940,2026-08-29T17:22:18+00:00
da8e14b89a3174a1,NoName12,train,OK,,19,weights,0.0914,2026-08-29T17:22:19+00:00
9917ba9f8d6025e5,15G2021-1200,train,OK,,19,weights,0.0909,2026-08-29T17:22:19+00:00
d195e32cc636adfa,FR15ABOM210821128,train,OK,,19,weights,0.0912,2026-08-29T17:22:19+00:00
19d273cd860ace43,FR15ABOM210821174,train,OK,,19,weights,0.0901,2026-08-29T17:22:19+00:00
313519ab1bcb59b3,FR15ABOM210821174,train,OK,,19,weights,0.0905,2026-08-29T17:22:19+00:00
3a00cdf49c9017d1,NoName12,train,OK,,19,weights,0.0898,2026-08-29T17:22:19+00:00
b9306a35663100ba,FR15ABOM210821128,train,OK,,19,weights,0.0910,2026-08-29T17:22:19+00:00
8205413b51c61f16,15G2021-1200,train,OK,,19,weights,0.0910,2026-08-29T17:22:19+00:00
c085106879aafaf0,NoName10,train,OK,,19,weights,0.0912,2026-08-29T17:22:19+00:00
ae3fa188fcbf9e72,FR15_ABOM30072020042,train,OK,,19,weights,0.0919,2026-08-29T17:22:19+00:00
f1098cd0008a3a0d,FR15_ABOM30072020036,train,OK,,19,weights,0.0994,2026-08-29T17:22:19+00:00
d2dc5fc67061b237,NoName9,train,OK,,19,weights,0.0901,2026-08-29T17:22:20+00:00
a9d61270a5b7b34f,FR15_ABOM09082020078,train,OK,,19,weights,0.0938,2026-08-29T17:22:20+00:00
29b8ba1f32ef065c,15L2021-1585,train,SUSPECT,seulement_17_maxima_sur_19_attendus,17,weights,0.0917,2026-08-29T17:22:20+00:00
7d0722edb7e215c5,FR15_ABOM17082020015,train,OK,,19,weights,0.0955,2026-08-29T17:22:20+00:00
c4a15cf927a0c403,FR15_ABOM17082020015,train,OK,,19,weights,0.0917,2026-08-29T17:22:20+00:00
8b620e0382fc9181,FR15_ABOM25082020007,train,OK,,19,weights,0.0912,2026-08-29T17:22:20+00:00
e65cb2020323ae8c,FR15_ABOM09082020078,train,OK,,19,weights,0.0914,2026-08-29T17:22:20+00:00
8ad23c0aa16dae18,FR15_ABOM25082020010,train,OK,,19,weights,0.0930,2026-08-29T17:22:20+00:00
a30330f21f0aeb47,NoName9,train,OK,,19,weights,0.0892,2026-08-29T17:22:20+00:00
d7c74d5252023db2,FR15_ABOM30072020042,train,OK,,19,weights,0.0911,2026-08-29T17:22:20+00:00
204e502a2d01bad4,NoName10,train,OK,,19,weights,0.0897,2026-08-29T17:22:20+00:00
c8dbb97849e2df91,FR15_ABOM30072020042,train,OK,,19,weights,0.0899,2026-08-29T17:22:21+00:00
24ca132787999367,FR15_ABOM30072020036,train,OK,,19,weights,0.0893,2026-08-29T17:22:21+00:00
30a3625be4ef722a,NoName9,train,OK,,19,weights,0.0906,2026-08-29T17:22:21+00:00
e0c72175a6f9dbea,FR15_ABOM09082020078,train,OK,,19,weights,0.0897,2026-08-29T17:22:21+00:00
61b0fdaa4a0bde1f,15L2021-1585,train,SUSPECT,seulement_17_maxima_sur_19_attendus,17,weights,0.0919,2026-08-29T17:22:21+00:00
6f2b80b886ab787e,FR15_ABOM25082020007,train,OK,,19,weights,0.0919,2026-08-29T17:22:21+00:00
75e6b78cc52fb222,FR15_ABOM17082020015,train,OK,,19,weights,0.0922,2026-08-29T17:22:21+00:00
3bd3f0b1a8b7f1a5,FR15_ABOM25082020007,train,OK,,19,weights,0.0921,2026-08-29T17:22:21+00:00
c7682df69cc5d268,15L2021-1585,train,SUSPECT,seulement_17_maxima_sur_19_attendus,17,weights,0.0932,2026-08-29T17:22:21+00:00
d62a43996d9035bc,FR15_ABOM25082020010,train,OK,,19,weights,0.0912,2026-08-29T17:22:21+00:00
e4d8e07cbd0e8f50,2012.0034,train,OK,,19,weights,0.0921,2026-08-29T17:22:21+00:00
6e8a7b756eaeb67d,ABB-2020.00106,train,OK,,19,weights,0.0921,2026-08-29T17:22:22+00:00
3142fe10e6789e11,1036L,train,OK,,19,weights,0.0919,2026-08-29T17:22:22+00:00
49a80767708659ca,CD387324,train,OK,,19,weights,0.0914,2026-08-29T17:22:22+00:00
7e00108eca94eed8,NoName5,train,OK,,19,weights,0.0913,2026-08-29T17:22:22+00:00
45d5517f984e3a73,BAR.2018.00342,train,OK,,19,weights,0.0924,2026-08-29T17:22:22+00:00
0c6fced571579aa0,15G2021-1826,train,OK,,19,weights,0.0947,2026-08-29T17:22:22+00:00
a1fed7f1ab247494,1036L,train,OK,,19,weights,0.0938,2026-08-29T17:22:22+00:00
1e5662e0adcabb91,2012.0034,train,OK,,19,weights,0.0943,2026-08-29T17:22:22+00:00
4bd9de9e204c1147,ABB-2020.00106,train,OK,,19,weights,0.0916,2026-08-29T17:22:22+00:00
7347ce5e37180ab9,2012.0034,train,OK,,19,weights,0.0927,2026-08-29T17:22:22+00:00
331d119aa174ee81,1036L,train,OK,,19,weights,0.0928,2026-08-29T17:22:23+00:00
201558def46cc52b,CD387324,train,OK,,19,weights,0.0930,2026-08-29T17:22:23+00:00
3b50178f9b92dacc,NoName5,train,OK,,19,weights,0.0930,2026-08-29T17:22:23+00:00
89db2d384e5e424a,BAR.2018.00342,train,OK,,19,weights,0.0938,2026-08-29T17:22:23+00:00
ac7563a9647b7a4d,15G2021-1826,train,OK,,19,weights,0.0914,2026-08-29T17:22:23+00:00
6683d5fa5ddddf88,ABB-2020.00106,train,OK,,19,weights,0.0923,2026-08-29T17:22:23+00:00
63714e1076ff5af4,ABB-2020.00032,train,OK,,19,weights,0.0942,2026-08-29T17:22:23+00:00
f9b080911ae111d6,2020.04010,train,OK,,19,weights,0.0979,2026-08-29T17:22:23+00:00
dcbd01483c58fa9a,ABAURA5593,train,OK,,19,weights,0.0942,2026-08-29T17:22:23+00:00
8dad7a5869b47fb5,BAR-2018.00871,train,OK,,19,weights,0.0928,2026-08-29T17:22:23+00:00
b69e57f82c10c174,ABB-2020.00032,train,OK,,19,weights,0.0941,2026-08-29T17:22:23+00:00
65162c8cf29111e1,CD387766,train,OK,,19,weights,0.0895,2026-08-29T17:22:24+00:00
1f8a9f989e6c3133,OPPO_5923,train,OK,,19,weights,0.0897,2026-08-29T17:22:24+00:00
e76cde6b17530e2a,2020.04010,train,OK,,19,weights,0.0915,2026-08-29T17:22:24+00:00
a3fc52266fd9329f,ABAURA5593,train,OK,,19,weights,0.0901,2026-08-29T17:22:24+00:00
1c76a0170eeee783,BAR-2018.00871,train,OK,,19,weights,0.0918,2026-08-29T17:22:24+00:00
3bd488379cb105f3,ABB-2020.00032,train,OK,,19,weights,0.0912,2026-08-29T17:22:24+00:00
1e11c7c15bce546c,2020.04010,train,OK,,19,weights,0.0904,2026-08-29T17:22:24+00:00
8346b25d609fb9f3,OPPO_5923,train,OK,,19,weights,0.0894,2026-08-29T17:22:24+00:00
db28a80826245804,CD387766,train,OK,,19,weights,0.0892,2026-08-29T17:22:24+00:00
12d459412b5c23de,2020.04044,train,OK,,19,weights,0.0902,2026-08-29T17:22:24+00:00
1b2b01f8c3b4863e,2020.03886,train,OK,,19,weights,0.0966,2026-08-29T17:22:24+00:00
4dd7cd13f6d6e460,CD388146,train,OK,,19,weights,0.0941,2026-08-29T17:22:25+00:00
c807e15caa4276d9,CD387303,train,OK,,19,weights,0.0885,2026-08-29T17:22:25+00:00
25b687382a0f5ab1,CD387303,train,OK,,19,weights,0.0882,2026-08-29T17:22:25+00:00
fa8a4d29c8b32547,BAR-2018.00332,train,OK,,19,weights,0.0874,2026-08-29T17:22:25+00:00
ecfe7bff281f0755,CD388862b,train,OK,,19,weights,0.0891,2026-08-29T17:22:25+00:00
3c5ddef31724ccea,CD388862b,train,OK,,19,weights,0.0882,2026-08-29T17:22:25+00:00
b0b84be5e5ff10f5,2020.04044,train,OK,,19,weights,0.0897,2026-08-29T17:22:25+00:00
5882fc50e0e6fa65,2020.03886,train,OK,,19,weights,0.0913,2026-08-29T17:22:25+00:00
d3282af5c0bb765d,CD388146,train,OK,,19,weights,0.0896,2026-08-29T17:22:25+00:00
619706c07edadab8,CD387303,train,OK,,19,weights,0.0913,2026-08-29T17:22:25+00:00
03a19102bf6c070b,BAR-2018.00332,train,OK,,19,weights,0.0892,2026-08-29T17:22:25+00:00
abee8de6d5fa2ea9,CD388146,train,OK,,19,weights,0.0897,2026-08-29T17:22:26+00:00
3ad8eb3689988e30,CD388862b,train,OK,,19,weights,0.0886,2026-08-29T17:22:26+00:00
718758819d9901b2,CD388135,train,OK,,19,weights,0.0912,2026-08-29T17:22:26+00:00
eae065922b148f62,2020.04013,train,OK,,19,weights,0.0909,2026-08-29T17:22:26+00:00
4a2d7110cb62973c,2017.06254,train,OK,,19,weights,0.0939,2026-08-29T17:22:26+00:00
86232c3c125d9fd3,CD388135,train,OK,,19,weights,0.0910,2026-08-29T17:22:26+00:00
e9c4df33cae1d7a7,NoName4,train,OK,,19,weights,0.0918,2026-08-29T17:22:26+00:00
cf6f0a6bcf33d7a9,NoName4,train,OK,,19,weights,0.0899,2026-08-29T17:22:26+00:00
cccfad799c7c8c7b,CD388135,train,OK,,19,weights,0.0910,2026-08-29T17:22:26+00:00
8c430bcc0c5a1b59,2020.04013,train,OK,,19,weights,0.0903,2026-08-29T17:22:26+00:00
ddd7b63ef5b5d8fb,2017.06254,train,OK,,19,weights,0.0898,2026-08-29T17:22:26+00:00
26bf970f5cd934f2,NoName4,train,OK,,19,weights,0.0905,2026-08-29T17:22:27+00:00
7428f73cd0a933f0,CD388135,train,OK,,19,weights,0.0905,2026-08-29T17:22:27+00:00
62dbcef7f7468928,2020.04013,train,OK,,19,weights,0.0898,2026-08-29T17:22:27+00:00
d1854b7116591ec0,2017.06254,train,OK,,19,weights,0.0906,2026-08-29T17:22:27+00:00
3a4fd69a39ac96f4,NoName4,train,OK,,19,weights,0.0914,2026-08-29T17:22:27+00:00
64b31be712848af7,CD388135,train,OK,,19,weights,0.0904,2026-08-29T17:22:27+00:00
fde63f0b0eed4b60,2017.06254,train,OK,,19,weights,0.0905,2026-08-29T17:22:27+00:00
d72aa353359530de,2020.04013,train,OK,,19,weights,0.0904,2026-08-29T17:22:27+00:00
08a512807ddd6919,2020.04013,train,OK,,19,weights,0.0911,2026-08-29T17:22:27+00:00
84f5b88e8e623363,2017.06254,train,OK,,19,weights,0.0905,2026-08-29T17:22:27+00:00
b4153f68602097af,NoName4,train,OK,,19,weights,0.0916,2026-08-29T17:22:27+00:00
595b1a9f93f9ea49,2020.04044,train,OK,,19,weights,0.0915,2026-08-29T17:22:28+00:00
89319ab3570b46c9,2020.03886,train,OK,,19,weights,0.0926,2026-08-29T17:22:28+00:00
7ed26111a1fae43d,CD388146,train,OK,,19,weights,0.0919,2026-08-29T17:22:28+00:00
cee57c2d99b94e99,CD387303,train,OK,,19,weights,0.0916,2026-08-29T17:22:28+00:00
0efe36a7ee210b8f,BAR-2018.00332,train,OK,,19,weights,0.0907,2026-08-29T17:22:28+00:00
1920f8bf14f60db4,2020.04044,train,OK,,19,weights,0.0899,2026-08-29T17:22:28+00:00
a7dc59e085bde4a4,CD388862b,train,OK,,19,weights,0.0917,2026-08-29T17:22:28+00:00
7c2fcbff950fcf4a,2020.04044,train,OK,,19,weights,0.1009,2026-08-29T17:22:28+00:00
d7d5ca9ae01a7dbe,2020.03886,train,OK,,19,weights,0.0939,2026-08-29T17:22:28+00:00
cfb7473d192c358c,CD388146,train,OK,,19,weights,0.0920,2026-08-29T17:22:28+00:00
d6789bd6e83b8935,CD387303,train,OK,,19,weights,0.0977,2026-08-29T17:22:28+00:00
672e87fc0bbd6796,BAR-2018.00332,train,OK,,19,weights,0.0903,2026-08-29T17:22:29+00:00
5f99628ac39bc2fa,BAR-2018.00332,train,OK,,19,weights,0.0922,2026-08-29T17:22:29+00:00
2d24ee4e2b7e4bca,2020.03886,train,OK,,19,weights,0.0926,2026-08-29T17:22:29+00:00
1c5ff4ac84ad1881,CD388862b,train,OK,,19,weights,0.0901,2026-08-29T17:22:29+00:00
c561dbf785e87b04,CD387766,train,OK,,19,weights,0.0924,2026-08-29T17:22:29+00:00
6bd042cb4d9a4778,2020.04010,train,OK,,19,weights,0.0912,2026-08-29T17:22:29+00:00
5ab9d78236dd1b7e,BAR-2018.00871,train,OK,,19,weights,0.0920,2026-08-29T17:22:29+00:00
5483d9aadf4967fd,ABAURA5593,train,OK,,19,weights,0.0942,2026-08-29T17:22:29+00:00
7a5fc8ac563eb413,BAR-2018.00871,train,OK,,19,weights,0.0914,2026-08-29T17:22:29+00:00
4557bf7b27408187,ABB-2020.00032,train,OK,,19,weights,0.0956,2026-08-29T17:22:29+00:00
cf5a6971368d211b,OPPO_5923,train,OK,,19,weights,0.0911,2026-08-29T17:22:30+00:00
e90979fd2c2f6a1f,OPPO_5923,train,OK,,19,weights,0.0920,2026-08-29T17:22:30+00:00
5e96479a4080586d,2020.04010,train,OK,,19,weights,0.0910,2026-08-29T17:22:30+00:00
b580a9de73826672,ABAURA5593,train,OK,,19,weights,0.0915,2026-08-29T17:22:30+00:00
2baaaf8909808a7e,ABAURA5593,train,OK,,19,weights,0.0907,2026-08-29T17:22:30+00:00
b9a1609c406ec7ef,BAR-2018.00871,train,OK,,19,weights,0.0922,2026-08-29T17:22:30+00:00
18e00552f9647967,ABB-2020.00032,train,OK,,19,weights,0.0892,2026-08-29T17:22:30+00:00
073c31aa5f9525dd,OPPO_5923,train,OK,,19,weights,0.0908,2026-08-29T17:22:30+00:00
25258c4de25b5edf,CD387766,train,OK,,19,weights,0.0919,2026-08-29T17:22:30+00:00
d19ae1f7c8c137ae,ABB-2020.00106,train,OK,,19,weights,0.0918,2026-08-29T17:22:30+00:00
e0b59f1b7eab60ea,2012.0034,train,OK,,19,weights,0.0918,2026-08-29T17:22:30+00:00
b14ceacedf04ca26,1036L,train,OK,,19,weights,0.0908,2026-08-29T17:22:31+00:00
fceb25ff01c6bdaa,CD387324,train,OK,,19,weights,0.0918,2026-08-29T17:22:31+00:00
06f55b2a38710ac0,NoName5,train,OK,,19,weights,0.0927,2026-08-29T17:22:31+00:00
f3f690252fb79b1a,15G2021-1826,train,OK,,19,weights,0.0918,2026-08-29T17:22:31+00:00
c6da44f9711b51af,BAR.2018.00342,train,OK,,19,weights,0.0917,2026-08-29T17:22:31+00:00
4a1b77163f87f54e,15G2021-1826,train,OK,,19,weights,0.0910,2026-08-29T17:22:31+00:00
0b165d17b1adfa40,NoName5,train,OK,,19,weights,0.0919,2026-08-29T17:22:31+00:00
33d07c0da8f0271a,CD387324,train,OK,,19,weights,0.0929,2026-08-29T17:22:31+00:00
690f11abd6a8f487,2012.0034,train,OK,,19,weights,0.0925,2026-08-29T17:22:31+00:00
64d2d153ced66860,ABB-2020.00106,train,OK,,19,weights,0.0892,2026-08-29T17:22:31+00:00
ff96a834008745dc,1036L,train,OK,,19,weights,0.0912,2026-08-29T17:22:31+00:00
5c784671e6b6b7f7,CD387324,train,OK,,19,weights,0.0935,2026-08-29T17:22:32+00:00
cd2dc77c5dd58795,NoName5,train,OK,,19,weights,0.0932,2026-08-29T17:22:32+00:00
60d63cb2dc127918,15G2021-1826,train,OK,,19,weights,0.0924,2026-08-29T17:22:32+00:00
9fdf3c6e4ba612a6,BAR.2018.00342,train,OK,,19,weights,0.0926,2026-08-29T17:22:32+00:00
2789c587b4183301,BAR.2018.00342,train,OK,,19,weights,0.0918,2026-08-29T17:22:32+00:00
22158b0df380f123,POLLINIS4984,train,OK,,19,weights,0.0919,2026-08-29T17:22:32+00:00
7038f129606a1b12,POLLINIS4984,train,OK,,19,weights,0.0923,2026-08-29T17:22:32+00:00
4207686da5b94bb2,POLLINIS4984,train,OK,,19,weights,0.0910,2026-08-29T17:22:32+00:00
284f8721c7b64abd,20A.07897,train,OK,,19,weights,0.0911,2026-08-29T17:22:32+00:00
991c10ab6078f821,NoName2,train,OK,,19,weights,0.0903,2026-08-29T17:22:32+00:00
77e33c5039596444,20A.07897,train,OK,,19,weights,0.0915,2026-08-29T17:22:32+00:00
6aa7f764000556a6,NoName2,train,OK,,19,weights,0.0906,2026-08-29T17:22:33+00:00
2110b036b632fbff,POLLINIS4982b,train,OK,,19,weights,0.0929,2026-08-29T17:22:33+00:00
0b082b79cc333c10,NoName2,train,OK,,19,weights,0.0937,2026-08-29T17:22:33+00:00
65876c76ce933619,20A.07897,train,OK,,19,weights,0.0917,2026-08-29T17:22:33+00:00
1ce727241c3313f1,POLLINIS4982b,train,OK,,19,weights,0.0917,2026-08-29T17:22:33+00:00
ad90b5c1e999da28,ABAURA7151,train,OK,,19,weights,0.0909,2026-08-29T17:22:33+00:00
9353872e905b5b4b,ABAURA7151,train,OK,,19,weights,0.0910,2026-08-29T17:22:33+00:00
80326bfa3a2f49f6,ABAURA7151,train,OK,,19,weights,0.0938,2026-08-29T17:22:33+00:00
b6a865f33d139e07,ABAURA7151,train,OK,,19,weights,0.1245,2026-08-29T17:22:33+00:00
1bd0dc835e496063,ABAURA7151,train,OK,,19,weights,0.0914,2026-08-29T17:22:33+00:00
9ad1d7ba63873922,NoName2,train,OK,,19,weights,0.0920,2026-08-29T17:22:33+00:00
c1049802cf54cdd2,20A.07897,train,OK,,19,weights,0.0917,2026-08-29T17:22:34+00:00
908ea1eb851767ad,POLLINIS4982b,train,OK,,19,weights,0.0917,2026-08-29T17:22:34+00:00
64e26be2162ee143,POLLINIS4982b,train,OK,,19,weights,0.0927,2026-08-29T17:22:34+00:00
5e6ac610c517bbdc,20A.07897,train,OK,,19,weights,0.0907,2026-08-29T17:22:34+00:00
812a9cd06bc8347f,NoName2,train,OK,,19,weights,0.0905,2026-08-29T17:22:34+00:00
c23ea51c7b7fdfe7,POLLINIS4982b,train,OK,,19,weights,0.0914,2026-08-29T17:22:34+00:00
a45e48d88d2d5f59,POLLINIS4984,train,OK,,19,weights,0.0928,2026-08-29T17:22:34+00:00
d976bf7c9a5bfc13,POLLINIS4984,train,OK,,19,weights,0.0918,2026-08-29T17:22:34+00:00
3374aedb47bbabd9,FR73ABOM140722015,train,OK,,19,weights,0.0924,2026-08-29T17:22:34+00:00
83aa4fce54344bff,FR73ABOM130722017,train,OK,,19,weights,0.0972,2026-08-29T17:22:34+00:00
443d40565edfb17d,CD388230c,train,OK,,19,weights,0.0928,2026-08-29T17:22:35+00:00
13ff16f18c43faf5,FR73ABOM140722031,train,OK,,19,weights,0.0914,2026-08-29T17:22:35+00:00
bcbbecfab793bd8b,FR73ABOM140722031,train,OK,,19,weights,0.0933,2026-08-29T17:22:35+00:00
a00ce73e3342ded0,CD387770b,train,OK,,19,weights,0.0922,2026-08-29T17:22:35+00:00
d20e669b00058046,CD388230c,train,OK,,19,weights,0.0925,2026-08-29T17:22:35+00:00
e479d88d040cdde7,FR73ABOM130722017,train,OK,,19,weights,0.0926,2026-08-29T17:22:35+00:00
