image_id,specimen_id,raw_path,split,status,x1,y1,x2,y2,x3,y3,x4,y4
3374aedb47bbabd9,FR73ABOM140722015,D:\IDMB\images\Bombus\organized\Bombus_monticola\male\FR73ABOM140722015_S2.jpg,train,OK,0.30468747,0.46289057,0.62109369,0.46289057,0.62109369,0.56738275,0.30468747,0.56738275
af51baca5fd9310d,FR73ABOM140722015,D:\IDMB\images\Bombus\organized\Bombus_monticola\male\FR73ABOM140722015_S3.jpg,train,OK,0.33593747,0.46289057,0.65755206,0.46289057,0.65755206,0.571289,0.33593747,0.571289
e0569afa30972419,FR73ABOM140722031,D:\IDMB\images\Bombus\organized\Bombus_monticola\male\FR73ABOM140722031_P1.JPG,val,OK,0.39648438,0.41927084,0.61035156,0.41927084,0.61035156,0.54817706,0.39648438,0.54817706
98f6295bc3c95721,FR73ABOM140722031,D:\IDMB\images\Bombus\organized\Bombus_monticola\male\FR73ABOM140722031_P2.JPG,val,OK,0.39648438,0.4140625,0.61816406,0.4140625,0.61816406,0.54296875,0.39648438,0.54296875
81c96cf7994a9eb5,FR73ABOM140722031,D:\IDMB\images\Bombus\organized\Bombus_monticola\male\FR73ABOM140722031_S1.jpg,val,OK,0.34114587,0.4003906,0.62499994,0.4003906,0.62499994,0.49707028,0.34114587,0.49707028
bcbbecfab793bd8b,FR73ABOM140722031,D:\IDMB\images\Bombus\organized\Bombus_monticola\male\FR73ABOM140722031_S2.jpg,val,OK,0.33072913,0.4003906,0.61067706,0.4003906,0.61067706,0.49707028,0.33072913,0.49707028
13ff16f18c43faf5,FR73ABOM140722031,D:\IDMB\images\Bombus\organized\Bombus_monticola\male\FR73ABOM140722031_S3.jpg,val,OK,0.32552084,0.3847656,0.610677,0.3847656,0.610677,0.48144528,0.32552084,0.48144528
f8117419f1d5034b,FR73ABOM140722032,D:\IDMB\images\Bombus\organized\Bombus_monticola\male\FR73ABOM140722032_P1.JPG,train,OK,0.38867188,0.4140625,0.62988281,0.4140625,0.62988281,0.55338544,0.38867188,0.55338544
8c73ed32b934e0e9,FR73ABOM140722032,D:\IDMB\images\Bombus\organized\Bombus_monticola\male\FR73ABOM140722032_P2.JPG,train,OK,0.38867188,0.40885413,0.625,0.40885413,0.625,0.54296869,0.3886719,0.54296869
e973c97c031b822a,FR73ABOM140722032,D:\IDMB\images\Bombus\organized\Bombus_monticola\male\FR73ABOM140722032_S1.jpg,train,OK,0.26822913,0.41210932,0.61067694,0.41210932,0.61067694,0.524414,0.26822913,0.524414
fd71a4b0daaf24de,FR73ABOM140722032,D:\IDMB\images\Bombus\organized\Bombus_monticola\male\FR73ABOM140722032_S2.jpg,train,OK,0.33072922,0.42773432,0.66276038,0.42773432,0.66276038,0.53515619,0.33072922,0.53515619
8830f9ba5b2bf61d,FR73ABOM140722032,D:\IDMB\images\Bombus\organized\Bombus_monticola\male\FR73ABOM140722032_S3.jpg,train,OK,0.2890625,0.46679682,0.626302,0.46679682,0.626302,0.5791015,0.2890625,0.5791015
f79b9dc0adf9526c,FR73ABOM140722033,D:\IDMB\images\Bombus\organized\Bombus_monticola\male\FR73ABOM140722033_P1.JPG,train,OK,0.39648438,0.43489584,0.62207031,0.43489584,0.62207031,0.55729169,0.3964844,0.55729169
e33808ab15a46b33,FR73ABOM140722033,D:\IDMB\images\Bombus\organized\Bombus_monticola\male\FR73ABOM140722033_P2.JPG,train,OK,0.40039062,0.42447916,0.62597656,0.42447916,0.62597656,0.54817706,0.40039062,0.54817706
4485677008617b04,FR73ABOM140722033,D:\IDMB\images\Bombus\organized\Bombus_monticola\male\FR73ABOM140722033_S1.jpg,train,OK,0.32031253,0.48632807,0.63281244,0.48632807,0.63281244,0.58300775,0.32031253,0.58300775
a4f2fbd04873999d,FR73ABOM140722033,D:\IDMB\images\Bombus\organized\Bombus_monticola\male\FR73ABOM140722033_S2.jpg,train,OK,0.31510416,0.44335932,0.61588532,0.44335932,0.61588532,0.53417963,0.31510416,0.53417963
49e0d08d36528c60,FR73ABOM140722033,D:\IDMB\images\Bombus\organized\Bombus_monticola\male\FR73ABOM140722033_S3.jpg,train,OK,0.2473958,0.45898432,0.53776038,0.45898432,0.53776038,0.54687494,0.2473958,0.54687494
393628d7e190f37d,FR73ABOM150722001,D:\IDMB\images\Bombus\organized\Bombus_monticola\male\FR73ABOM150722001_P1.JPG,train,OK,0.39257812,0.41927081,0.62988281,0.41927081,0.62988281,0.55859369,0.39257815,0.55859369
ecedc76531f497c1,FR73ABOM150722001,D:\IDMB\images\Bombus\organized\Bombus_monticola\male\FR73ABOM150722001_P2.JPG,train,OK,0.39257812,0.41927084,0.62597656,0.41927084,0.62597656,0.55859375,0.39257812,0.55859375
870cea2f15ace640,FR73ABOM150722001,D:\IDMB\images\Bombus\organized\Bombus_monticola\male\FR73ABOM150722001_S1.jpg,train,OK,0.29947913,0.47070307,0.62630206,0.47070307,0.62630206,0.57421869,0.29947913,0.57421869
2cd186fe86556e3c,FR73ABOM150722001,D:\IDMB\images\Bombus\organized\Bombus_monticola\male\FR73ABOM150722001_S2.jpg,train,OK,0.32552078,0.45507807,0.65755206,0.45507807,0.65755206,0.5634765,0.32552078,0.5634765
19444645a6327e1c,FR73ABOM150722001,D:\IDMB\images\Bombus\organized\Bombus_monticola\male\FR73ABOM150722001_S3.jpg,train,OK,0.28906247,0.45507807,0.61197913,0.45507807,0.61197913,0.55859369,0.28906247,0.55859369
8ac56297575d3c1e,FR73ABOM150722006,D:\IDMB\images\Bombus\organized\Bombus_monticola\male\FR73ABOM150722006_P1.JPG,train,OK,0.60218292,0.38413173,0.62379152,0.5253076,0.40144724,0.58580947,0.37983871,0.44463357
3fd6390ca4b55c4c,FR73ABOM150722006,D:\IDMB\images\Bombus\organized\Bombus_monticola\male\FR73ABOM150722006_P2.JPG,train,OK,0.60469973,0.37783852,0.62924027,0.52099186,0.40796065,0.58842945,0.38342008,0.44527614
2572d3bfae1267ba,FR73ABOM150722006,D:\IDMB\images\Bombus\organized\Bombus_monticola\male\FR73ABOM150722006_S1.jpg,train,OK,0.64913803,0.36318305,0.68573791,0.47102177,0.39178675,0.52713972,0.35518691,0.41930094
c3b56818f9744f37,FR73ABOM150722006,D:\IDMB\images\Bombus\organized\Bombus_monticola\male\FR73ABOM150722006_S2.jpg,train,OK,0.64899874,0.39359942,0.68011934,0.50003171,0.39707357,0.54658532,0.365953,0.44015303
e6fc86f8bcdf32e3,FR73ABOM150722006,D:\IDMB\images\Bombus\organized\Bombus_monticola\male\FR73ABOM150722006_S3.jpg,train,OK,0.58107299,0.33626479,0.61595249,0.44284093,0.33164895,0.49517864,0.29676944,0.3886025
d616aaa6180fb8c8,FR73ABOM140722026,D:\IDMB\images\Bombus\organized\Bombus_monticola\queen\FR73ABOM140722026_P1.JPG,train,OK,0.32226562,0.40364584,0.65332031,0.40364584,0.65332031,0.60026044,0.32226562,0.60026044
c82b93199fb9ccc6,FR73ABOM140722026,D:\IDMB\images\Bombus\organized\Bombus_monticola\queen\FR73ABOM140722026_P2.JPG,train,OK,0.32617188,0.3984375,0.65625,0.3984375,0.65625,0.59505206,0.32617188,0.59505206
7c72863822f83d26,FR73ABOM140722026,D:\IDMB\images\Bombus\organized\Bombus_monticola\queen\FR73ABOM140722026_S1.jpg,train,OK,0.2734375,0.30273432,0.688802,0.30273432,0.688802,0.44042963,0.2734375,0.44042963
83b782c61bfb19c7,FR73ABOM140722026,D:\IDMB\images\Bombus\organized\Bombus_monticola\queen\FR73ABOM140722026_S2.jpg,train,OK,0.2317708,0.33789057,0.64192694,0.33789057,0.64192694,0.477539,0.2317708,0.477539
ded239e3f1ef0f61,FR73ABOM140722026,D:\IDMB\images\Bombus\organized\Bombus_monticola\queen\FR73ABOM140722026_S3.jpg,train,OK,0.25781247,0.3144531,0.67317706,0.3144531,0.67317706,0.45410153,0.25781247,0.45410153
b65c91f3f7307c39,ABAURA5667,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\ABAURA5667_P1.JPG,val,OK,0.38476562,0.43489584,0.63378906,0.43489584,0.63378906,0.58463544,0.38476562,0.58463544
ac5a63fcf531ca80,ABAURA5667,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\ABAURA5667_P2.JPG,val,OK,0.37695312,0.43489584,0.62597656,0.43489584,0.62597656,0.57942706,0.37695312,0.57942706
10a9ebbc0b0b8c4d,ABAURA5667,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\ABAURA5667_S1.jpg,val,OK,0.25781247,0.42382807,0.56901038,0.42382807,0.56901038,0.52832025,0.25781247,0.52832025
75bb96e4b9daabfb,ABAURA5667,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\ABAURA5667_S2.jpg,val,OK,0.58722717,0.38861245,0.59121054,0.48645332,0.27572465,0.49367818,0.2717413,0.39583731
6f88a7a1d0e539c3,ABAURA5667,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\ABAURA5667_S3.jpg,val,OK,0.32031247,0.38085935,0.60807288,0.38085935,0.60807288,0.48144528,0.32031247,0.48144528
39241296af08b894,CD388408,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\CD388408_P1.JPG,train,OK,0.47460938,0.4921875,0.52832031,0.4921875,0.52832031,0.52734375,0.47460938,0.52734375
939af5217b3adbf5,CD388408,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\CD388408_P2.JPG,train,OK,0.48242188,0.49739584,0.54003906,0.49739584,0.54003906,0.53255206,0.48242188,0.53255206
9054a63cba6ba1cc,CD388408,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\CD388408_S1.jpg,train,OK,0.2473958,0.3144531,0.50651038,0.3144531,0.50651038,0.39941403,0.2473958,0.39941403
4cb5b113b48d5bba,CD388408,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\CD388408_S2.jpg,train,OK,0.3619791,0.41210935,0.59635407,0.41210935,0.59635407,0.48535153,0.3619791,0.48535153
2d2ad34274b004a2,CD388408,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\CD388408_S3.jpg,train,OK,0.28906253,0.4316406,0.51171869,0.4316406,0.51171869,0.50488275,0.28906253,0.50488275
7a9c3f3831c37cfe,CD388623b,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\CD388623b_P1.JPG,val,OK,0.46289062,0.4921875,0.52832031,0.4921875,0.52832031,0.52083331,0.46289062,0.52083331
4864dc95934356e6,CD388623b,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\CD388623b_P2.JPG,val,OK,0.45898432,0.4921875,0.52050775,0.4921875,0.52050775,0.52083331,0.45898432,0.52083331
7c9b14365ea62f7e,CD388623b,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\CD388623b_S1.jpg,val,OK,0.22135413,0.45507807,0.52213538,0.45507807,0.52213538,0.54394525,0.22135413,0.54394525
4db50ccdb8005c62,CD388623b,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\CD388623b_S2.jpg,val,OK,0.16927083,0.41992185,0.45312491,0.41992185,0.45312491,0.50488275,0.16927083,0.50488275
aa8564381c70d229,CD388623b,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\CD388623b_S3.jpg,val,OK,0.26822916,0.41992182,0.56901032,0.41992182,0.56901032,0.51269531,0.26822916,0.51269531
293ee473e3a80f34,CD388623c,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\CD388623c_P1.JPG,train,OK,0.47851557,0.48177084,0.53613275,0.48177084,0.53613275,0.51171875,0.47851557,0.51171875
e22d281c556948b2,CD388623c,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\CD388623c_P2.JPG,train,OK,0.47460938,0.4765625,0.53613281,0.4765625,0.53613281,0.51302081,0.47460938,0.51302081
47076ee2b2d15c35,CD388623c,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\CD388623c_S1.jpg,train,OK,0.30468747,0.48632807,0.57942706,0.48632807,0.57942706,0.57324213,0.30468747,0.57324213
82434bb284084e47,CD388623c,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\CD388623c_S2.jpg,train,OK,0.25260413,0.47460932,0.53515619,0.47460932,0.53515619,0.55957025,0.25260413,0.55957025
85b05a9e3cc50779,CD388623c,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\CD388623c_S3.jpg,train,OK,0.27864587,0.47070307,0.55859369,0.47070307,0.55859369,0.555664,0.27864587,0.555664
dbf8b670371ae2a4,CD388623d,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\CD388623d_P1.JPG,test,OK,0.47851562,0.4765625,0.53222656,0.4765625,0.53222656,0.50390625,0.47851562,0.50390625
cade8e63aba3c605,CD388623d,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\CD388623d_P2.JPG,test,OK,0.47851562,0.4765625,0.53222656,0.4765625,0.53222656,0.50520831,0.47851562,0.50520831
bb316ab9d0030c2e,CD388623d,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\CD388623d_S1.jpg,test,OK,0.3046875,0.45117182,0.58203119,0.45117182,0.58203119,0.54394525,0.3046875,0.54394525
745d48d30f9266d6,CD388623d,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\CD388623d_S2.jpg,test,OK,0.22656246,0.45507807,0.50651038,0.45507807,0.50651038,0.54394525,0.22656246,0.54394525
88b544b1a4744832,CD388623d,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\CD388623d_S3.jpg,test,OK,0.2317708,0.45507807,0.49609372,0.45507807,0.49609372,0.540039,0.2317708,0.540039
b048841b3bd41b97,CollecYvan14,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\CollecYvan14_P1.JPG,train,OK,0.37695312,0.43489584,0.60644531,0.43489584,0.60644531,0.57421875,0.37695312,0.57421875
eefcef496c1fbf62,CollecYvan14,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\CollecYvan14_P2.JPG,train,OK,0.37695312,0.42447916,0.60644531,0.42447916,0.60644531,0.56380206,0.37695312,0.56380206
43cf0de6d812759e,CollecYvan14,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\CollecYvan14_S1.jpg,train,OK,0.29947916,0.44726557,0.61588532,0.44726557,0.61588532,0.54687494,0.29947916,0.54687494
e24544d3d5888157,CollecYvan14,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\CollecYvan14_S2.jpg,train,OK,0.35156241,0.45507807,0.64713532,0.45507807,0.64713532,0.555664,0.35156241,0.555664
83e7323d015f803a,CollecYvan14,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\CollecYvan14_S3.jpg,train,OK,0.33593747,0.46289057,0.63411456,0.46289057,0.63411456,0.5634765,0.33593747,0.5634765
b82e5243b358907f,CollecYvan15,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\CollecYvan15_P1.JPG,test,OK,0.39648438,0.4140625,0.62890625,0.4140625,0.62890625,0.54817706,0.39648438,0.54817706
393285403c116954,CollecYvan15,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\CollecYvan15_P2.JPG,test,OK,0.37695312,0.40885416,0.61425781,0.40885416,0.61425781,0.54817706,0.37695312,0.54817706
798c128ae6a40876,CollecYvan15,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\CollecYvan15_S1.jpg,test,OK,0.3046875,0.41992182,0.610677,0.41992182,0.610677,0.51953125,0.3046875,0.51953125
43259bc7f9922f53,CollecYvan15,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\CollecYvan15_S2.jpg,test,OK,0.30468747,0.45898432,0.59505206,0.45898432,0.59505206,0.55957025,0.30468747,0.55957025
80560ebf7e89bef9,CollecYvan15,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\CollecYvan15_S3.jpg,test,OK,0.29947916,0.4003906,0.60026032,0.4003906,0.60026032,0.50488275,0.29947916,0.50488275
4cbe479796b954c7,CollecYvan16,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\CollecYvan16_P1.JPG,train,OK,0.39257812,0.42447916,0.57910156,0.42447916,0.57910156,0.54817706,0.39257812,0.54817706
bf12a9b67e2785e0,CollecYvan16,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\CollecYvan16_P2.JPG,train,OK,0.39648438,0.41927084,0.58203125,0.41927084,0.58203125,0.53645831,0.39648438,0.53645831
4dc56328273efa2c,CollecYvan16,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\CollecYvan16_S1.jpg,train,OK,0.34114587,0.42773432,0.57291663,0.42773432,0.57291663,0.51269531,0.34114587,0.51269531
57908d6ff72ccb9a,CollecYvan16,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\CollecYvan16_S2.jpg,train,OK,0.30989578,0.41210935,0.53255206,0.41210935,0.53255206,0.49316403,0.30989578,0.49316403
fa787b59ecfe7afa,CollecYvan16,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\CollecYvan16_S3.jpg,train,OK,0.30468753,0.38867185,0.52994788,0.38867185,0.52994788,0.47363278,0.30468753,0.47363278
0a90c4c53a2db8d1,CollecYvan17,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\CollecYvan17_P1.JPG,val,OK,0.39257812,0.41927084,0.61328125,0.41927084,0.61328125,0.55859375,0.39257812,0.55859375
625070df31bea092,CollecYvan17,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\CollecYvan17_P2.JPG,val,OK,0.61437678,0.38906828,0.63144314,0.51961064,0.40573591,0.57206857,0.38866958,0.44152623
c7159f3fdab919ff,CollecYvan17,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\CollecYvan17_S1.jpg,val,OK,0.30468747,0.43164057,0.59505206,0.43164057,0.59505206,0.53613275,0.30468747,0.53613275
2ac45efeca6d05a9,CollecYvan17,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\CollecYvan17_S2.jpg,val,OK,0.58880746,0.4016875,0.61234963,0.49833417,0.33211452,0.53673178,0.30857238,0.44008511
ee9e7e3f7d787fdd,CollecYvan17,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\CollecYvan17_S3.jpg,val,OK,0.62258679,0.37762433,0.6460337,0.47336602,0.36550507,0.51201028,0.34205812,0.41626862
668983b69ae7a068,CollecYvan18,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\CollecYvan18_P1.JPG,train,OK,0.38574219,0.41927084,0.609375,0.41927084,0.609375,0.54296875,0.38574219,0.54296875
8c97c3219c52cc56,CollecYvan18,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\CollecYvan18_P2.JPG,train,OK,0.38085938,0.42447916,0.60644531,0.42447916,0.60644531,0.54817706,0.38085938,0.54817706
4f1ea543572279ac,CollecYvan18,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\CollecYvan18_S1.jpg,train,OK,0.29947913,0.45898432,0.58723956,0.45898432,0.58723956,0.5478515,0.29947913,0.5478515
f67f9b43f9658763,CollecYvan18,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\CollecYvan18_S2.jpg,train,OK,0.26302087,0.45507807,0.54427081,0.45507807,0.54427081,0.540039,0.26302087,0.540039
27168bd2dee30ff2,CollecYvan18,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\CollecYvan18_S3.jpg,train,OK,0.26822913,0.44726557,0.53906244,0.44726557,0.53906244,0.5322265,0.26822913,0.5322265
e2713617e753ff1c,FR04ABOM220722087,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\FR04ABOM220722087_P1.JPG,train,OK,0.40039062,0.39843747,0.61816406,0.39843747,0.61816406,0.53776038,0.40039065,0.53776038
04370f8a6cbf75d9,FR04ABOM220722087,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\FR04ABOM220722087_P2.JPG,train,OK,0.39648438,0.40364581,0.625,0.40364581,0.625,0.54296869,0.3964844,0.54296869
ed096121e696ee8e,FR04ABOM220722087,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\FR04ABOM220722087_S1.jpg,train,OK,0.33072913,0.40820312,0.65234369,0.40820312,0.65234369,0.52050781,0.33072913,0.52050781
29f0e33da3a4ad7a,FR04ABOM220722087,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\FR04ABOM220722087_S2.jpg,train,OK,0.3359375,0.39648432,0.66276032,0.39648432,0.66276032,0.50878906,0.3359375,0.50878906
b6e4e2744bf9569d,FR04ABOM220722087,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\FR04ABOM220722087_S3.jpg,train,OK,0.25781247,0.41601562,0.54817706,0.41601562,0.54817706,0.51660156,0.25781247,0.51660156
3f8be6548c4dc338,FR73ABOM120722090,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\FR73ABOM120722090_P1.JPG,train,OK,0.40820307,0.41406247,0.61425775,0.41406247,0.61425775,0.53776038,0.40820307,0.53776038
63b501fa72e7e7ae,FR73ABOM120722090,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\FR73ABOM120722090_P2.JPG,train,OK,0.40039062,0.42447916,0.61035156,0.42447916,0.61035156,0.54817706,0.40039062,0.54817706
bd20f63a4f5ad9ac,FR73ABOM120722090,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\FR73ABOM120722090_S1.jpg,train,OK,0.27343747,0.4160156,0.56770831,0.4160156,0.56770831,0.50781244,0.27343747,0.50781244
21fcd7366c5317fb,FR73ABOM120722090,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\FR73ABOM120722090_S2.jpg,train,OK,0.22656246,0.44335932,0.51562488,0.44335932,0.51562488,0.53515619,0.22656246,0.53515619
7c400a9e2ad1a3da,FR73ABOM120722090,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\FR73ABOM120722090_S3.jpg,train,OK,0.21093746,0.44726557,0.48437488,0.44726557,0.48437488,0.540039,0.21093746,0.540039
a2245dee4fde772d,FR73ABOM130722001,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\FR73ABOM130722001_P1.JPG,test,OK,0.39648438,0.4140625,0.61328125,0.4140625,0.61328125,0.54557294,0.39648438,0.54557294
ef24eeb981df354d,FR73ABOM130722001,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\FR73ABOM130722001_P2.JPG,test,OK,0.39648438,0.4140625,0.61425781,0.4140625,0.61425781,0.54817706,0.39648438,0.54817706
89b47102a01c3f57,FR73ABOM130722001,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\FR73ABOM130722001_S1.jpg,test,OK,0.25781247,0.40820312,0.55338538,0.40820312,0.55338538,0.50878906,0.25781247,0.50878906
d0700f200f2c5bc5,FR73ABOM130722001,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\FR73ABOM130722001_S2.jpg,test,OK,0.22135413,0.3925781,0.53255194,0.3925781,0.53255194,0.5009765,0.22135413,0.5009765
9e1ff8f2de96a9b5,FR73ABOM130722001,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\FR73ABOM130722001_S3.jpg,test,OK,0.21093746,0.41210932,0.51822907,0.41210932,0.51822907,0.515625,0.21093746,0.515625
73f2852198ce4133,FR73ABOM130722002,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\FR73ABOM130722002_P1.JPG,val,OK,0.41210932,0.39843747,0.61425775,0.39843747,0.61425775,0.51692706,0.41210932,0.51692706
ad0a70f515725c1c,FR73ABOM130722002,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\FR73ABOM130722002_P2.JPG,val,OK,0.40039062,0.4140625,0.60644531,0.4140625,0.60644531,0.53776044,0.40039062,0.53776044
0d7acfb8d65eebf2,FR73ABOM130722002,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\FR73ABOM130722002_S1.jpg,val,OK,0.22135413,0.3925781,0.49348947,0.3925781,0.49348947,0.48144528,0.22135413,0.48144528
f5b8a1951a1242ed,FR73ABOM130722002,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\FR73ABOM130722002_S2.jpg,val,OK,0.30468747,0.45898432,0.56249994,0.45898432,0.56249994,0.54394525,0.30468747,0.54394525
7df7eb1391189bca,FR73ABOM130722002,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\FR73ABOM130722002_S3.jpg,val,OK,0.26302078,0.3847656,0.51171869,0.3847656,0.51171869,0.46582028,0.26302078,0.46582028
6a9a972528903ec7,FR73ABOM140722009,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\FR73ABOM140722009_P1.JPG,val,OK,0.40039062,0.40885416,0.62597656,0.40885416,0.62597656,0.53776044,0.40039062,0.53776044
523de63a3c1c65d1,FR73ABOM140722009,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\FR73ABOM140722009_P2.JPG,val,OK,0.39648438,0.40885416,0.62207031,0.40885416,0.62207031,0.53776044,0.39648438,0.53776044
28ec66e47c4138f7,FR73ABOM140722009,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\FR73ABOM140722009_S1.jpg,val,OK,0.32552084,0.38867185,0.63281244,0.38867185,0.63281244,0.49316403,0.32552084,0.49316403
8bd556b4c3594a12,FR73ABOM140722009,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\FR73ABOM140722009_S2.jpg,val,OK,0.26302087,0.38867185,0.55859369,0.38867185,0.55859369,0.48437497,0.26302087,0.48437497
a5fc5955ee5779e7,FR73ABOM140722009,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\FR73ABOM140722009_S3.jpg,val,OK,0.24218746,0.3925781,0.54036456,0.3925781,0.54036456,0.49316403,0.24218746,0.49316403
e4aeabc3df05d056,FR73ABOM200722032,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\FR73ABOM200722032_P1.JPG,val,OK,0.38867188,0.42447916,0.62207031,0.42447916,0.62207031,0.55338544,0.3886719,0.55338544
067982f7eddc86bc,FR73ABOM200722032,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\FR73ABOM200722032_P2.JPG,val,OK,0.40039062,0.41406247,0.62988281,0.41406247,0.62988281,0.54296869,0.40039065,0.54296869
87fc421c0d3942ac,FR73ABOM200722032,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\FR73ABOM200722032_S1.jpg,val,OK,0.22656246,0.3847656,0.52213538,0.3847656,0.52213538,0.48046872,0.22656246,0.48046872
441b3cdaa69ed412,FR73ABOM200722032,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\FR73ABOM200722032_S2.jpg,val,OK,0.29947913,0.40429685,0.57942706,0.40429685,0.57942706,0.49609372,0.29947913,0.49609372
c80642feba041457,FR73ABOM200722032,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\FR73ABOM200722032_S3.jpg,val,OK,0.26822916,0.42773432,0.532552,0.42773432,0.532552,0.51171875,0.26822916,0.51171875
00572780db9e4dc8,FR74ABOM160722001,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\FR74ABOM160722001_P1.JPG,train,OK,0.40039062,0.41927084,0.62597656,0.41927084,0.62597656,0.54817706,0.40039062,0.54817706
6fb9c6c9740eddcd,FR74ABOM160722001,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\FR74ABOM160722001_P2.JPG,train,OK,0.39648438,0.4140625,0.6171875,0.4140625,0.6171875,0.54296875,0.39648438,0.54296875
cbc47a7e9add6c49,FR74ABOM160722001,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\FR74ABOM160722001_S1.jpg,train,OK,0.2161458,0.40429685,0.52734363,0.40429685,0.52734363,0.50488275,0.2161458,0.50488275
5a3df458615fe613,FR74ABOM160722001,D:\IDMB\images\Bombus\organized\Bombus_monticola\worker\FR74ABOM160722001_S2.jpg,train,OK,0.26822913,0.43945307,0.57942706,0.43945307,0.57942706,0.53906244,0.26822913,0.53906244
