tps_id,specimen_id,n_outlier_landmarks,status
8370261619561659964,CD388018d,0,OK
8378108405023781788,FR73ABOM120722070,0,OK
8382008122270374485,FR73ABOM200722028,0,OK
8384938152570283734,CD388623d,17,SUSPECT
8390689655910820188,CD388018b,8,OK
8391626901347509921,FR73ABOM120722027,2,OK
8413318268050122648,FR15ABOM170821115,0,OK
8421025346831608568,FR15ABOM210822014,0,OK
8421815586045989197,FR15_ABOM080820007,0,OK
8423663215045789442,CD388018e,8,OK
8429959900608503632,ABAURA57210,16,SUSPECT
8430577920209865854,FR05ABOM220722024,0,OK
8440204550957293314,VAN-2019.00781,0,OK
8444337417928207171,FR04ABOM220722092,2,OK
8459834833213053654,OPIE_Lapi_A1,2,OK
8476254394868761380,FR15_ABOM30072020044,0,OK
8480920324299085670,ABAURA4904,14,SUSPECT
8483540232197286907,ABAURA5667,16,SUSPECT
8486189887681766671,ABAURA7163,0,OK
8495679562312561186,FR15_ABOM17082020015,0,OK
8498723029595064069,2020.06207,0,OK
8510122086142196744,FR73ABOM130722062,0,OK
8510190698021894745,OPIE_Lapi_B2b,0,OK
8520210273946105945,CEN187839,0,OK
8521196799214252614,POLLINIS4393,16,SUSPECT
8528426812913424894,FR15_ABOM180720053,0,OK
8536207814117378067,15L2021-1420,0,OK
8543623170719374337,CD388612,0,OK
8547569826861306727,CollecYvan12,0,OK
8575894657456825652,ABAURA8208,16,SUSPECT
8583555473331147018,FR73ABOM130722006,0,OK
8584634150270410306,OPIE_Lapi_D1,0,OK
8596249794549322879,ABAURA8526b,8,OK
8596996425479076558,FR15ABOM170821018,0,OK
8601374306905766496,N628,0,OK
8611222714604303547,15L2021-1758,0,OK
8626790317138684315,15L2021-1758,0,OK
8629042469798216041,FR73ABOM130722066,0,OK
8638814825483953220,20A.07897,18,SUSPECT
8645333485689339663,CollecYvan21,0,OK
8669165240344342484,FR15ABOO0712002,0,OK
8673361368033895719,15L2021-1498,0,OK
8677363399452813428,OPIE_Lapi_110702,3,OK
8677628165272275454,N815,1,OK
8677921972960326811,CD388861b,0,OK
8685304777546912989,UBC-2014.0001,0,OK
8704550368744788389,2019.00316,0,OK
8705974967338635487,FR15_ABOM080820039,0,OK
8709040078529344920,CollecYvan11,15,SUSPECT
8711458767514556878,NoName11,0,OK
8715596988153550568,ABAURA5591,0,OK
8720098756591604049,FR15ABOM170821009,0,OK
8730188302103956496,FR04ABOM220722031,0,OK
8734374763821166604,OPIE_Lapi_B2,2,OK
8735345903246352204,ABAURA8239,0,OK
8742389590594892698,N385,17,SUSPECT
8752453138486676889,OPIE_Lapi_200703b,0,OK
8755925800148820373,FR73ABOM120722042,0,OK
8758395763113068662,CollecYvan15,0,OK
8760078073852116360,NoName11,0,OK
8764577395195767759,FR73ABOM130722003,0,OK
8767781792014033160,CD387770d,17,SUSPECT
8770117685850673229,ABAURA8150d,8,OK
8770751854098938953,OPIE_Lapi_100820,0,OK
8774186913208218199,FR15ABOM200722065,1,OK
8779530591279382040,OPIE_Lapi_160720b,0,OK
8817987237921600531,BAR-2018.00871,0,OK
8820777566486103620,FR15_ABOM07082020038,0,OK
8827255467517854890,FR15ABOM200821004,11,SUSPECT
8835006079579684094,CD388623b,0,OK
8850765422109409126,FR15ABOM200722066,0,OK
8870326642265835848,CD388623,0,OK
8871905897152334691,FR73ABOM200722040,0,OK
8895117849753574644,FR73ABOM200722031,0,OK
8912013745044346819,FR15_ABOM30072020036,2,OK
8928660577621851007,OPIE_Lapi_H1,0,OK
8938342591612144207,FR15ABOM210821125,0,OK
8938497046034590417,FR15ABOM210821171,0,OK
8947951078935158368,FR15ABOM200821005,0,OK
8948595283186405194,2020.04044,0,OK
8949438914066284618,15L2021-1743,0,OK
8953167733652038618,FR73ABOM120722090,0,OK
8954378861903042245,FR15ABOM210822012,0,OK
8960079702324117083,FR05ABOM220722025,8,OK
8967377383711063334,FR73ABOM140722026,17,SUSPECT
8978792505841954686,CD388623b,0,OK
8985645919524884066,NoName7,0,OK
8986335857068467176,FR74ABOM170722014,0,OK
8989475260105550201,CD388872b,0,OK
8989964007827291658,FR15ABOM220821043,15,SUSPECT
9009207983965607365,FR15_ABOM17082020015,0,OK
9010336713017665432,FR04ABOM220722089,17,SUSPECT
9017715628792136442,AGR.2016.1415,17,SUSPECT
9023754722589072408,ABAURA57210,16,SUSPECT
9045927288409754277,FR73ABOM200722028,0,OK
9053741301832115981,15L2021-1740,0,OK
9056175500937129072,CD388391b,14,SUSPECT
9065787716842855962,15L2021-1742,0,OK
9072391262291899741,FR15_ABOM14080820006,0,OK
9076389906755230127,CD388003,8,OK
9076982043259739082,FR73ABOM130722002,0,OK
9079275054249078488,NoName5,16,SUSPECT
9085787365465380048,FR04ABOM220722092,2,OK
9092116592565040041,ABAURA7150,0,OK
9093957413226941339,CD388013,0,OK
9094896287461396154,FR73ABOM200722039,0,OK
9112292031448252363,ABAURA8208,16,SUSPECT
9125270889133954568,FR04ABOM220722057,8,OK
9138473322248070205,CD388146,2,OK
9150475059474112575,ABAURA8885c,8,OK
9157294193743613350,OPIE_Lapi_B2,0,OK
9160617337722280819,ABAURA8239,0,OK
9160964822150801153,ABAURA8885b,14,SUSPECT
9182242489602662755,CollecYvan22,0,OK
9184387565995924532,2019.02073,0,OK
9185132721593016137,FR73ABOM140722039,2,OK
9193424158697240980,FR15_ABOM09082020094,0,OK
9196879764857111015,FR73ABOM130722027,0,OK
9198169224733194971,FR73ABOM130722037,0,OK
9208580826690528917,FR15ABOM200821035,11,SUSPECT
9227148406712559283,ABAURA8239c,0,OK
9228059258529235243,ABAURA8207e,8,OK
9229016902864252151,FR73ABOM200722018,2,OK
9232405072844814999,FR04ABOM220722060,2,OK
9237564508152482294,ABAURA7151,17,SUSPECT
9241740130177669347,ABAURA4936,8,OK
9247595100476391161,CollecYvan15,0,OK
9250207432045413394,CD387287,0,OK
9255500786555301334,CollecYvan8,0,OK
9263660401606156315,OPIE_Lapi_260620b,2,OK
9268546198445727799,FR15ABOM210821147,0,OK
9289892671277255027,POLLINIS4351,0,OK
9306271480866929061,FR15_ABOM30072020045,11,SUSPECT
9307423998889964671,NoName2,16,SUSPECT
9310114049841067520,FR73ABOM130722039,0,OK
9311253529216902337,FR05ABOM220722026,0,OK
9313596142653923313,CD388821b,17,SUSPECT
9314687546114532209,POLLINIS4351,0,OK
9316074404262054267,FR15ABOM170821029,16,SUSPECT
9316986316550313504,ABAURA8206,0,OK
9326791572685321182,ABAURA8150b,0,OK
9331432232889720614,OPIE_Lapi_060803,2,OK
9336431328519170749,CollecYvan8,0,OK
9339778567316465514,FR15_AB210818002,1,OK
9344476475785202784,ABAURA8150b,0,OK
9352125911896071861,FR73ABOM140722031,0,OK
9357991975614723216,ABAURA8240,0,OK
9366211877507910638,FR15_ABOM07082020082,0,OK
9367644140503351074,ABAURA8238a,0,OK
9368966322844999446,15G2021-1200,0,OK
9369899761623237892,FR15ABOM200722026,0,OK
9370254887310836684,OPIE_Lapi_290602,0,OK
9384292085342163304,FR15_ABOM30072020040,0,OK
9386429278461644359,CD388623c,0,OK
9408259332099658361,OPIE_Lapi_180703,0,OK
9415775769847962471,D264520b,0,OK
9418128848489677089,FR73ABOM120722103,0,OK
9422742440968021446,ABAURA7150,0,OK
9439228705308819029,FR73ABOM130722006,2,OK
9440562344015406887,FR73ABOM130722003,0,OK
9441714947251848326,POLLINIS4343,0,OK
9442856527857794975,OPIE_Lapi_78V,0,OK
9472744296940937106,FR73ABOM130722062,0,OK
9474948155447028002,VAN-2019.00788,0,OK
9486039048954228488,FR15ABOM210822012,0,OK
9487483312603941887,FR73ABOM130722017,0,OK
9491198527091186119,FR73ABOM140722026,17,SUSPECT
9493779317786075888,ABAURA4902,13,SUSPECT
9504620776186150970,CollecYvan14,0,OK
9508322387492948048,OPIE_Lapi_E7,0,OK
9520511409335317348,ABAURA7781b,1,OK
9531456195744756028,ABAURA8205d,10,SUSPECT
9538324415906420314,CD388820,8,OK
9543050185309597822,FR05ABOM220722028,9,OK
9572472783184285341,CD388018,0,OK
9580766704714265443,2017.06254,0,OK
9607561539836119884,POLLINIS5943,17,SUSPECT
9611714325634046411,FR05ABOM220722023,0,OK
9633299238616369017,CD388623c,0,OK
9635438670476658282,CD388018e,8,OK
9661390952108963606,FR04ABOM220722055,0,OK
9663467082890611879,OPIE_Lapi_240620b,16,SUSPECT
9665617861785001939,CD388135,0,OK
9673330286841962238,NoName3,11,SUSPECT
9677877406471921280,FR15_AB210818002,1,OK
9693053092009185348,CD388821,0,OK
9701016411646004077,FR05ABOM220722025,8,OK
9716784855155941657,CD388872c,16,SUSPECT
9718090261424549253,FR73ABOM130722007,0,OK
9719639127409229818,OPIE_Lapi_A1b,0,OK
9726514693724544700,FR15ABOM210821043,0,OK
9731410382788814400,FR73ABOM150722001,0,OK
9732807863218227005,VAN-2019.00814,8,OK
9737629637503686649,FR73ABOM200722038,0,OK
9738953674706403336,FR15ABOM200722065,1,OK
9741592582436965624,FR15ABOM200821004,0,OK
9781083866386875131,FR73ABOM130722039,0,OK
9787148373642364250,OPIE_Lapi_220620d,2,OK
9798779577499730604,FR73ABOM200722032,0,OK
9805003861278078498,FR15ABOM210821128,0,OK
9809977359228847133,CD388860,17,SUSPECT
9812976205753777885,FR15ABOM210821107,11,SUSPECT
9813618166829151773,FR73ABOM140722032,0,OK
9815590873059538247,ABAURA8852b,9,OK
9821886207155934135,CD388865,17,SUSPECT
9827282860442328449,ABAURA8207c,1,OK
9833153054060215945,2013.0265,17,SUSPECT
9833865896747567491,POLLINIS4982,1,OK
9850855289701812274,CD388623d,0,OK
9874832268798554736,2019.02118,0,OK
9878314513956615733,ABAURA8212,1,OK
9885852752105129673,2020.03886,0,OK
9891763234264537578,VAN-2019.00850,7,OK
9903690431812576795,FR15_ABOM07082020062,0,OK
9907234119138298328,OPIE_Lapi_220620b,16,SUSPECT
9908280004813235641,FR15ABOM200722063,1,OK
9908918005661593513,FR15_ABOM30072020048,0,OK
9918214343395725564,2019.02080,0,OK
9922680135094124375,FR73ABOM130722001,0,OK
9933583122951979594,BAR.2018.00342,0,OK
9957650520786113566,FR15_ABOM25082020008,2,OK
9962649379356320200,15L2021-1748,0,OK
9972226141109289180,FR04ABOM220722046,0,OK
9976530197884135901,FR04ABOM220722031,0,OK
9987291984060054458,FR73ABOM120722070,0,OK
9997544114703285692,FR04ABOM220722031,0,OK
9999166416108528502,2020.00449,17,SUSPECT
9999506949791366174,FR73ABOM150722006,2,OK
10001998142075796475,VAN-2019.00849,8,OK
10003123738698952216,FR15_ABOM25082020010,0,OK
10011599064017483049,FR73ABOM130722039,0,OK
10012621695965863859,OPIE_Lapi_220620,0,OK
10020493482183650801,15L2021-1546,0,OK
10027500628218045543,CD388016,0,OK
10040482400799156866,2019.01788,15,SUSPECT
10041808315291269068,FR74ABOM160722001,17,SUSPECT
10043605527234908545,FR15_ABOM25082020007,0,OK
10050428493589980382,2019.02175,0,OK
10062475565160686037,FR73ABOM130722064,0,OK
10062647961815341358,NoName12,0,OK
10063582892883654203,CD388872,0,OK
10068458027569724359,POLLINIS4343,0,OK
10070277430682058364,ABAURA8240c,0,OK
10076055075682863634,FR73ABOM140722009,0,OK
10083262119377394774,2020.00254,0,OK
10083985419482876400,ABAURA8867,17,SUSPECT
10091299832027197086,2020.06243,0,OK
10097021525822643869,ABAURA8747,0,OK
10098026322243205972,FR73ABOM130722027,0,OK
10102427080611782113,VAN-2019.00781,0,OK
10105520720443139396,N384,16,SUSPECT
10106934959757990745,2020.04013,0,OK
10108464256898812635,FR15_ABOM023082020028,0,OK
10120096055185655937,CD388391,16,SUSPECT
10120693589743034601,FR73ABOM140722032,2,OK
10130780435917229142,CollecYvan18,0,OK
10138860136667908405,FR15ABOM210821112,0,OK
10139598368739561269,OPIE_Lapi_270702,16,SUSPECT
10165080620183663091,FR15_ABOM14080820006,0,OK
10174681893672514419,2020.06348,0,OK
10175244602748615750,ABAURA8206,0,OK
10197826223958031685,FR73ABOM200722038,0,OK
10202333925364154768,FR73ABOM120722027,2,OK
10208950450467930037,BAR-2018.00871,0,OK
10210258628690101290,FR73ABOM130722037,0,OK
10228884193112342033,POLLINIS5983,0,OK
10232015045588411699,VAN-2019.00824,0,OK
10234107996710641633,15L2021-1731,0,OK
10235952744152614855,FR73ABOM130722067,0,OK
10255192360374901728,CD388865d,0,OK
10271421935121338956,CD388229b,0,OK
10271457343923048142,FR15ABOM200821126,0,OK
10278559345705928187,ABAURA4923b,0,OK
10292367674615279654,FR73ABOM130722065,0,OK
10310080406594835329,ABAURA8207,17,SUSPECT
10328350962911282993,FR73ABOM120722042,0,OK
10351084563925841241,N126,16,SUSPECT
10377235998112952327,N815,17,SUSPECT
10377784771659917402,FR15ABOM170821029,16,SUSPECT
10385409011807971435,CD387804c,0,OK
10391803992308273629,OPIE_Lapi_290602,0,OK
10398067862439766412,FR73ABOM130722064,0,OK
10400120219261182412,CD388408,0,OK
10402352160368997072,OPIE_Lapi_130720c,16,SUSPECT
10403790361798665112,15L2021-1420,0,OK
10412061945114421453,2020.00339,0,OK
10413460064386391794,CD388229c,0,OK
10414710612393466658,OPIE_Lapi_200703,0,OK
10416441021076826029,POLLINIS4982b,17,SUSPECT
10453075183967351445,CD388016b,8,OK
10474927836151413614,ABAURA8207b,0,OK
10481932639111456466,CD387770c,0,OK
10483827121486088304,FR15ABOM210821171,0,OK
10485992310888768031,FR15_ABOM080820007,0,OK
10489845405361821978,FR73ABOM130722046,0,OK
10505622719014548617,ABAURA4928,8,OK
10516995412494209063,FR15ABOM210822012,0,OK
10518875021489277417,OPIE_Lapi_160720b,0,OK
10521801090014910527,FR73ABOM130722030,0,OK
10527098496675554484,2019.00316,0,OK
10527811638414286131,FR15ABOM200821156,2,OK
10534226556897666521,OPIE_Lapi_B2,0,OK
10536374040636953708,OPIE_Lapi_95C,0,OK
10549264772494470689,ABAURA7548,0,OK
10554837588127345950,VAN-2019.00824,7,OK
10556838902626892425,POLLINIS4393,16,SUSPECT
10557258583586501694,FR73ABOM200722038,0,OK
10561554028373021752,FR15_ABOM180720054,0,OK
10564911514235528651,FR73ABOM130722009,0,OK
10572281820145436487,CD388145b,0,OK
10575555472862918190,FR15ABOM210821139,0,OK
10576644749598691354,CD388016,0,OK
10581881552427773543,FR15ABOM130722047,0,OK
10584063657097206424,CD388229,0,OK
10586891404931107612,CD387287,0,OK
10588724896726684442,15L2021-1741,0,OK
10599702012316478252,FR15ABOM210821143,0,OK
10608742278564755153,OPIE_Lapi_060803,0,OK
10615977380702542667,ABAURA7151,17,SUSPECT
10623499662861056248,CollecYvan4,0,OK
10630138480684025588,ABAURA8207e,8,OK
10636082994139028469,CD388408,0,OK
10637009173500904249,2019.02188,0,OK
10645954444884714090,ABAURA4904,14,SUSPECT
10648862481002030998,VAN-2019.00850,7,OK
10651615274885324518,OPIE_Lapi_240620b,16,SUSPECT
10651875586623549839,ABAURA7910,2,OK
10651996473157309189,FR73ABOM130722007,0,OK
10655928197376768422,FR15_ABOM07082020038,0,OK
10689363867068608543,ABAURA4898,0,OK
10695640955293150173,CollecYvan23,0,OK
10697968050963511414,CD388230c,0,OK
10705665023495907734,OPIE_Lapi_060803,2,OK
10708445219325369518,FR15ABOM210821177,0,OK
10721532829861995726,ABAURA8205,0,OK
10727772079072134627,FR15ABOM170821120,0,OK
10728476493624955294,VAN-2019.00849,7,OK
10744472062627160602,CD388229c,17,SUSPECT
10778215743428571494,CD388865c,0,OK
10795375897410099579,FR15ABOM210822016,0,OK
10800587550066834495,POLLINIS5983,0,OK
10801172815309022673,FR73ABOM130722065,0,OK
10801704885398179470,NoName1,15,SUSPECT
10807990049608036161,NoName6,0,OK
10809758696319460535,FR15_ABOM07082020062,0,OK
10819522074621042366,CD388230b,0,OK
10829344515641413384,CollecYvan20,0,OK
10846944403765915304,2007.0008,0,OK
10859513359888668678,FR73ABOM200722030,0,OK
10862862071293883010,N126,16,SUSPECT
10866427472663766143,FR15_ABOM30072020042,16,SUSPECT
10869041427032390181,ABAURA8526,17,SUSPECT
10885162946651466161,FR04ABOM220722089,17,SUSPECT
10897263877179929182,FR73ABOM130722021,0,OK
10898780662312043388,OPIE_Lapi_200720,0,OK
10903948847605067564,FR15ABOM130722047,1,OK
10910790364151082574,CD388809,17,SUSPECT
10924117159517573487,CD388018c,0,OK
10931937863132843543,FR73ABOM120722025,8,OK
10934355195465666333,ABAURA8240,0,OK
10937508168138779656,NoName6,0,OK
10940718714777895742,FR15_ABOM07082020082,0,OK
10946416364308074586,OPIE_Lapi_200703,0,OK
10956409741098985984,N385,17,SUSPECT
10975866536865977367,ABAURA8627,0,OK
10980540981193723008,FR73ABOM200722041,0,OK
10984237117784510439,CollecYvan6,0,OK
10986823281206504543,N205,16,SUSPECT
10987388280677001835,OPIE_Lapi_D1,0,OK
10988948409844541520,CD388230b,0,OK
11000210264830747247,ABAURA8207c,0,OK
11000630708203188318,ABAURA8204,8,OK
11003204664418940794,ABAURA8207d,10,SUSPECT
11010893526098553103,OPIE_Lapi_200720,0,OK
11022042612139382561,FR73ABOM140722031,2,OK
11025534225367821236,CD388003b,8,OK
11031491006701774309,15G2021-1200,0,OK
11032711515394865185,NoName2,16,SUSPECT
11036282185859644140,FR15_ABOM180720046,0,OK
11041762562575061340,OPIE_Lapi_030803b,0,OK
11050540728177731611,ABAURA5591,0,OK
11052586993500802978,FR15ABOM210821212,0,OK
11056950156457902506,VAN-2019.00787,0,OK
11059318565706678519,ABAURA8625,16,SUSPECT
11073508266088546862,FR15ABOM200821233,0,OK
11087852405837837568,FR73ABOM120722025,8,OK
11090990076937784627,FR15_ABOM30072020044,0,OK
11100194649498741357,OPIE_Lapi_260620b,0,OK
11112186100813865520,2020.00301,0,OK
11155934947507124514,NoName2,17,SUSPECT
11157483991162285972,OPIE_Lapi_270702,16,SUSPECT
11165793277188084117,ABAURA8239,0,OK
11173689801001545973,CD387766b,0,OK
11178169873303827342,FR15_ABOM07082020038,0,OK
11181576464147525326,FR15ABOM210821211,0,OK
11181618191538209040,ABAURA7163,0,OK
11185022684261629490,ABAURA8208b,0,OK
11186700329433176550,FR15ABOM210821211,0,OK
11189502791009222678,OPIE_Lapi_95C,0,OK
11201087915763422016,VAN-2019.00795,0,OK
11215042247048332288,FR15ABOM220821070,0,OK
11232863407506426036,CD388016b,8,OK
11232892148158760862,FR15ABOM200821215,0,OK
11246447092689399125,ABAURA8885d,8,OK
11252032096919739635,CD388623,17,SUSPECT
11254918130360943833,ABAURA8206,0,OK
11263258405266020246,OPIE_Lapi_070820b,2,OK
11274870737227923744,CD388623e,3,OK
11277742301361008312,VAN-2019.00850,7,OK
11278405325982412454,ABAURA4926,0,OK
11281125510861609600,FR15ABOM220821070,0,OK
11282343184718580537,FR15ABOM220821085,15,SUSPECT
11285823460007032970,FR73ABOM120722021,0,OK
11292387907864680742,CollecYvan24,0,OK
11293771357715709351,FR15ABOM200821202,11,SUSPECT
11300191487370581258,CD388003b,0,OK
11302247170041622213,FR15ABOM220821055,0,OK
11312854113236719245,FR15ABOM130722047,0,OK
11320629979450998815,ABAURA8240c,17,SUSPECT
11334488783882677205,15L2021-1498,0,OK
11339441126516734211,OPIE_Lapi_240620,0,OK
11341482509918235859,FR15ABOM210821112,0,OK
11347117702876043653,ABB-2020.00038,0,OK
11355420121552072012,ABAURA8239b,0,OK
11358337770596493424,15L2021-1757,0,OK
11359925913468408273,ABAURA8604,8,OK
11367628207540833669,FR74ABOM170722014,0,OK
11370209845050978573,FR15ABOM100721030,0,OK
11371069342959600835,POLLINIS4402,14,SUSPECT
11379958625698564320,FR15ABOM200722026,0,OK
11381105164293015745,ABAURA5633,16,SUSPECT
11387673555578550432,ABAURA8233,0,OK
11394099304270834101,FR73ABOM130722001,17,SUSPECT
11401932815301765605,FR15_ABOM07082020049,11,SUSPECT
11403418065151612280,2020.06243,0,OK
11411311943971029508,ABAURA8208b,0,OK
11423924208504115482,ABAURA8240b,16,SUSPECT
11428529021177618476,FR15ABOM210821143,0,OK
11432832234247544686,FR73ABOM200722034,17,SUSPECT
11448923648904854090,OPIE_Lapi_200703b,0,OK
11451527408964389376,FR15ABOM200722066,0,OK
11472002257401307758,FR15_ABOM180720053,9,OK
11475692099413169049,2020.06244,0,OK
11478813183107999180,CD388862,16,SUSPECT
11480871477966787243,ABAURA8852,14,SUSPECT
11496881718042531304,CD387770b,0,OK
11515690736478427686,CD388821c,18,SUSPECT
11519992816250262182,BAR.2018.00342,0,OK
11525823392569480840,ABAURA8207c,0,OK
11526273021146368542,FR74ABOM160722015,0,OK
11528520659920811572,FR73ABOM200722017,0,OK
11529796254758204732,N126,0,OK
11532847000123006672,CD387770b,0,OK
11551718020193835833,ABAURA8205c,0,OK
11557235045297008077,FR15ABOM210821043,0,OK
11580189044092795960,FR15_ABOM14080820006,0,OK
11591291642188966063,N384,16,SUSPECT
11591494496866317985,15L2021-1732,17,SUSPECT
11596831197035236088,OPIE_Lapi_130720b,0,OK
11597240161405457436,FR15ABOM200722063,8,OK
11608743964201023852,FR15_STPONCY300921002,0,OK
11611063952545042207,D264520,15,SUSPECT
11631156063174913166,FR15ABOM210821100,0,OK
11637165159900932525,2007.0008,0,OK
11642124986044526119,CD388861b,0,OK
11653502442743183339,ABAURA8240d,0,OK
11664607190495394597,CD388145b,0,OK
11667424025419961050,CD387770,0,OK
11673004717149287572,1036L,11,SUSPECT
11683566611429488429,FR73ABOM130722001,17,SUSPECT
11688071455666063658,2020.00301,0,OK
11689656346470907923,CD388769,0,OK
11720240339028473818,2019.01788,15,SUSPECT
11725052851920418612,FR15_ABOM170820009,0,OK
11732297074813349391,Znieff_galibier,0,OK
11742279297912749698,ABAURA8228b,2,OK
11746286069573413703,NoName9,0,OK
11759233457663316525,VAN-2019.00781,0,OK
11790041142160868541,FR15_ABOM17082020015,0,OK
11790542777583076443,CD388861,0,OK
11799731614185283623,15L2021-1740,0,OK
11800717476237999008,ABAURA8207b,0,OK
11816409847352079007,ABAURA5593,0,OK
11827694792051411110,CollecYvan24,1,OK
11827708996524743262,CD388016,0,OK
11836536278352336948,FR15ABOM210821110,0,OK
11842174371580282976,OPIE_Lapi_220620c,2,OK
11843984164949679961,POLLINIS4984,17,SUSPECT
11851982986737683813,VAN-2019.00822,7,OK
11853386220711180859,15G2021-1200,0,OK
11872949174172736921,15L2021-1546,0,OK
11885839238571465117,FR73ABOM140722033,0,OK
11885880819671918869,CD388820b,8,OK
11886258122335437634,15L2021-1498,0,OK
11893187717278600115,FR15ABOM170821123,0,OK
11900219764639212586,ABAURA8238d,0,OK
11902152383287907268,OPIE_Lapi_130720d,0,OK
11922233261899806439,2019.02080,0,OK
11926102969299957679,FR73ABOM200722019,2,OK
11929673787316173479,UBC-2014.0001,0,OK
11933014402994718655,POLLINIS5943,17,SUSPECT
11934681132344836463,ABAURA8526b,8,OK
11939937752875104739,2020.00301,0,OK
11942804143365077548,POLLINIS5943,17,SUSPECT
11942823023209125780,ABAURA8207f,14,SUSPECT
11947210869119905806,OPIE_Lapi_160720,2,OK
11960532935994997223,FR73ABOM140722009,0,OK
11975065179209706869,FR15_ABOM07082020082,0,OK
11976687165179560794,ABAURA4928,8,OK
11982914650422950851,ABAURA4923,0,OK
11983706928007814325,ABAURA8207c,1,OK
11987540015689507367,ABAURA8207,0,OK
11990160520892716870,ABAURA8599,8,OK
11992702341927143056,OPPO.2021.03276,17,SUSPECT
12005298474470955891,ABAURA8233,0,OK
12009494316350898089,CD388018d,0,OK
12014026286349812031,CollecYvan6,2,OK
12017392579940064196,ABAURA8885,0,OK
12022423891467442304,FR15ABOM200821233,0,OK
12041892518666122732,OPIE_Lapi_95C,0,OK
12044204079775336352,OPIE_Lapi_030803,17,SUSPECT
12049268377529735962,N126,0,OK
12059129509954986878,OPIE_Lapi_200720,0,OK
12066577895361999646,2013.0265,17,SUSPECT
12086786545916695643,OPIE_Lapi_7B,0,OK
12088402653368438812,CD388230,0,OK
12091513807526958387,CD388820,8,OK
12095641520061670564,CD388862b,0,OK
12105770782259687513,OPIE_Lapi_B2b,0,OK
12128970388694454947,NoName11,0,OK
12148808805628269597,FR04ABOM220722061,2,OK
12150747677700897285,OPIE_Lapi_130720b,16,SUSPECT
12156058224944620886,FR15ABOM210821119,0,OK
12166708583185519837,15L2021-1740,0,OK
12184652587781028060,CD388872c,16,SUSPECT
12185041311785936052,POLLINIS5943,0,OK
12201256546894216406,FR15ABOM210821077,0,OK
12220726428630081174,CD387577b,0,OK
12225498643912717717,ABAURA8150,0,OK
12229975415208150409,OPIE_Lapi_200703b,0,OK
12237989312451818319,FR15_ABOM09082020078,17,SUSPECT
12248596657429045082,AGR.2016.1415,17,SUSPECT
12248974584798309513,CD388865b,0,OK
12252156340755755653,FR73ABOM140722001,0,OK
12260120848618884716,FR15ABOM210821177,0,OK
12260524480753766823,OPIE_Lapi_E7,0,OK
12261119121282873981,ABAURA8238e,17,SUSPECT
12263478704584104906,FR15_ABOM180720046,1,OK
12278474918595864897,FR15ABOM150720008,0,OK
12280219180770474458,CD388820b,0,OK
12287337350508368425,CD388623b,0,OK
12290041700463058086,FR73ABOM200722017,0,OK
12302437107626033246,FR73ABOM200722034,17,SUSPECT
12321925680128059010,FR15_ABOM170820009,0,OK
12325068523382828435,2020.06207,0,OK
12356316248171059274,ABAURA8240c,0,OK
12372019277421724595,ABAURA8239b,0,OK
12383052080291443240,CollecYvan22,0,OK
12388995647514750633,CD388146,2,OK
12389661087402949994,ABAURA4926,0,OK
12390214775075501659,FR73ABOM130722021,0,OK
12401024527530975023,ABAURA8204,8,OK
12402832182868440562,FR15ABOM200821233,0,OK
12410706601213026236,FR15_ABOM25082020008,0,OK
12419348860524153472,ABAURA5667,0,OK
12426948325985188429,15G2021-1826,2,OK
12442186632498603754,FR15ABOM210821211,0,OK
12443077563387451897,ABAURA8526b,8,OK
12454490373012113578,2020.00254,0,OK
12464618058208898344,POLLINIS4343,0,OK
12468902716257754140,FR73ABOM130722002,0,OK
12474171969154007355,15L2021-1741,0,OK
12475989212767553970,FR15ABOM210821119,11,SUSPECT
12478965465537874589,FR15_ABOM30072020048,11,SUSPECT
12479904574237832002,CD388235,0,OK
12483442838376281764,D264515,0,OK
12488894152035371212,CD388145b,0,OK
12489055167706908799,2020.03936,0,OK
12490044972790798205,CollecYvan9,0,OK
12491064582232150564,FR15_ABOM30072020044,0,OK
12498536787007330143,OPIE_Lapi_B2,2,OK
12506696009660357160,ABAURA7151,17,SUSPECT
12513274524200289470,FR15ABOM200722064,8,OK
12517311515375824325,ABAURA8203,0,OK
12522601099095973763,ABAURA8204,8,OK
12524583725262910803,FR15ABOM220821085,15,SUSPECT
12534930773117092606,FR73ABOM200722018,0,OK
12540923724816972619,15G2021-1200,0,OK
12555931895860272754,FR15_ABOM30072020042,16,SUSPECT
12556435622292153619,FR15_ABOM25082020008,0,OK
12564751661149841254,CD388821b,17,SUSPECT
12577908137850252378,ABAURA8852,14,SUSPECT
12613586233199195637,FR15ABOM150820018,0,OK
12633083808105181453,FR73ABOM140722015,0,OK
12633378964808806864,Znieff_galibier,0,OK
12633449141198794358,OPIE_Lapi_200703,0,OK
12635206102940991825,ABAURA8150c,0,OK
12641691144375136073,FR15ABOM200821035,11,SUSPECT
12652086693905586182,FR15ABOM210822016,0,OK
12653594436730166120,2019.02059,0,OK
12655804617063649661,ABAURA8150b,8,OK
12657540653093940609,FR15ABOM150720008,0,OK
12670908790370582190,OPIE_Lapi_E7,0,OK
12682432698544041479,2019.02080,0,OK
12702548001501223831,CollecYvan14,2,OK
12705354546286726308,VAN-2019.00787,10,SUSPECT
12707200596165039609,FR15ABOM220821085,0,OK
12715615494390004544,FR15_ABOM30072020048,0,OK
