image_id,specimen_id,dataset,status,error_reason,confidence,aspect_ratio,x1,y1,x2,y2,x3,y3,x4,y4,output_path,processing_time_s,processed_at
2445eb6d7d84a7fb,ABAURA7150,organized,OK,,0.9564,2.1455,0.17969963,0.57401294,0.17510116,0.45353040,0.51976037,0.44613084,0.52435887,0.56661338,data\crops_obb\organized\organized_ABAURA7150_ABAURA7150_S1_2445eb6d7d84a7fb.jpg,0.1979,2026-08-20T19:52:16+00:00
c17b62d51a169a35,ABAURA7150,organized,OK,,0.8732,2.1438,0.20631963,0.57624012,0.20321250,0.45819247,0.54064006,0.45319664,0.54374719,0.57124424,data\crops_obb\organized\organized_ABAURA7150_ABAURA7150_S2_c17b62d51a169a35.jpg,0.1783,2026-08-20T19:52:16+00:00
82c44e5383e565c6,ABAURA7150,organized,OK,,0.9110,2.1181,0.19796059,0.59961492,0.19344415,0.48294905,0.52293009,0.47577426,0.52744651,0.59244019,data\crops_obb\organized\organized_ABAURA7150_ABAURA7150_S3_82c44e5383e565c6.jpg,0.1857,2026-08-20T19:52:16+00:00
75c500bdb7c8a50f,ABAURA7163,organized,OK,,0.9428,2.1973,0.54791987,0.52804095,0.45444673,0.52067071,0.45696235,0.46395120,0.55043548,0.47132140,data\crops_obb\organized\organized_ABAURA7163_ABAURA7163_P1_75c500bdb7c8a50f.jpg,0.3106,2026-08-20T19:52:16+00:00
0180a4100172fd06,ABAURA7163,organized,OK,,0.9383,2.2193,0.54654521,0.52802211,0.45121282,0.52311122,0.45287243,0.46583551,0.54820484,0.47074637,data\crops_obb\organized\organized_ABAURA7163_ABAURA7163_P2_0180a4100172fd06.jpg,0.2969,2026-08-20T19:52:17+00:00
9b2d1680a0ae4110,ABAURA7163,organized,OK,,0.9583,2.1280,0.56013721,0.57199872,0.18470724,0.56189060,0.19104053,0.42957529,0.56647050,0.43968341,data\crops_obb\organized\organized_ABAURA7163_ABAURA7163_S1_9b2d1680a0ae4110.jpg,0.1899,2026-08-20T19:52:17+00:00
43536c3fc7f7f400,ABAURA7163,organized,OK,,0.9549,2.1749,0.62325907,0.57472199,0.26834050,0.57251179,0.26969546,0.45012161,0.62461400,0.45233184,data\crops_obb\organized\organized_ABAURA7163_ABAURA7163_S2_43536c3fc7f7f400.jpg,0.1855,2026-08-20T19:52:17+00:00
1e87d6911d0c2d86,ABAURA7163,organized,OK,,0.9256,2.1581,0.17939475,0.58340406,0.17673053,0.45465210,0.54720336,0.45033991,0.54986757,0.57909185,data\crops_obb\organized\organized_ABAURA7163_ABAURA7163_S3_1e87d6911d0c2d86.jpg,0.1774,2026-08-20T19:52:17+00:00
376d74c2ab1a0a98,ABAURA8150c,organized,OK,,0.9495,2.1870,0.56275702,0.50338006,0.47079262,0.49413633,0.47396263,0.43806973,0.56592703,0.44731349,data\crops_obb\organized\organized_ABAURA8150c_ABAURA8150c_P1_376d74c2ab1a0a98.jpg,0.3532,2026-08-20T19:52:17+00:00
398c3f8d79ae7e27,ABAURA8150c,organized,OK,,0.9473,2.1756,0.54634857,0.52344078,0.45517379,0.51483411,0.45814082,0.45895621,0.54931563,0.46756288,data\crops_obb\organized\organized_ABAURA8150c_ABAURA8150c_P2_398c3f8d79ae7e27.jpg,0.5499,2026-08-20T19:52:18+00:00
af594501a5a54151,ABAURA8150c,organized,OK,,0.9835,2.1587,0.52721351,0.54202414,0.14914726,0.53313541,0.15463734,0.40178499,0.53270364,0.41067371,data\crops_obb\organized\organized_ABAURA8150c_ABAURA8150c_S1_af594501a5a54151.jpg,0.1943,2026-08-20T19:52:18+00:00
ff141dfca1a05d44,ABAURA8150c,organized,OK,,0.9476,2.1786,0.56877840,0.54852927,0.19420610,0.54252660,0.19787985,0.41357568,0.57245213,0.41957831,data\crops_obb\organized\organized_ABAURA8150c_ABAURA8150c_S2_ff141dfca1a05d44.jpg,0.1887,2026-08-20T19:52:18+00:00
ef0126b49b8668f4,ABAURA8150c,organized,OK,,0.9388,2.1835,0.55157208,0.47951698,0.18284044,0.47722524,0.18423982,0.35057369,0.55297148,0.35286540,data\crops_obb\organized\organized_ABAURA8150c_ABAURA8150c_S3_ef0126b49b8668f4.jpg,0.1910,2026-08-20T19:52:19+00:00
63b62392223dee89,ABAURA8885e,organized,OK,,0.9414,2.2296,0.55231643,0.49311620,0.45394251,0.49084526,0.45470643,0.43201521,0.55308038,0.43428615,data\crops_obb\organized\organized_ABAURA8885e_ABAURA8885e_P1_63b62392223dee89.jpg,0.2863,2026-08-20T19:52:19+00:00
2f4daafe64a9df95,ABAURA8885e,organized,OK,,0.9541,2.1440,0.45322177,0.52349126,0.45227140,0.46309555,0.54938871,0.46037889,0.55033904,0.52077460,data\crops_obb\organized\organized_ABAURA8885e_ABAURA8885e_P2_2f4daafe64a9df95.jpg,0.2877,2026-08-20T19:52:19+00:00
63d31c901745379e,ABAURA8885e,organized,OK,,0.7339,2.1709,0.10494895,0.49241856,0.09724059,0.37060347,0.44983813,0.35805294,0.45754650,0.47986802,data\crops_obb\organized\organized_ABAURA8885e_ABAURA8885e_S1_63d31c901745379e.jpg,0.2025,2026-08-20T19:52:19+00:00
35093e8796ab2e52,ABAURA8885e,organized,OK,,0.7926,2.1328,0.18862994,0.49674413,0.18847783,0.38086629,0.51800197,0.38062298,0.51815408,0.49650082,data\crops_obb\organized\organized_ABAURA8885e_ABAURA8885e_S2_35093e8796ab2e52.jpg,0.2116,2026-08-20T19:52:20+00:00
fab24352c935e962,ABAURA8885e,organized,OK,,0.6322,2.1712,0.17279018,0.51632494,0.17046715,0.40117413,0.50381565,0.39739129,0.50613868,0.51254213,data\crops_obb\organized\organized_ABAURA8885e_ABAURA8885e_S3_fab24352c935e962.jpg,0.2631,2026-08-20T19:52:20+00:00
ee197cdadbd4e695,ABAURA8885f,organized,OK,,0.9479,2.1968,0.54603893,0.51675588,0.45378056,0.51478434,0.45445368,0.45878857,0.54671204,0.46076012,data\crops_obb\organized\organized_ABAURA8885f_ABAURA8885f_P1_ee197cdadbd4e695.jpg,0.3236,2026-08-20T19:52:20+00:00
c4cdb5ec72cce0a3,ABAURA8885f,organized,OK,,0.9534,2.1997,0.55141437,0.52315927,0.45880610,0.51653069,0.46106610,0.46039802,0.55367440,0.46702662,data\crops_obb\organized\organized_ABAURA8885f_ABAURA8885f_P2_c4cdb5ec72cce0a3.jpg,0.3357,2026-08-20T19:52:21+00:00
5ca656cf83f36450,ABAURA8885f,organized,OK,,0.8906,2.1666,0.23513263,0.55947846,0.23435241,0.44010413,0.57920653,0.43883637,0.57998675,0.55821073,data\crops_obb\organized\organized_ABAURA8885f_ABAURA8885f_S1_5ca656cf83f36450.jpg,0.2357,2026-08-20T19:52:21+00:00
56fe30ba637e15f6,ABAURA8885f,organized,OK,,0.6905,2.0570,0.20942652,0.57406151,0.20807163,0.45753971,0.52765101,0.45544949,0.52900589,0.57197130,data\crops_obb\organized\organized_ABAURA8885f_ABAURA8885f_S2_56fe30ba637e15f6.jpg,0.2318,2026-08-20T19:52:21+00:00
ebe1599a71effb99,ABAURA8885f,organized,OK,,0.9379,2.0678,0.23480031,0.53837466,0.23463069,0.42538157,0.54615915,0.42511848,0.54632872,0.53811151,data\crops_obb\organized\organized_ABAURA8885f_ABAURA8885f_S3_ebe1599a71effb99.jpg,0.3056,2026-08-20T19:52:21+00:00
10816ff4f0a39c15,2020.00377,organized,OK,,0.9087,1.9643,0.47126836,0.49668166,0.47036737,0.45686901,0.52901983,0.45450923,0.52992082,0.49432188,data\crops_obb\organized\organized_2020.00377_2020.00377_P1_10816ff4f0a39c15.jpg,0.3274,2026-08-20T19:52:22+00:00
177e2adee5b83943,2020.00377,organized,OK,,0.9231,1.9413,0.47361749,0.49868530,0.47300413,0.45929098,0.53035992,0.45770335,0.53097326,0.49709764,data\crops_obb\organized\organized_2020.00377_2020.00377_P2_177e2adee5b83943.jpg,0.2951,2026-08-20T19:52:22+00:00
be2003ac99e035db,2020.00377,organized,OK,,0.9521,1.9227,0.48074886,0.49590537,0.23978432,0.49474394,0.24058972,0.40075126,0.48155427,0.40191269,data\crops_obb\organized\organized_2020.00377_2020.00377_S1_be2003ac99e035db.jpg,0.1949,2026-08-20T19:52:22+00:00
34c6c05404d124e2,2020.00377,organized,OK,,0.9506,1.8352,0.23985144,0.49225011,0.23538999,0.39467168,0.47416243,0.38853079,0.47862390,0.48610923,data\crops_obb\organized\organized_2020.00377_2020.00377_S2_34c6c05404d124e2.jpg,0.1936,2026-08-20T19:52:22+00:00
b48d1148e6e417f3,2020.00377,organized,OK,,0.9509,1.9286,0.42826134,0.47004449,0.20669721,0.46987191,0.20681654,0.38370815,0.42838067,0.38388070,data\crops_obb\organized\organized_2020.00377_2020.00377_S3_b48d1148e6e417f3.jpg,0.1834,2026-08-20T19:52:23+00:00
83c0adfd4496e2f0,ABAURA4902,organized,OK,,0.9149,2.1105,0.53204393,0.51797616,0.47474012,0.51036412,0.47744516,0.47416216,0.53474891,0.48177421,data\crops_obb\organized\organized_ABAURA4902_ABAURA4902_P1_83c0adfd4496e2f0.jpg,0.3701,2026-08-20T19:52:23+00:00
238b1a71d72039dd,ABAURA4902,organized,OK,,0.9156,2.1550,0.52858859,0.53163046,0.47148156,0.52208436,0.47480386,0.48675135,0.53191090,0.49629748,data\crops_obb\organized\organized_ABAURA4902_ABAURA4902_P2_238b1a71d72039dd.jpg,0.3501,2026-08-20T19:52:23+00:00
32cc8539249f39f8,ABAURA4902,organized,OK,,0.9519,2.1625,0.58888978,0.52043104,0.36768344,0.50396466,0.37783629,0.42724475,0.59904259,0.44371110,data\crops_obb\organized\organized_ABAURA4902_ABAURA4902_S1_32cc8539249f39f8.jpg,0.2320,2026-08-20T19:52:24+00:00
4f687cf705a07be6,ABAURA4902,organized,OK,,0.9354,2.1264,0.59760779,0.54487914,0.38694417,0.53178573,0.39515403,0.45748436,0.60581768,0.47057772,data\crops_obb\organized\organized_ABAURA4902_ABAURA4902_S2_4f687cf705a07be6.jpg,0.2333,2026-08-20T19:52:24+00:00
67a5cbf757ee48db,ABAURA4902,organized,OK,,0.9457,2.1428,0.50669211,0.54954863,0.29292625,0.53590339,0.30141675,0.46108451,0.51518255,0.47472975,data\crops_obb\organized\organized_ABAURA4902_ABAURA4902_S3_67a5cbf757ee48db.jpg,0.2284,2026-08-20T19:52:24+00:00
70472ad48a3260cc,ABAURA4904,organized,OK,,0.9184,2.0701,0.54012865,0.51758236,0.47265127,0.51197803,0.47468171,0.46851656,0.54215908,0.47412089,data\crops_obb\organized\organized_ABAURA4904_ABAURA4904_P1_70472ad48a3260cc.jpg,0.3048,2026-08-20T19:52:24+00:00
de0124c90d21cdcb,ABAURA4904,organized,OK,,0.9294,2.0403,0.53773952,0.52142149,0.47089276,0.51542187,0.47309816,0.47173783,0.53994489,0.47773743,data\crops_obb\organized\organized_ABAURA4904_ABAURA4904_P2_de0124c90d21cdcb.jpg,0.3644,2026-08-20T19:52:25+00:00
75b24819e23cd766,ABAURA4904,organized,OK,,0.9518,2.0479,0.23746417,0.46872175,0.23524898,0.35808724,0.53733754,0.35468489,0.53955275,0.46531940,data\crops_obb\organized\organized_ABAURA4904_ABAURA4904_S1_75b24819e23cd766.jpg,0.2597,2026-08-20T19:52:25+00:00
93be0729b658226a,ABAURA4904,organized,OK,,0.9630,2.0577,0.52601880,0.45704478,0.24662451,0.45325401,0.24908079,0.35142034,0.52847511,0.35521114,data\crops_obb\organized\organized_ABAURA4904_ABAURA4904_S2_93be0729b658226a.jpg,0.4583,2026-08-20T19:52:25+00:00
b9e29411909bfaa0,ABAURA4904,organized,OK,,0.9659,2.0396,0.48218238,0.46557805,0.22401953,0.46495456,0.22442712,0.37002435,0.48258996,0.37064785,data\crops_obb\organized\organized_ABAURA4904_ABAURA4904_S3_b9e29411909bfaa0.jpg,0.2077,2026-08-20T19:52:26+00:00
b31b53788a925fa4,ABAURA4915,organized,OK,,0.9180,2.2397,0.46573919,0.50622869,0.46413553,0.46639818,0.53104323,0.46160892,0.53264689,0.50143945,data\crops_obb\organized\organized_ABAURA4915_ABAURA4915_P1_b31b53788a925fa4.jpg,0.3108,2026-08-20T19:52:26+00:00
260b50d94ad1fcc3,ABAURA4915,organized,OK,,0.9275,2.1657,0.46645951,0.50967097,0.46518281,0.46862552,0.53185207,0.46493879,0.53312880,0.50598425,data\crops_obb\organized\organized_ABAURA4915_ABAURA4915_P2_260b50d94ad1fcc3.jpg,0.2970,2026-08-20T19:52:26+00:00
6f21213fbe52e75d,ABAURA4915,organized,OK,,0.9682,2.1500,0.24075422,0.45814604,0.23921074,0.35730803,0.52828473,0.35481909,0.52982819,0.45565712,data\crops_obb\organized\organized_ABAURA4915_ABAURA4915_S1_6f21213fbe52e75d.jpg,0.1995,2026-08-20T19:52:26+00:00
f42c459f6453c533,ABAURA4915,organized,OK,,0.9600,2.1871,0.51191127,0.50433242,0.24850331,0.50281793,0.24942659,0.41249168,0.51283455,0.41400617,data\crops_obb\organized\organized_ABAURA4915_ABAURA4915_S2_f42c459f6453c533.jpg,0.1906,2026-08-20T19:52:27+00:00
0655ff948404d829,ABAURA4915,organized,OK,,0.9710,2.1680,0.25029755,0.40363187,0.24969156,0.30653068,0.53037941,0.30554542,0.53098541,0.40264660,data\crops_obb\organized\organized_ABAURA4915_ABAURA4915_S3_0655ff948404d829.jpg,0.1988,2026-08-20T19:52:27+00:00
43b37ad2e3532509,ABAURA4923b,organized,OK,,0.9267,2.2443,0.37998435,0.56043673,0.37950903,0.41804889,0.61917681,0.41662642,0.61965215,0.55901426,data\crops_obb\organized\organized_ABAURA4923b_ABAURA4923b_P1_43b37ad2e3532509.jpg,0.2949,2026-08-20T19:52:27+00:00
8ea4c7444b92c5fb,ABAURA4923b,organized,OK,,0.9647,2.2317,0.63218546,0.55664939,0.39311695,0.55212426,0.39463770,0.40929022,0.63370621,0.41381532,data\crops_obb\organized\organized_ABAURA4923b_ABAURA4923b_P2_8ea4c7444b92c5fb.jpg,0.2983,2026-08-20T19:52:27+00:00
1ace444327cd6e92,ABAURA4923b,organized,OK,,0.9681,2.1927,0.53674048,0.54035270,0.23632874,0.53993022,0.23658563,0.43717569,0.53699738,0.43759814,data\crops_obb\organized\organized_ABAURA4923b_ABAURA4923b_S1_1ace444327cd6e92.jpg,0.2573,2026-08-20T19:52:28+00:00
c13c561d9b710b4a,ABAURA4923b,organized,OK,,0.8890,2.2363,0.54625213,0.54248965,0.24970444,0.53743297,0.25271937,0.43797624,0.54926705,0.44303295,data\crops_obb\organized\organized_ABAURA4923b_ABAURA4923b_S2_c13c561d9b710b4a.jpg,0.2409,2026-08-20T19:52:28+00:00
01ed70b576f9f7db,ABAURA4923b,organized,OK,,0.9685,2.2321,0.50698864,0.58889449,0.22380683,0.58853483,0.22402167,0.49338537,0.50720346,0.49374506,data\crops_obb\organized\organized_ABAURA4923b_ABAURA4923b_S3_01ed70b576f9f7db.jpg,0.2353,2026-08-20T19:52:28+00:00
a64bdd62e848bbc3,ABAURA4923,organized,OK,,0.9189,2.2890,0.47010934,0.51155579,0.46927693,0.47405833,0.53365064,0.47151765,0.53448308,0.50901514,data\crops_obb\organized\organized_ABAURA4923_ABAURA4923_P1_a64bdd62e848bbc3.jpg,0.3105,2026-08-20T19:52:28+00:00
3448a62b6ee92d53,ABAURA4923,organized,OK,,0.9133,2.2628,0.47047257,0.50982863,0.46923280,0.47026250,0.53638029,0.46652201,0.53762007,0.50608814,data\crops_obb\organized\organized_ABAURA4923_ABAURA4923_P2_3448a62b6ee92d53.jpg,0.3287,2026-08-20T19:52:29+00:00
20b36b4c425e3217,ABAURA4923,organized,OK,,0.9639,2.3665,0.27607942,0.53218329,0.27280104,0.44043374,0.56229705,0.43461505,0.56557548,0.52636456,data\crops_obb\organized\organized_ABAURA4923_ABAURA4923_S1_20b36b4c425e3217.jpg,0.2501,2026-08-20T19:52:29+00:00
c1faaf3c93c8726f,ABAURA4923,organized,OK,,0.9620,2.3776,0.27299035,0.49329752,0.27000698,0.40633580,0.54568177,0.40101600,0.54866517,0.48797771,data\crops_obb\organized\organized_ABAURA4923_ABAURA4923_S2_c1faaf3c93c8726f.jpg,0.2318,2026-08-20T19:52:29+00:00
bbc40761405434e7,ABAURA4923,organized,OK,,0.9629,2.3758,0.26111844,0.49484316,0.25927940,0.41052777,0.52636981,0.40725082,0.52820885,0.49156621,data\crops_obb\organized\organized_ABAURA4923_ABAURA4923_S3_bbc40761405434e7.jpg,0.2196,2026-08-20T19:52:30+00:00
a635bd858282035a,ABAURA4928,organized,OK,,0.9589,2.2186,0.58126670,0.53845954,0.40227130,0.51096565,0.41156557,0.40339354,0.59056103,0.43088740,data\crops_obb\organized\organized_ABAURA4928_ABAURA4928_P1_a635bd858282035a.jpg,0.3853,2026-08-20T19:52:30+00:00
91cb7833a722b489,ABAURA4928,organized,OK,,0.9313,2.2289,0.59072644,0.54706007,0.41372809,0.51726222,0.42375475,0.41138121,0.60075307,0.44117907,data\crops_obb\organized\organized_ABAURA4928_ABAURA4928_P2_91cb7833a722b489.jpg,0.3753,2026-08-20T19:52:30+00:00
ed8e3393b98a0803,ABAURA4928,organized,OK,,0.9654,2.2119,0.57076383,0.57216471,0.31698644,0.55906355,0.32488364,0.47301561,0.57866102,0.48611674,data\crops_obb\organized\organized_ABAURA4928_ABAURA4928_S1_ed8e3393b98a0803.jpg,0.2808,2026-08-20T19:52:31+00:00
0edaff8d95981cbc,ABAURA4928,organized,OK,,0.9601,2.1824,0.60096359,0.54719597,0.33972487,0.53403801,0.34776360,0.44426206,0.60900229,0.45742005,data\crops_obb\organized\organized_ABAURA4928_ABAURA4928_S2_0edaff8d95981cbc.jpg,0.4366,2026-08-20T19:52:31+00:00
d5ca45463c3563b8,ABAURA4928,organized,OK,,0.9537,2.2085,0.54458302,0.57539082,0.29483873,0.56072795,0.30369124,0.47591442,0.55343556,0.49057728,data\crops_obb\organized\organized_ABAURA4928_ABAURA4928_S3_d5ca45463c3563b8.jpg,0.2403,2026-08-20T19:52:31+00:00
082c32ce83a01520,ABAURA4936,organized,OK,,0.9654,2.3695,0.58941931,0.56020534,0.39251468,0.55206323,0.39509180,0.44126430,0.59199643,0.44940642,data\crops_obb\organized\organized_ABAURA4936_ABAURA4936_P1_082c32ce83a01520.jpg,0.3094,2026-08-20T19:52:32+00:00
f4af9d547e40abbd,ABAURA4936,organized,OK,,0.9630,2.3574,0.58669752,0.55664033,0.38973856,0.55298686,0.39090085,0.44158933,0.58785981,0.44524279,data\crops_obb\organized\organized_ABAURA4936_ABAURA4936_P2_f4af9d547e40abbd.jpg,0.2914,2026-08-20T19:52:32+00:00
d96cabd12609cd22,ABAURA4936,organized,OK,,0.9675,2.3544,0.30769759,0.55987865,0.30727464,0.47287872,0.58038473,0.47213188,0.58080775,0.55913180,data\crops_obb\organized\organized_ABAURA4936_ABAURA4936_S1_d96cabd12609cd22.jpg,0.2330,2026-08-20T19:52:32+00:00
e95bea96b9e96df2,ABAURA4936,organized,OK,,0.9512,2.3120,0.29437998,0.56656277,0.29159787,0.47954723,0.55984277,0.47472292,0.56262487,0.56173843,data\crops_obb\organized\organized_ABAURA4936_ABAURA4936_S2_e95bea96b9e96df2.jpg,0.2117,2026-08-20T19:52:32+00:00
804141aefdb658e3,ABAURA4936,organized,OK,,0.9557,2.3204,0.29886994,0.57590759,0.29627410,0.49017787,0.56151456,0.48566031,0.56411040,0.57138997,data\crops_obb\organized\organized_ABAURA4936_ABAURA4936_S3_804141aefdb658e3.jpg,0.2010,2026-08-20T19:52:33+00:00
afa2733ef2d3d17d,ABAURA8150b,organized,OK,,0.9207,2.0592,0.47027162,0.51167077,0.46871772,0.46795079,0.53623825,0.46368456,0.53779215,0.50740451,data\crops_obb\organized\organized_ABAURA8150b_ABAURA8150b_P1_afa2733ef2d3d17d.jpg,0.2908,2026-08-20T19:52:33+00:00
816f6b851803f3de,ABAURA8150b,organized,OK,,0.9236,2.0638,0.47149205,0.51600683,0.46965358,0.47225598,0.53737307,0.46719709,0.53921157,0.51094794,data\crops_obb\organized\organized_ABAURA8150b_ABAURA8150b_P2_816f6b851803f3de.jpg,0.3261,2026-08-20T19:52:33+00:00
11fdc81eb7fe0067,ABAURA8150b,organized,OK,,0.8139,2.0322,0.26599869,0.53546387,0.26384211,0.42247683,0.56998914,0.41918987,0.57214570,0.53217691,data\crops_obb\organized\organized_ABAURA8150b_ABAURA8150b_S1_11fdc81eb7fe0067.jpg,0.2626,2026-08-20T19:52:33+00:00
81ae3fd8772bcc60,ABAURA8150b,organized,OK,,0.9771,2.0162,0.27200365,0.54166305,0.27162889,0.45305836,0.50981748,0.45249164,0.51019222,0.54109627,data\crops_obb\organized\organized_ABAURA8150b_ABAURA8150b_S2_81ae3fd8772bcc60.jpg,0.2295,2026-08-20T19:52:34+00:00
db1fe3f70cb48f80,ABAURA8150b,organized,OK,,0.9614,2.0571,0.53102142,0.54429591,0.28810048,0.54418039,0.28817540,0.45561224,0.53109634,0.45572779,data\crops_obb\organized\organized_ABAURA8150b_ABAURA8150b_S3_db1fe3f70cb48f80.jpg,0.3107,2026-08-20T19:52:34+00:00
57594cb4054693b0,ABAURA8205b,organized,OK,,0.9102,2.0966,0.53378785,0.50736707,0.46908504,0.50501025,0.46992809,0.46386263,0.53463089,0.46621946,data\crops_obb\organized\organized_ABAURA8205b_ABAURA8205b_P1_57594cb4054693b0.jpg,0.3311,2026-08-20T19:52:34+00:00
f83f1beb83561601,ABAURA8205b,organized,OK,,0.9131,2.0368,0.53721243,0.51298451,0.47326022,0.50974536,0.47445291,0.46788165,0.53840512,0.47112080,data\crops_obb\organized\organized_ABAURA8205b_ABAURA8205b_P2_f83f1beb83561601.jpg,0.3307,2026-08-20T19:52:35+00:00
2a0e691a5a537bbc,ABAURA8205b,organized,OK,,0.9679,2.0593,0.23664236,0.50569665,0.23614359,0.40399551,0.51539433,0.40322512,0.51589310,0.50492626,data\crops_obb\organized\organized_ABAURA8205b_ABAURA8205b_S1_2a0e691a5a537bbc.jpg,0.2182,2026-08-20T19:52:35+00:00
0c330873043b95bd,ABAURA8205b,organized,OK,,0.9463,2.0808,0.22591326,0.50864166,0.22519803,0.40642267,0.50880098,0.40530643,0.50951624,0.50752544,data\crops_obb\organized\organized_ABAURA8205b_ABAURA8205b_S2_0c330873043b95bd.jpg,0.2082,2026-08-20T19:52:35+00:00
31dcd1d766bc1aad,ABAURA8205b,organized,OK,,0.9697,2.0725,0.30316183,0.49309543,0.30257747,0.40120512,0.55650151,0.40029681,0.55708581,0.49218711,data\crops_obb\organized\organized_ABAURA8205b_ABAURA8205b_S3_31dcd1d766bc1aad.jpg,0.2059,2026-08-20T19:52:35+00:00
6b6da1bbd5b532ce,ABAURA8205c,organized,OK,,0.9379,2.4663,0.47192031,0.49725881,0.47142160,0.46185586,0.53690606,0.46021575,0.53740484,0.49561870,data\crops_obb\organized\organized_ABAURA8205c_ABAURA8205c_P1_6b6da1bbd5b532ce.jpg,0.3145,2026-08-20T19:52:36+00:00
db19a5a84f084285,ABAURA8205c,organized,OK,,0.9132,2.4374,0.53985989,0.50149512,0.47438872,0.50025195,0.47477120,0.46443677,0.54024237,0.46567991,data\crops_obb\organized\organized_ABAURA8205c_ABAURA8205c_P2_db19a5a84f084285.jpg,0.4663,2026-08-20T19:52:36+00:00
a04ff255f321db39,ABAURA8205c,organized,OK,,0.9380,2.3399,0.58207583,0.42543218,0.28332934,0.42458260,0.28381348,0.32882473,0.58256000,0.32967430,data\crops_obb\organized\organized_ABAURA8205c_ABAURA8205c_S1_a04ff255f321db39.jpg,0.1893,2026-08-20T19:52:36+00:00
318197fb93316e4e,ABAURA8205c,organized,OK,,0.9656,2.3575,0.55221754,0.46586677,0.26137078,0.46352002,0.26269802,0.37099355,0.55354476,0.37334034,data\crops_obb\organized\organized_ABAURA8205c_ABAURA8205c_S2_318197fb93316e4e.jpg,0.1861,2026-08-20T19:52:36+00:00
d329f9c0463e41bf,ABAURA8205c,organized,OK,,0.9550,2.3790,0.55065453,0.44046786,0.26541215,0.43227559,0.27000368,0.34234968,0.55524600,0.35054195,data\crops_obb\organized\organized_ABAURA8205c_ABAURA8205c_S3_d329f9c0463e41bf.jpg,0.1883,2026-08-20T19:52:37+00:00
658c941ebcc9d48b,ABAURA8205,organized,OK,,0.9186,2.2248,0.47386131,0.50197297,0.47376442,0.46500161,0.53545421,0.46471417,0.53555107,0.50168556,data\crops_obb\organized\organized_ABAURA8205_ABAURA8205_P1_658c941ebcc9d48b.jpg,0.2793,2026-08-20T19:52:37+00:00
b61e1fcc8be43cf8,ABAURA8205,organized,OK,,0.9177,2.2236,0.47742277,0.50031054,0.47740349,0.46350333,0.53878760,0.46344611,0.53880686,0.50025332,data\crops_obb\organized\organized_ABAURA8205_ABAURA8205_P2_b61e1fcc8be43cf8.jpg,0.2733,2026-08-20T19:52:37+00:00
653a0a74567e1671,ABAURA8205,organized,OK,,0.9570,2.1224,0.57915252,0.49046668,0.30454665,0.48563746,0.30758041,0.38860101,0.58218628,0.39343023,data\crops_obb\organized\organized_ABAURA8205_ABAURA8205_S1_653a0a74567e1671.jpg,0.1892,2026-08-20T19:52:37+00:00
6a9dcfa48a0b10af,ABAURA8205,organized,OK,,0.9604,2.1247,0.50685441,0.52073455,0.26446402,0.51918060,0.26543918,0.43362039,0.50782955,0.43517438,data\crops_obb\organized\organized_ABAURA8205_ABAURA8205_S2_6a9dcfa48a0b10af.jpg,0.1850,2026-08-20T19:52:38+00:00
94ca894dbb9ce4ce,ABAURA8205,organized,OK,,0.9608,2.1248,0.51221353,0.54943699,0.26906815,0.54794180,0.27000642,0.46211848,0.51315176,0.46361366,data\crops_obb\organized\organized_ABAURA8205_ABAURA8205_S3_94ca894dbb9ce4ce.jpg,0.1844,2026-08-20T19:52:38+00:00
01e6295858c15b14,ABAURA8606,organized,OK,,0.9467,2.2662,0.47686854,0.49677223,0.47684515,0.46114564,0.53739792,0.46107483,0.53742135,0.49670142,data\crops_obb\organized\organized_ABAURA8606_ABAURA8606_P1_01e6295858c15b14.jpg,0.3121,2026-08-20T19:52:38+00:00
368a21c0ec25d60e,ABAURA8606,organized,OK,,0.9090,2.1885,0.53288078,0.50094396,0.47342351,0.50036901,0.47362056,0.46414572,0.53307784,0.46472067,data\crops_obb\organized\organized_ABAURA8606_ABAURA8606_P2_368a21c0ec25d60e.jpg,0.3155,2026-08-20T19:52:38+00:00
6d81868ecf1c7049,ABAURA8606,organized,OK,,0.9670,2.2366,0.22778866,0.43044394,0.22632171,0.33572009,0.50880307,0.33325931,0.51027000,0.42798313,data\crops_obb\organized\organized_ABAURA8606_ABAURA8606_S1_6d81868ecf1c7049.jpg,0.2146,2026-08-20T19:52:39+00:00
0691659401b8dd99,ABAURA8606,organized,OK,,0.9563,2.2124,0.27034757,0.44128910,0.26905346,0.35120115,0.53480458,0.34905389,0.53609866,0.43914184,data\crops_obb\organized\organized_ABAURA8606_ABAURA8606_S2_0691659401b8dd99.jpg,0.2290,2026-08-20T19:52:39+00:00
0a5289eba245360b,ABAURA8606,organized,OK,,0.9746,2.2298,0.29079595,0.44904417,0.29002088,0.36395711,0.54299092,0.36266091,0.54376602,0.44774798,data\crops_obb\organized\organized_ABAURA8606_ABAURA8606_S3_0a5289eba245360b.jpg,0.2296,2026-08-20T19:52:39+00:00
fedf9ef475ea398d,ABAURA8852b,organized,OK,,0.9332,2.2829,0.54513037,0.52297956,0.46673194,0.51288724,0.47004759,0.46709761,0.54844606,0.47718996,data\crops_obb\organized\organized_ABAURA8852b_ABAURA8852b_P1_fedf9ef475ea398d.jpg,0.3621,2026-08-20T19:52:39+00:00
