id,n_outlier_landmarks,heavy
2182,0,False
2183,0,False
2184,0,False
2185,0,False
2186,0,False
2187,0,False
2188,0,False
2189,0,False
2190,0,False
2191,0,False
2192,0,False
2193,0,False
2194,0,False
2195,0,False
2196,0,False
2197,0,False
2198,0,False
2199,0,False
2200,0,False
2201,0,False
2202,0,False
2203,0,False
2204,0,False
2205,0,False
2206,0,False
2207,0,False
2208,0,False
2209,0,False
2210,0,False
2211,0,False
2212,0,False
2213,0,False
2214,0,False
2215,0,False
2216,0,False
2217,0,False
2218,0,False
2219,0,False
2220,0,False
2221,0,False
2222,0,False
2223,0,False
2224,0,False
2225,0,False
2226,0,False
2227,0,False
2228,0,False
2229,0,False
2230,0,False
2231,0,False
2232,0,False
2233,0,False
2234,0,False
2235,0,False
2236,0,False
2237,0,False
2238,0,False
2239,0,False
2240,0,False
2241,0,False
2242,0,False
2243,0,False
2244,0,False
2245,0,False
2246,0,False
2247,0,False
2248,0,False
2249,0,False
2250,0,False
2251,0,False
2252,0,False
2253,0,False
2254,0,False
2255,0,False
2256,0,False
2257,0,False
2258,0,False
2259,0,False
2260,0,False
2261,0,False
2262,0,False
2263,0,False
2264,0,False
2265,0,False
2266,0,False
2267,0,False
2270,18,True
2272,18,True
2273,0,False
2274,0,False
2275,0,False
2276,0,False
2277,0,False
2278,1,False
2279,1,False
2280,1,False
2281,1,False
2282,1,False
2283,0,False
2284,0,False
2285,0,False
2286,0,False
2287,0,False
2288,0,False
2289,0,False
2290,0,False
2291,0,False
2292,0,False
2293,1,False
2294,1,False
2295,1,False
2296,0,False
2297,1,False
2298,0,False
2299,0,False
2300,0,False
2301,0,False
2302,0,False
2303,0,False
2304,0,False
2305,0,False
2306,0,False
2307,0,False
2308,0,False
2309,0,False
2310,0,False
2311,0,False
2312,0,False
2313,0,False
2314,0,False
2315,0,False
2316,0,False
2317,0,False
2318,0,False
2319,0,False
2320,0,False
2321,0,False
2322,0,False
2323,0,False
2324,0,False
2325,0,False
2326,0,False
2327,0,False
2328,0,False
2329,0,False
2330,0,False
2331,0,False
2332,0,False
2333,0,False
2334,0,False
2335,0,False
2336,0,False
2337,0,False
2338,0,False
2339,0,False
2340,0,False
2341,0,False
2342,0,False
2343,0,False
2344,0,False
2345,0,False
2346,0,False
2347,0,False
2348,0,False
2349,0,False
2350,0,False
2351,0,False
2352,0,False
2353,0,False
2354,0,False
2355,0,False
2356,0,False
2357,0,False
2358,0,False
2359,0,False
2360,0,False
2361,0,False
2362,0,False
2363,0,False
2364,0,False
2365,0,False
2366,0,False
2367,0,False
2368,0,False
2369,0,False
2370,0,False
2371,0,False
2372,0,False
2373,0,False
2374,0,False
2375,0,False
2376,0,False
2377,0,False
2378,0,False
2379,0,False
2380,0,False
2381,0,False
2382,0,False
2383,0,False
2384,0,False
2385,0,False
2386,17,True
2387,0,False
2388,1,False
2389,1,False
2390,1,False
2391,1,False
2392,1,False
2393,1,False
2394,0,False
2395,1,False
2396,0,False
2397,1,False
2398,0,False
2399,0,False
2400,0,False
2401,0,False
2402,0,False
2404,16,True
2405,14,True
2406,17,True
2407,16,True
2408,0,False
2409,0,False
2410,0,False
2411,0,False
2412,0,False
2413,0,False
2414,0,False
2415,1,False
2416,0,False
2417,0,False
2418,0,False
2419,0,False
2420,0,False
2421,0,False
2422,0,False
2423,0,False
2424,0,False
2425,0,False
2426,0,False
2427,0,False
2428,0,False
2429,0,False
2430,0,False
2431,0,False
2432,0,False
2433,0,False
2434,0,False
2435,0,False
2436,0,False
2437,0,False
2438,0,False
2439,0,False
2440,0,False
2441,0,False
2442,0,False
2443,0,False
2444,0,False
2445,0,False
2446,0,False
2447,0,False
2448,0,False
2449,0,False
2450,0,False
2451,0,False
2452,0,False
2453,0,False
2454,0,False
2455,0,False
2456,0,False
2457,0,False
2458,0,False
2459,0,False
2460,0,False
2461,0,False
2462,0,False
2463,0,False
2464,0,False
2465,0,False
2466,0,False
2467,0,False
2468,12,True
2469,0,False
2470,0,False
2471,0,False
2472,0,False
2473,0,False
2474,0,False
2475,0,False
2476,0,False
2477,15,True
2478,0,False
2479,0,False
2480,0,False
2481,0,False
2482,0,False
2483,1,False
2484,0,False
2485,0,False
2486,0,False
2487,0,False
2488,0,False
2489,0,False
2490,0,False
2491,0,False
2492,0,False
2493,0,False
2494,0,False
2495,0,False
2496,0,False
2497,0,False
2498,0,False
2499,0,False
2500,0,False
2501,0,False
2502,0,False
2503,0,False
2504,0,False
2505,0,False
2506,0,False
2507,0,False
2508,0,False
2509,0,False
2510,0,False
2511,0,False
2512,0,False
2513,0,False
2514,0,False
2515,0,False
2516,0,False
2517,0,False
2518,0,False
2519,0,False
2520,0,False
2521,0,False
2522,0,False
2523,0,False
2524,0,False
2525,0,False
2526,0,False
2527,0,False
2528,0,False
2529,0,False
2530,0,False
2531,0,False
2532,0,False
2533,0,False
2534,0,False
2535,0,False
2536,0,False
2537,0,False
2538,0,False
2539,0,False
2540,0,False
2541,0,False
2542,0,False
2543,0,False
2544,0,False
2545,0,False
2546,0,False
2547,0,False
2548,0,False
2549,0,False
2550,0,False
2551,0,False
2552,0,False
2553,0,False
2554,0,False
2555,0,False
2556,0,False
2557,0,False
2558,0,False
2559,0,False
2560,0,False
2561,0,False
2562,0,False
2563,0,False
2564,0,False
2565,0,False
2566,0,False
2567,0,False
2568,0,False
2569,0,False
2570,0,False
2571,0,False
2572,0,False
2573,0,False
2574,0,False
2575,0,False
2576,0,False
2577,0,False
2578,0,False
2579,0,False
2580,0,False
2581,0,False
2582,0,False
2583,0,False
2584,0,False
2585,0,False
2586,0,False
2587,0,False
2588,0,False
2589,0,False
2590,0,False
2591,0,False
2592,0,False
2593,0,False
2594,0,False
2595,0,False
2596,0,False
2597,0,False
2598,0,False
2599,0,False
2600,0,False
2601,0,False
2602,0,False
2603,0,False
2604,0,False
2605,0,False
2606,0,False
2607,0,False
2608,0,False
2609,0,False
2610,0,False
2611,0,False
2612,0,False
2613,0,False
2614,0,False
2615,0,False
2616,0,False
2617,0,False
2618,0,False
2619,0,False
2620,0,False
2621,0,False
2622,0,False
2623,0,False
2624,0,False
2625,0,False
2626,0,False
2627,0,False
2628,0,False
2629,0,False
2630,0,False
2631,0,False
2632,0,False
2633,0,False
2634,0,False
2635,0,False
2636,0,False
2637,0,False
2638,0,False
2639,0,False
2640,0,False
2641,0,False
2642,0,False
2643,0,False
2644,0,False
2645,0,False
2646,0,False
2647,0,False
2648,0,False
2649,0,False
2650,0,False
2651,0,False
2652,0,False
2653,0,False
2654,0,False
2655,0,False
2656,0,False
2657,0,False
2658,0,False
2659,0,False
2660,0,False
2661,0,False
2662,0,False
2663,0,False
2664,0,False
2665,0,False
2666,0,False
2667,0,False
2668,0,False
2669,0,False
2670,0,False
2671,0,False
2672,0,False
2673,0,False
2674,0,False
2675,0,False
2676,0,False
2677,0,False
2678,0,False
2679,0,False
2680,0,False
2681,0,False
2682,0,False
2683,0,False
2684,0,False
2685,0,False
2686,0,False
2687,0,False
2688,0,False
2689,0,False
2690,0,False
2691,0,False
2692,0,False
2693,0,False
2694,0,False
2695,0,False
2696,0,False
2697,0,False
2698,0,False
2699,0,False
2700,0,False
2701,0,False
2702,0,False
2703,0,False
2704,0,False
2705,0,False
2706,0,False
2707,0,False
2708,0,False
2709,0,False
2710,0,False
2711,0,False
2712,0,False
2713,0,False
2714,0,False
2715,0,False
2716,0,False
2717,0,False
2718,0,False
2719,0,False
2720,0,False
2721,0,False
2722,0,False
2723,0,False
2724,0,False
2725,0,False
2726,0,False
2727,0,False
2728,0,False
2729,0,False
2730,0,False
