image_id,specimen_id,dataset,detection_status,normalization_status,error_reason,confidence,selection_score,n_detections,aspect_ratio,x1,y1,x2,y2,x3,y3,x4,y4,output_path,processing_time_s,processed_at
730437fd4e90ad7d,OPIE_Lapi_070820,organized,OK,OK,,0.9260,,1,2.5205,0.63332069,0.58368158,0.63159966,0.44171491,0.36323425,0.44749853,0.36495522,0.58946520,data\crops\light\organized\organized_OPIE_Lapi_070820_P1_730437fd4e90ad7d.jpg,0.2708,2026-08-21T12:12:58+00:00
337c0cbfdf9fd481,OPIE_Lapi_070820,organized,OK,OK,,0.2675,,2,2.5339,0.63995481,0.58283925,0.63969880,0.44052118,0.36923400,0.44138590,0.36948994,0.58370394,data\crops\light\organized\organized_OPIE_Lapi_070820_P2_337c0cbfdf9fd481.jpg,0.2509,2026-08-21T12:12:58+00:00
5c5abeea8a0d722a,OPIE_Lapi_070820,organized,OK,OK,,0.9077,,1,2.5343,0.63034272,0.57028621,0.63145292,0.46552616,0.27746758,0.46341607,0.27635741,0.56817615,data\crops\light\organized\organized_OPIE_Lapi_070820_S1_5c5abeea8a0d722a.jpg,0.1717,2026-08-21T12:12:58+00:00
2c7251e638da7d81,OPIE_Lapi_070820,organized,OK,OK,,0.9135,,1,2.5590,0.58943135,0.57222521,0.59161413,0.46621299,0.22990634,0.46202359,0.22772348,0.56803584,data\crops\light\organized\organized_OPIE_Lapi_070820_S2_2c7251e638da7d81.jpg,0.1787,2026-08-21T12:12:58+00:00
e9ae5174bd09a0b5,OPIE_Lapi_070820,organized,OK,OK,,0.9093,,1,2.5287,0.62263656,0.58892369,0.62264639,0.48713568,0.27945897,0.48711693,0.27944908,0.58890492,data\crops\light\organized\organized_OPIE_Lapi_070820_S3_e9ae5174bd09a0b5.jpg,0.1765,2026-08-21T12:12:59+00:00
45f2cc5a3546f39d,OPIE_Lapi_100803,organized,OK,OK,,0.9118,,1,2.4440,0.63474828,0.58271837,0.63428003,0.43762991,0.36833730,0.43915564,0.36880550,0.58424413,data\crops\light\organized\organized_OPIE_Lapi_100803_P1_45f2cc5a3546f39d.jpg,0.2574,2026-08-21T12:12:59+00:00
1289d07e7695aa10,OPIE_Lapi_100803,organized,OK,OK,,0.9161,,1,2.4378,0.63440019,0.58498931,0.63457412,0.43973222,0.36899859,0.43916711,0.36882472,0.58442420,data\crops\light\organized\organized_OPIE_Lapi_100803_P2_1289d07e7695aa10.jpg,0.2520,2026-08-21T12:12:59+00:00
39dfce720c76e6b6,OPIE_Lapi_100803,organized,OK,OK,,0.9139,,1,2.3825,0.56696624,0.57828510,0.57325101,0.46409634,0.21051389,0.45286635,0.20422912,0.56705511,data\crops\light\organized\organized_OPIE_Lapi_100803_S1_39dfce720c76e6b6.jpg,0.2515,2026-08-21T12:12:59+00:00
3a47900412ad5584,OPIE_Lapi_100803,organized,OK,OK,,0.9562,,1,2.4653,0.62396741,0.56468254,0.62700415,0.45410866,0.26353469,0.44849375,0.26049802,0.55906761,data\crops\light\organized\organized_OPIE_Lapi_100803_S2_3a47900412ad5584.jpg,0.2253,2026-08-21T12:13:00+00:00
f76d9cacc28463d0,OPIE_Lapi_100803,organized,OK,OK,,0.9591,,1,2.4394,0.57328105,0.55160350,0.57156378,0.43984455,0.20806526,0.44298622,0.20978244,0.55474514,data\crops\light\organized\organized_OPIE_Lapi_100803_S3_f76d9cacc28463d0.jpg,0.2203,2026-08-21T12:13:00+00:00
fce15c38021f4e54,OPIE_Lapi_100820,organized,OK,OK,,0.9445,,1,2.3541,0.62072182,0.60695386,0.61995947,0.45647901,0.35428861,0.45887178,0.35505095,0.60934663,data\crops\light\organized\organized_OPIE_Lapi_100820_P1_fce15c38021f4e54.jpg,0.3010,2026-08-21T12:13:00+00:00
2275e1dc3333b053,OPIE_Lapi_100820,organized,OK,OK,,0.9280,,1,2.4094,0.62936515,0.59294444,0.63471270,0.44622159,0.36958274,0.42904270,0.36423513,0.57576549,data\crops\light\organized\organized_OPIE_Lapi_100820_P2_2275e1dc3333b053.jpg,0.3557,2026-08-21T12:13:00+00:00
79b7f85784aa7c49,OPIE_Lapi_100820,organized,OK,OK,,0.8961,,1,2.4201,0.62700570,0.52794522,0.63158506,0.41979271,0.28259704,0.41148084,0.27801770,0.51963335,data\crops\light\organized\organized_OPIE_Lapi_100820_S1_79b7f85784aa7c49.jpg,0.2400,2026-08-21T12:13:01+00:00
dd87ffa6867f65f5,OPIE_Lapi_100820,organized,OK,OK,,0.9443,,1,2.3862,0.65780354,0.53734797,0.66361713,0.43057418,0.32390952,0.42016992,0.31809589,0.52694368,data\crops\light\organized\organized_OPIE_Lapi_100820_S2_dd87ffa6867f65f5.jpg,0.2447,2026-08-21T12:13:01+00:00
5af72a1bf257eafa,OPIE_Lapi_100820,organized,OK,OK,,0.6937,,1,2.3652,0.58370703,0.54370165,0.58766448,0.43952775,0.25913945,0.43250763,0.25518203,0.53668153,data\crops\light\organized\organized_OPIE_Lapi_100820_S3_5af72a1bf257eafa.jpg,0.2384,2026-08-21T12:13:01+00:00
70ec76b103b7fa54,OPIE_Lapi_160720,organized,OK,OK,,0.9675,,1,2.4409,0.62714767,0.59651059,0.63203329,0.44005430,0.34561014,0.42415392,0.34072456,0.58061016,data\crops\light\organized\organized_OPIE_Lapi_160720_P1_70ec76b103b7fa54.jpg,0.3734,2026-08-21T12:13:02+00:00
15daed95349addc8,OPIE_Lapi_160720,organized,OK,OK,,0.9691,,1,2.4330,0.62387258,0.60001105,0.63037515,0.44382221,0.34537426,0.42272818,0.33887166,0.57891715,data\crops\light\organized\organized_OPIE_Lapi_160720_P2_15daed95349addc8.jpg,0.5729,2026-08-21T12:13:02+00:00
264c8d686c379422,OPIE_Lapi_160720,organized,OK,OK,,0.9012,,1,2.4017,0.54723400,0.43687209,0.55290306,0.32574779,0.19705868,0.31553656,0.19138972,0.42666087,data\crops\light\organized\organized_OPIE_Lapi_160720_S1_264c8d686c379422.jpg,0.2006,2026-08-21T12:13:02+00:00
a5cd04fc8693f00e,OPIE_Lapi_160720,organized,OK,OK,,0.9314,,1,2.4321,0.59464771,0.44698855,0.60199583,0.33400750,0.23562144,0.32060406,0.22827336,0.43358508,data\crops\light\organized\organized_OPIE_Lapi_160720_S2_a5cd04fc8693f00e.jpg,0.2247,2026-08-21T12:13:03+00:00
67ae504a79cf34a7,OPIE_Lapi_160720,organized,OK,OK,,0.9227,,1,2.3703,0.56128258,0.48872605,0.56441748,0.37000650,0.18921365,0.36443341,0.18607870,0.48315296,data\crops\light\organized\organized_OPIE_Lapi_160720_S3_67ae504a79cf34a7.jpg,0.1806,2026-08-21T12:13:03+00:00
d9f756ea734431c4,OPIE_Lapi_180702,organized,OK,OK,,0.9156,,1,2.4798,0.63267094,0.58968258,0.62990493,0.44421446,0.35935777,0.45336017,0.36212388,0.59882832,data\crops\light\organized\organized_OPIE_Lapi_180702_P1_d9f756ea734431c4.jpg,0.2749,2026-08-21T12:13:03+00:00
e01d5aceeb552472,OPIE_Lapi_180702,organized,OK,OK,,0.9349,,1,2.4890,0.62828118,0.58366770,0.62558633,0.43967840,0.35679442,0.44862193,0.35948935,0.59261119,data\crops\light\organized\organized_OPIE_Lapi_180702_P2_e01d5aceeb552472.jpg,0.2744,2026-08-21T12:13:03+00:00
b28607ff238b7f2a,OPIE_Lapi_180702,organized,OK,OK,,0.9504,,1,2.5150,0.57278186,0.52267367,0.57364452,0.41499826,0.21256950,0.41337115,0.21170689,0.52104652,data\crops\light\organized\organized_OPIE_Lapi_180702_S1_b28607ff238b7f2a.jpg,0.1780,2026-08-21T12:13:03+00:00
642bc4dd8da8a63f,OPIE_Lapi_180702,organized,OK,OK,,0.9514,,1,2.4904,0.60915488,0.55020732,0.60870516,0.44251820,0.25112486,0.44335803,0.25157449,0.55104715,data\crops\light\organized\organized_OPIE_Lapi_180702_S2_642bc4dd8da8a63f.jpg,0.1700,2026-08-21T12:13:04+00:00
0cadc8437cae5055,OPIE_Lapi_180702,organized,OK,OK,,0.9506,,1,2.4838,0.64788365,0.54738384,0.64539027,0.43725461,0.28066757,0.44189948,0.28316095,0.55202872,data\crops\light\organized\organized_OPIE_Lapi_180702_S3_0cadc8437cae5055.jpg,0.1776,2026-08-21T12:13:04+00:00
8290da03f48dd279,OPIE_Lapi_180703,organized,OK,OK,,0.9221,,1,2.4344,0.62685919,0.59347266,0.62665057,0.44732809,0.35982394,0.44800511,0.36003253,0.59414965,data\crops\light\organized\organized_OPIE_Lapi_180703_P1_8290da03f48dd279.jpg,0.2888,2026-08-21T12:13:04+00:00
4824e5cee5d00661,OPIE_Lapi_180703,organized,OK,OK,,0.9471,,1,2.4752,0.62495983,0.58545619,0.62501383,0.44227961,0.35921574,0.44210118,0.35916167,0.58527774,data\crops\light\organized\organized_OPIE_Lapi_180703_P2_4824e5cee5d00661.jpg,0.3044,2026-08-21T12:13:04+00:00
611189327260f20b,OPIE_Lapi_180703,organized,OK,OK,,0.9403,,1,2.5013,0.66506863,0.52994901,0.66812509,0.42116719,0.30532366,0.41543329,0.30226719,0.52421510,data\crops\light\organized\organized_OPIE_Lapi_180703_S1_611189327260f20b.jpg,0.2415,2026-08-21T12:13:05+00:00
110c3237e71a189b,OPIE_Lapi_180703,organized,OK,OK,,0.9319,,1,2.4386,0.56963766,0.48819020,0.57291204,0.37922701,0.21862863,0.37323841,0.21535425,0.48220164,data\crops\light\organized\organized_OPIE_Lapi_180703_S2_110c3237e71a189b.jpg,0.2428,2026-08-21T12:13:05+00:00
70f0fb32d24549d3,OPIE_Lapi_180703,organized,OK,OK,,0.8189,,1,2.5095,0.60691613,0.52578443,0.60928816,0.42502698,0.27215922,0.42056257,0.26978716,0.52132004,data\crops\light\organized\organized_OPIE_Lapi_180703_S3_70f0fb32d24549d3.jpg,0.2303,2026-08-21T12:13:05+00:00
0ff169e3fc47a284,OPIE_Lapi_200703b,organized,OK,OK,,0.8961,,2,2.4026,0.63921428,0.58614010,0.63862759,0.44198957,0.37887067,0.44386882,0.37945727,0.58801931,data\crops\light\organized\organized_OPIE_Lapi_200703b_P1_0ff169e3fc47a284.jpg,0.5988,2026-08-21T12:13:06+00:00
9ee2bf66518afa4a,OPIE_Lapi_200703b,organized,OK,OK,,0.9010,,1,2.3949,0.62919039,0.58453280,0.62966150,0.44171491,0.37314078,0.44021070,0.37266973,0.58302861,data\crops\light\organized\organized_OPIE_Lapi_200703b_P2_9ee2bf66518afa4a.jpg,0.2768,2026-08-21T12:13:06+00:00
7976f5c1c8c04d99,OPIE_Lapi_200703b,organized,OK,OK,,0.6022,,3,2.3734,0.59201491,0.56620783,0.59217829,0.46195203,0.26226228,0.46166113,0.26209888,0.56591696,data\crops\light\organized\organized_OPIE_Lapi_200703b_S1_7976f5c1c8c04d99.jpg,0.1943,2026-08-21T12:13:06+00:00
a9b999d7cb3e0589,OPIE_Lapi_200703b,organized,OK,OK,,0.5897,,1,2.4298,0.60596573,0.55094355,0.60597533,0.44884136,0.27519622,0.44882387,0.27518660,0.55092609,data\crops\light\organized\organized_OPIE_Lapi_200703b_S2_a9b999d7cb3e0589.jpg,0.1857,2026-08-21T12:13:06+00:00
6afc78c3908e6cb7,OPIE_Lapi_200703b,organized,OK,OK,,0.9118,,2,2.3868,0.56431609,0.56489128,0.56484628,0.46058038,0.23288465,0.45963129,0.23235446,0.56394219,data\crops\light\organized\organized_OPIE_Lapi_200703b_S3_6afc78c3908e6cb7.jpg,0.2078,2026-08-21T12:13:07+00:00
af53070f1d1e2e76,OPIE_Lapi_200703,organized,OK,OK,,0.9520,,1,2.5031,0.62927532,0.59060395,0.63095498,0.44432884,0.35634848,0.43872306,0.35466883,0.58499813,data\crops\light\organized\organized_OPIE_Lapi_200703_P1_af53070f1d1e2e76.jpg,0.2749,2026-08-21T12:13:07+00:00
26dc9d8736a5e21c,OPIE_Lapi_200703,organized,OK,OK,,0.9324,,1,2.5239,0.63342160,0.58731687,0.63612992,0.44255307,0.36210117,0.43343881,0.35939282,0.57820261,data\crops\light\organized\organized_OPIE_Lapi_200703_P2_26dc9d8736a5e21c.jpg,0.2805,2026-08-21T12:13:07+00:00
3ecd30556216abc6,OPIE_Lapi_200703,organized,OK,OK,,0.9072,,1,2.4715,0.61672544,0.57489479,0.61917281,0.46502084,0.25709718,0.46048424,0.25464976,0.57035822,data\crops\light\organized\organized_OPIE_Lapi_200703_S1_3ecd30556216abc6.jpg,0.1969,2026-08-21T12:13:07+00:00
97e97bafce1b105a,OPIE_Lapi_200703,organized,OK,OK,,0.8487,,1,2.4690,0.63813496,0.60167265,0.64087081,0.49444535,0.28788096,0.48937920,0.28514507,0.59660649,data\crops\light\organized\organized_OPIE_Lapi_200703_S2_97e97bafce1b105a.jpg,0.1819,2026-08-21T12:13:08+00:00
90887c1f5a341b22,OPIE_Lapi_200703,organized,OK,OK,,0.9413,,1,2.4850,0.57791597,0.59892976,0.58005464,0.49040294,0.22046356,0.48641703,0.21832491,0.59494382,data\crops\light\organized\organized_OPIE_Lapi_200703_S3_90887c1f5a341b22.jpg,0.1825,2026-08-21T12:13:08+00:00
e4d48e4937f536cc,OPIE_Lapi_78V,organized,OK,OK,,0.9643,,1,2.4788,0.61855096,0.54534298,0.61893183,0.42893198,0.40251386,0.42767313,0.40213293,0.54408413,data\crops\light\organized\organized_OPIE_Lapi_78V_P1_e4d48e4937f536cc.jpg,0.2613,2026-08-21T12:13:08+00:00
830bc3fb4ff13f9f,OPIE_Lapi_78V,organized,OK,OK,,0.9156,,1,2.4781,0.61823446,0.55703282,0.61860496,0.44066405,0.40232608,0.43943974,0.40195554,0.55580848,data\crops\light\organized\organized_OPIE_Lapi_78V_P2_830bc3fb4ff13f9f.jpg,0.2829,2026-08-21T12:13:08+00:00
46380afb581975f1,OPIE_Lapi_78V,organized,OK,OK,,0.9652,,1,2.5082,0.62280816,0.47674313,0.62375599,0.39266869,0.34259418,0.39088568,0.34164634,0.47496009,data\crops\light\organized\organized_OPIE_Lapi_78V_S1_46380afb581975f1.jpg,0.1754,2026-08-21T12:13:08+00:00
ed67b8864ad4a032,OPIE_Lapi_78V,organized,OK,OK,,0.9690,,1,2.4826,0.59429955,0.45356461,0.59372389,0.37227163,0.32463539,0.37334350,0.32521108,0.45463648,data\crops\light\organized\organized_OPIE_Lapi_78V_S2_ed67b8864ad4a032.jpg,0.1805,2026-08-21T12:13:09+00:00
231a29ec85b5caff,OPIE_Lapi_78V,organized,OK,OK,,0.9644,,1,2.5140,0.56965393,0.44640929,0.57044548,0.36215478,0.28802568,0.36066246,0.28723419,0.44491696,data\crops\light\organized\organized_OPIE_Lapi_78V_S3_231a29ec85b5caff.jpg,0.1710,2026-08-21T12:13:09+00:00
a7bce4533155d45b,OPIE_Lapi_7B,organized,OK,OK,,0.8821,,1,2.4616,0.63318264,0.57068014,0.62862307,0.43244246,0.37341225,0.44740742,0.37797189,0.58564508,data\crops\light\organized\organized_OPIE_Lapi_7B_P1_a7bce4533155d45b.jpg,0.2991,2026-08-21T12:13:09+00:00
0c2577f70ba53549,OPIE_Lapi_7B,organized,OK,OK,,0.9441,,1,2.4647,0.64228857,0.57600069,0.63986635,0.43668440,0.38233522,0.44464454,0.38475743,0.58396083,data\crops\light\organized\organized_OPIE_Lapi_7B_P2_0c2577f70ba53549.jpg,0.3090,2026-08-21T12:13:09+00:00
642603830047286b,OPIE_Lapi_7B,organized,OK,OK,,0.9188,,2,2.4697,0.66029054,0.53851843,0.66149020,0.42927110,0.30175179,0.42704913,0.30055216,0.53629649,data\crops\light\organized\organized_OPIE_Lapi_7B_S1_642603830047286b.jpg,0.1803,2026-08-21T12:13:10+00:00
12b4fefb036b7751,OPIE_Lapi_7B,organized,OK,OK,,0.9070,,1,2.4808,0.67322934,0.54339117,0.67438573,0.43342090,0.31063190,0.43126929,0.30947548,0.54123956,data\crops\light\organized\organized_OPIE_Lapi_7B_S2_12b4fefb036b7751.jpg,0.1795,2026-08-21T12:13:10+00:00
0e82cfa85f0879bb,OPIE_Lapi_7B,organized,OK,OK,,0.6426,,1,2.5241,0.65411139,0.51750314,0.65348148,0.41750371,0.31694287,0.41869608,0.31757271,0.51869553,data\crops\light\organized\organized_OPIE_Lapi_7B_S3_0e82cfa85f0879bb.jpg,0.1828,2026-08-21T12:13:10+00:00
9238b85da8d0146c,OPIE_Lapi_95C,organized,OK,OK,,0.9150,,2,2.4455,0.62901747,0.58495778,0.62689167,0.44419622,0.36871347,0.45112789,0.37083927,0.59188944,data\crops\light\organized\organized_OPIE_Lapi_95C_P1_9238b85da8d0146c.jpg,0.2734,2026-08-21T12:13:10+00:00
08e69025d57a7468,OPIE_Lapi_95C,organized,OK,OK,,0.8952,,1,2.4142,0.62824178,0.59937036,0.62644595,0.45726809,0.36914906,0.46304876,0.37094489,0.60515106,data\crops\light\organized\organized_OPIE_Lapi_95C_P2_08e69025d57a7468.jpg,0.3003,2026-08-21T12:13:10+00:00
9b491980ff58c016,OPIE_Lapi_95C,organized,OK,OK,,0.8999,,1,2.4679,0.58777010,0.55701190,0.58660895,0.45254961,0.24287534,0.45469880,0.24403650,0.55916113,data\crops\light\organized\organized_OPIE_Lapi_95C_S1_9b491980ff58c016.jpg,0.2225,2026-08-21T12:13:11+00:00
a71d6571ee8735ec,OPIE_Lapi_95C,organized,OK,OK,,0.6077,,2,2.4412,0.63903230,0.52192038,0.63850987,0.42374665,0.31895569,0.42470324,0.31947818,0.52287698,data\crops\light\organized\organized_OPIE_Lapi_95C_S2_a71d6571ee8735ec.jpg,0.2161,2026-08-21T12:13:11+00:00
1339b18bf7f70010,OPIE_Lapi_95C,organized,OK,OK,,0.8619,,1,2.4215,0.62797213,0.51341462,0.63085133,0.40989795,0.29663321,0.40466902,0.29375404,0.50818568,data\crops\light\organized\organized_OPIE_Lapi_95C_S3_1339b18bf7f70010.jpg,0.2185,2026-08-21T12:13:11+00:00
f805c427c371e472,OPIE_Lapi_A1b,organized,OK,OK,,0.9483,,1,2.3454,0.62581229,0.59389561,0.62917835,0.44395441,0.36542255,0.43342790,0.36205649,0.58336914,data\crops\light\organized\organized_OPIE_Lapi_A1b_P1_f805c427c371e472.jpg,0.3197,2026-08-21T12:13:11+00:00
86e3184a1e36fffa,OPIE_Lapi_A1b,organized,OK,OK,,0.9195,,1,2.3219,0.63433170,0.55180603,0.63337761,0.40040880,0.36972594,0.40336245,0.37067997,0.55475968,data\crops\light\organized\organized_OPIE_Lapi_A1b_P2_86e3184a1e36fffa.jpg,0.3119,2026-08-21T12:13:12+00:00
b71a34c1d6a9afa0,OPIE_Lapi_A1b,organized,OK,OK,,0.9240,,1,2.3938,0.61601132,0.59522879,0.62097085,0.48909795,0.28222638,0.48019373,0.27726683,0.58632451,data\crops\light\organized\organized_OPIE_Lapi_A1b_S1_b71a34c1d6a9afa0.jpg,0.2462,2026-08-21T12:13:12+00:00
65f9275666734301,OPIE_Lapi_A1b,organized,OK,OK,,0.7293,,2,2.3713,0.56427240,0.55223984,0.56527388,0.44763109,0.23452550,0.44584993,0.23352399,0.55045867,data\crops\light\organized\organized_OPIE_Lapi_A1b_S2_65f9275666734301.jpg,0.2541,2026-08-21T12:13:12+00:00
377068d4fcea0820,OPIE_Lapi_A1b,organized,OK,OK,,0.8877,,1,2.3443,0.54618818,0.58865082,0.54997742,0.48859522,0.23723117,0.48193294,0.23344193,0.58198857,data\crops\light\organized\organized_OPIE_Lapi_A1b_S3_377068d4fcea0820.jpg,0.2378,2026-08-21T12:13:13+00:00
f3c14bd7ad839dc2,OPIE_Lapi_A1,organized,OK,OK,,0.8625,,1,2.4557,0.62270880,0.56933135,0.62002802,0.43265459,0.36829588,0.44143263,0.37097675,0.57810932,data\crops\light\organized\organized_OPIE_Lapi_A1_P1_f3c14bd7ad839dc2.jpg,0.3100,2026-08-21T12:13:13+00:00
f7a1437c9b4e0950,OPIE_Lapi_A1,organized,OK,OK,,0.9289,,1,2.4343,0.62204522,0.57981056,0.62101907,0.44055688,0.36677775,0.44388750,0.36780390,0.58314121,data\crops\light\organized\organized_OPIE_Lapi_A1_P2_f7a1437c9b4e0950.jpg,0.2936,2026-08-21T12:13:13+00:00
d8ba4e07ca980f36,OPIE_Lapi_A1,organized,OK,OK,,0.7440,,1,2.3973,0.60648817,0.47006863,0.60459578,0.37487626,0.30032891,0.37827867,0.30222127,0.47347105,data\crops\light\organized\organized_OPIE_Lapi_A1_S1_d8ba4e07ca980f36.jpg,0.2269,2026-08-21T12:13:13+00:00
75675ef56c23dad6,OPIE_Lapi_A1,organized,OK,OK,,0.8048,,1,2.3362,0.66095263,0.40508342,0.66187429,0.30716383,0.35686162,0.30554891,0.35593995,0.40346849,data\crops\light\organized\organized_OPIE_Lapi_A1_S2_75675ef56c23dad6.jpg,0.2210,2026-08-21T12:13:14+00:00
e2ecb282ae913bb6,OPIE_Lapi_A1,organized,OK,OK,,0.9665,,1,2.4574,0.59753954,0.44223142,0.59595668,0.35410440,0.30720839,0.35702166,0.30879128,0.44514868,data\crops\light\organized\organized_OPIE_Lapi_A1_S3_e2ecb282ae913bb6.jpg,0.2087,2026-08-21T12:13:14+00:00
a800566328e43059,OPIE_Lapi_B2b,organized,OK,OK,,0.9371,,1,2.5437,0.62864584,0.58157218,0.63023740,0.43777037,0.35589099,0.43237239,0.35429946,0.57617414,data\crops\light\organized\organized_OPIE_Lapi_B2b_P1_a800566328e43059.jpg,0.3121,2026-08-21T12:13:14+00:00
d1c604a0e26ecbbf,OPIE_Lapi_B2b,organized,OK,OK,,0.9470,,1,2.5302,0.62954742,0.59371448,0.63260442,0.44775644,0.35562295,0.43744317,0.35256597,0.58340120,data\crops\light\organized\organized_OPIE_Lapi_B2b_P2_d1c604a0e26ecbbf.jpg,0.4601,2026-08-21T12:13:15+00:00
761a4559d66dba59,OPIE_Lapi_B2b,organized,OK,OK,,0.9456,,1,2.5605,0.59280711,0.54318798,0.60033226,0.43171743,0.21976790,0.41726616,0.21224274,0.52873671,data\crops\light\organized\organized_OPIE_Lapi_B2b_S1_761a4559d66dba59.jpg,0.1975,2026-08-21T12:13:15+00:00
d65e738b89120c52,OPIE_Lapi_B2b,organized,OK,OK,,0.9286,,1,2.5050,0.57792902,0.52355337,0.58031934,0.41620919,0.22178842,0.41171846,0.21939811,0.51906264,data\crops\light\organized\organized_OPIE_Lapi_B2b_S2_d65e738b89120c52.jpg,0.1720,2026-08-21T12:13:15+00:00
4d492aa58e733a49,OPIE_Lapi_B2b,organized,OK,OK,,0.9388,,1,2.4982,0.57911438,0.46902862,0.58139926,0.36394557,0.23137113,0.35966447,0.22908624,0.46474752,data\crops\light\organized\organized_OPIE_Lapi_B2b_S3_4d492aa58e733a49.jpg,0.1702,2026-08-21T12:13:15+00:00
2b5e0d866cf7c51f,OPIE_Lapi_B2,organized,OK,OK,,0.6118,,1,2.2181,0.62629396,0.56820244,0.62146997,0.43364725,0.39763004,0.44791389,0.40245402,0.58246905,data\crops\light\organized\organized_OPIE_Lapi_B2_P1_2b5e0d866cf7c51f.jpg,0.3064,2026-08-21T12:13:15+00:00
ad73b8fcd9b9575f,OPIE_Lapi_B2,organized,OK,OK,,0.2987,,1,2.2754,0.63157696,0.56226534,0.62739676,0.43054628,0.40260869,0.44322848,0.40678886,0.57494754,data\crops\light\organized\organized_OPIE_Lapi_B2_P2_ad73b8fcd9b9575f.jpg,0.2706,2026-08-21T12:13:16+00:00
9231173da35f25d9,OPIE_Lapi_B2,organized,OK,OK,,0.7055,,1,2.2291,0.66387868,0.54858494,0.66402107,0.44622543,0.35978812,0.44598734,0.35964569,0.54834688,data\crops\light\organized\organized_OPIE_Lapi_B2_S1_9231173da35f25d9.jpg,0.1617,2026-08-21T12:13:16+00:00
7936bb922cb2700c,OPIE_Lapi_B2,organized,OK,OK,,0.6947,,1,2.2431,0.69538260,0.52509630,0.69534773,0.42562521,0.39785379,0.42568377,0.39788860,0.52515483,data\crops\light\organized\organized_OPIE_Lapi_B2_S2_7936bb922cb2700c.jpg,0.1632,2026-08-21T12:13:16+00:00
7f153e8d41d5cda6,OPIE_Lapi_B2,organized,OK,OK,,0.8078,,1,2.1585,0.61517417,0.49197537,0.61368233,0.39182490,0.32544488,0.39423996,0.32693666,0.49439043,data\crops\light\organized\organized_OPIE_Lapi_B2_S3_7f153e8d41d5cda6.jpg,0.1707,2026-08-21T12:13:16+00:00
389604ce08463a97,OPIE_Lapi_D1,organized,OK,OK,,0.9012,,1,2.3992,0.62981552,0.56940418,0.62710035,0.42531598,0.36782852,0.43400159,0.37054369,0.57808977,data\crops\light\organized\organized_OPIE_Lapi_D1_P1_389604ce08463a97.jpg,0.2988,2026-08-21T12:13:16+00:00
fb74dfa720b6f324,OPIE_Lapi_D1,organized,OK,OK,,0.1730,,1,2.3788,0.63661951,0.59091878,0.63679713,0.44511735,0.37667543,0.44455418,0.37649783,0.59035558,data\crops\light\organized\organized_OPIE_Lapi_D1_P2_fb74dfa720b6f324.jpg,0.2827,2026-08-21T12:13:17+00:00
987b0b6d770aea6b,OPIE_Lapi_D1,organized,OK,OK,,0.8224,,1,2.4056,0.54894918,0.48690566,0.54959434,0.38350332,0.21793839,0.38233936,0.21729325,0.48574170,data\crops\light\organized\organized_OPIE_Lapi_D1_S1_987b0b6d770aea6b.jpg,0.2199,2026-08-21T12:13:17+00:00
052422f84cccb5d4,OPIE_Lapi_D1,organized,OK,OK,,0.9177,,1,2.3579,0.60286582,0.48402366,0.60365194,0.37818888,0.27092808,0.37679875,0.27014196,0.48263353,data\crops\light\organized\organized_OPIE_Lapi_D1_S2_052422f84cccb5d4.jpg,0.2286,2026-08-21T12:13:17+00:00
7722bf46bd8e1e42,OPIE_Lapi_D1,organized,OK,OK,,0.9208,,1,2.4189,0.53423148,0.49376664,0.53509015,0.39695755,0.22286385,0.39539975,0.22200517,0.49220884,data\crops\light\organized\organized_OPIE_Lapi_D1_S3_7722bf46bd8e1e42.jpg,0.2719,2026-08-21T12:13:17+00:00
aa26220e634f11a7,OPIE_Lapi_E7,organized,OK,OK,,0.9484,,1,2.4425,0.64043540,0.58227378,0.64334184,0.43618047,0.37571546,0.42671487,0.37280896,0.57280809,data\crops\light\organized\organized_OPIE_Lapi_E7_P1_aa26220e634f11a7.jpg,0.2865,2026-08-21T12:13:18+00:00
41d61edfa502f3ad,OPIE_Lapi_E7,organized,OK,OK,,0.8918,,2,2.4580,0.63724399,0.57697296,0.63716465,0.43018031,0.36655217,0.43044031,0.36663148,0.57723290,data\crops\light\organized\organized_OPIE_Lapi_E7_P2_41d61edfa502f3ad.jpg,0.2522,2026-08-21T12:13:18+00:00
83f458d58c694850,OPIE_Lapi_E7,organized,OK,OK,,0.9573,,1,2.4757,0.66142678,0.57169491,0.66882718,0.45912176,0.29722652,0.44538063,0.28982604,0.55795377,data\crops\light\organized\organized_OPIE_Lapi_E7_S1_83f458d58c694850.jpg,0.2133,2026-08-21T12:13:18+00:00
ffb6f01d3d714e64,OPIE_Lapi_E7,organized,OK,OK,,0.9229,,1,2.4044,0.65993130,0.57605189,0.66124618,0.46279967,0.29816937,0.46042851,0.29685450,0.57368070,data\crops\light\organized\organized_OPIE_Lapi_E7_S2_ffb6f01d3d714e64.jpg,0.1806,2026-08-21T12:13:18+00:00
afd81c695769beae,OPIE_Lapi_E7,organized,OK,OK,,0.9629,,1,2.4562,0.65424281,0.56234854,0.65844369,0.44979560,0.28983420,0.44205692,0.28563336,0.55460989,data\crops\light\organized\organized_OPIE_Lapi_E7_S3_afd81c695769beae.jpg,0.1931,2026-08-21T12:13:19+00:00
