image_id,specimen_id,split,status,error_reason,aspect_ratio,output_path,processing_time_s,processed_at
995e60086ad2cad4,NoName3,train,OK,,1.3290,data/Tancrede/extraction/light/images/train/NoName3-P1.jpg,0.0065,2026-09-03T09:31:39+00:00
caacec2b5e1f824c,FR15ABOM170821030b,train,OK,,1.6113,data/Tancrede/extraction/light/images/train/FR15ABOM170821030b-P1.jpg,0.0217,2026-09-03T09:31:39+00:00
631f6e33216d02c2,FR15ABOM210822012,train,OK,,1.4186,data/Tancrede/extraction/light/images/train/FR15ABOM210822012-P1.jpg,0.0280,2026-09-03T09:31:39+00:00
dfe84a3cf8e0c17d,FR15ABOM210822015,train,OK,,1.5312,data/Tancrede/extraction/light/images/train/FR15ABOM210822015-P1.jpg,0.0249,2026-09-03T09:31:39+00:00
f01713cff8fbb4e2,FR15ABOM210822014,train,OK,,1.6574,data/Tancrede/extraction/light/images/train/FR15ABOM210822014-P1.jpg,0.0252,2026-09-03T09:31:39+00:00
9ccef3cb3e237ce9,FR15ABOM210822013,train,OK,,1.6369,data/Tancrede/extraction/light/images/train/FR15ABOM210822013-P1.jpg,0.0242,2026-09-03T09:31:39+00:00
d805cf44794c655d,15L2021-1748,train,OK,,1.4279,data/Tancrede/extraction/light/images/train/15L2021-1748-P1.jpg,0.0251,2026-09-03T09:31:39+00:00
02eebc22c0df70fa,NoName15,train,OK,,1.5000,data/Tancrede/extraction/light/images/train/NoName15-P1.jpg,0.0330,2026-09-03T09:31:39+00:00
874ba9b484d35df6,FR15ABOM150720008,train,OK,,1.4123,data/Tancrede/extraction/light/images/train/FR15ABOM150720008-P1.jpg,0.0226,2026-09-03T09:31:39+00:00
b24667201bec2f38,NoName14,train,OK,,1.4126,data/Tancrede/extraction/light/images/train/NoName14-P1.jpg,0.0273,2026-09-03T09:31:39+00:00
835cb5275fb46018,FR15ABOM210821107,train,OK,,1.4521,data/Tancrede/extraction/light/images/train/FR15ABOM210821107-P1.jpg,0.0247,2026-09-03T09:31:39+00:00
913c4f010eb67e35,FR15ABOM210821100,train,OK,,1.5869,data/Tancrede/extraction/light/images/train/FR15ABOM210821100-P1.jpg,0.0235,2026-09-03T09:31:39+00:00
f42811624f4e024a,2019.02188,train,OK,,2.2395,data/Tancrede/extraction/light/images/train/2019.02188-P1.jpg,0.0100,2026-09-03T09:31:39+00:00
127c09a32a5ad2c7,POLLINIS4393,train,OK,,2.1696,data/Tancrede/extraction/light/images/train/POLLINIS4393-P1.jpg,0.0082,2026-09-03T09:31:39+00:00
89e52ed4b7024ef9,ABAURA8240b,train,OK,,2.3816,data/Tancrede/extraction/light/images/train/ABAURA8240b-P1.jpg,0.0104,2026-09-03T09:31:39+00:00
93ce4fdef860b89a,OPPO.2021.03276,train,OK,,2.0559,data/Tancrede/extraction/light/images/train/OPPO.2021.03276-P1.jpg,0.0088,2026-09-03T09:31:39+00:00
b870fba9f6a25f2f,2019.00316,train,OK,,2.0652,data/Tancrede/extraction/light/images/train/2019.00316-P1.jpg,0.0111,2026-09-03T09:31:39+00:00
b90118c8d0d78a89,ABB.2017.20260,train,OK,,2.3402,data/Tancrede/extraction/light/images/train/ABB.2017.20260-P1.jpg,0.0109,2026-09-03T09:31:39+00:00
4b275e1e738c92ee,CD388769,train,OK,,1.8164,data/Tancrede/extraction/light/images/train/CD388769-P1.jpg,0.0107,2026-09-03T09:31:39+00:00
2f8bb29cbfee6b73,2019.02167,train,OK,,2.3135,data/Tancrede/extraction/light/images/train/2019.02167-P1.jpg,0.0096,2026-09-03T09:31:39+00:00
5ef0019c64766344,ABAURA8240,train,OK,,2.5018,data/Tancrede/extraction/light/images/train/ABAURA8240-P1.jpg,0.0123,2026-09-03T09:31:39+00:00
5d36a1dc6c40a196,CD387770,train,OK,,2.2798,data/Tancrede/extraction/light/images/train/CD387770-P1.jpg,0.0091,2026-09-03T09:31:39+00:00
5b200b75419ef06b,ABAURA8239,train,OK,,2.2047,data/Tancrede/extraction/light/images/train/ABAURA8239-P1.jpg,0.0087,2026-09-03T09:31:39+00:00
13cde92b414e9568,N407,train,OK,,2.1619,data/Tancrede/extraction/light/images/train/N407-P1.jpg,0.0063,2026-09-03T09:31:39+00:00
81b5edfb69b7813c,ABAURA8239b,train,OK,,2.2734,data/Tancrede/extraction/light/images/train/ABAURA8239b-P1.jpg,0.0085,2026-09-03T09:31:39+00:00
46494972c33dbe67,ABAURA8240c,train,OK,,2.0767,data/Tancrede/extraction/light/images/train/ABAURA8240c-P1.jpg,0.0092,2026-09-03T09:31:39+00:00
35dbe06fe53cb49c,ABAURA4926,train,OK,,1.9290,data/Tancrede/extraction/light/images/train/ABAURA4926-P1.jpg,0.0083,2026-09-03T09:31:39+00:00
8405b05d9d266ae0,ABAURA7153,train,OK,,2.1920,data/Tancrede/extraction/light/images/train/ABAURA7153-P1.jpg,0.0092,2026-09-03T09:31:39+00:00
4d6e0692e097a8a0,ABAURA7548,train,OK,,2.1579,data/Tancrede/extraction/light/images/train/ABAURA7548-P1.jpg,0.0100,2026-09-03T09:31:39+00:00
9a3cd449b2aa6b8c,CEN187839,train,OK,,2.0736,data/Tancrede/extraction/light/images/train/CEN187839-P1.jpg,0.0092,2026-09-03T09:31:39+00:00
89946f269e8b7dc9,ABAURA4898,train,OK,,2.2669,data/Tancrede/extraction/light/images/train/ABAURA4898-P1.jpg,0.0115,2026-09-03T09:31:39+00:00
0c20ae7846435f1d,ABAURA8228,train,OK,,2.2406,data/Tancrede/extraction/light/images/train/ABAURA8228-P1.jpg,0.0082,2026-09-03T09:31:39+00:00
3b53ad332acaa266,N205,train,OK,,2.0934,data/Tancrede/extraction/light/images/train/N205-P1.jpg,0.0063,2026-09-03T09:31:39+00:00
02f4b620e0055337,NoName1,train,OK,,2.2237,data/Tancrede/extraction/light/images/train/NoName1-P1.jpg,0.0483,2026-09-03T09:31:39+00:00
ee48575111b209bb,2019.02118,train,OK,,2.0939,data/Tancrede/extraction/light/images/train/2019.02118-P1.jpg,0.0506,2026-09-03T09:31:40+00:00
c779f73a0c9a877f,2019.01788,train,OK,,2.1749,data/Tancrede/extraction/light/images/train/2019.01788-P1.jpg,0.0445,2026-09-03T09:31:40+00:00
f70e86c1fd31489e,ABAURA7155,train,OK,,2.1687,data/Tancrede/extraction/light/images/train/ABAURA7155-P1.jpg,0.0477,2026-09-03T09:31:40+00:00
42bf3a8bcdba75dc,ABAURA8201,train,OK,,2.3305,data/Tancrede/extraction/light/images/train/ABAURA8201-P1.jpg,0.0441,2026-09-03T09:31:40+00:00
54c9b09d1872646e,2019.02184,train,OK,,2.1736,data/Tancrede/extraction/light/images/train/2019.02184-P1.jpg,0.0466,2026-09-03T09:31:40+00:00
efa6e0c1b3e3d432,D264520,train,OK,,2.0801,data/Tancrede/extraction/light/images/train/D264520-P1.jpg,0.0483,2026-09-03T09:31:40+00:00
74fd3bdda28e9f50,ABAURA57210,train,OK,,2.3475,data/Tancrede/extraction/light/images/train/ABAURA57210-P1.jpg,0.0470,2026-09-03T09:31:40+00:00
304e58a40cd337e4,CD388229,train,OK,,2.4544,data/Tancrede/extraction/light/images/train/CD388229-P1.jpg,0.0111,2026-09-03T09:31:40+00:00
537d713195ee6005,ABAURA8233,train,OK,,2.3642,data/Tancrede/extraction/light/images/train/ABAURA8233-P1.jpg,0.0113,2026-09-03T09:31:40+00:00
4b4e1d2b57237e07,2020.03926,train,OK,,2.1891,data/Tancrede/extraction/light/images/train/2020.03926-P1.jpg,0.0093,2026-09-03T09:31:40+00:00
c3e3f56fb2404de3,2019.02175,train,OK,,2.2004,data/Tancrede/extraction/light/images/train/2019.02175-P1.jpg,0.0108,2026-09-03T09:31:40+00:00
fddc68e78f223c4e,N384,train,OK,,2.4612,data/Tancrede/extraction/light/images/train/N384-P1.jpg,0.0062,2026-09-03T09:31:40+00:00
7c0cca821f46d365,ABAURA8747,train,OK,,2.2838,data/Tancrede/extraction/light/images/train/ABAURA8747-P1.jpg,0.0104,2026-09-03T09:31:40+00:00
7617310a87115324,2019.02059,train,OK,,2.1685,data/Tancrede/extraction/light/images/train/2019.02059-P1.jpg,0.0096,2026-09-03T09:31:40+00:00
0d889f40fa390da5,2020.00301,train,OK,,2.2990,data/Tancrede/extraction/light/images/train/2020.00301-P1.jpg,0.0098,2026-09-03T09:31:40+00:00
a00cb064c31581b3,2019.02080,train,OK,,2.2759,data/Tancrede/extraction/light/images/train/2019.02080-P1.jpg,0.0103,2026-09-03T09:31:40+00:00
7d879d9eb4e41131,CD388230b,train,OK,,2.4252,data/Tancrede/extraction/light/images/train/CD388230b-P1.jpg,0.0096,2026-09-03T09:31:40+00:00
0fe9c1e253a95923,N815,train,OK,,2.1177,data/Tancrede/extraction/light/images/train/N815-P1.jpg,0.0069,2026-09-03T09:31:40+00:00
2193cff42f43e868,2019.02073,train,OK,,2.2517,data/Tancrede/extraction/light/images/train/2019.02073-P1.jpg,0.0088,2026-09-03T09:31:40+00:00
4d85fb9b02def419,N385,train,OK,,2.2394,data/Tancrede/extraction/light/images/train/N385-P1.jpg,0.0064,2026-09-03T09:31:40+00:00
6aaa45108cab0dfd,2013.0265,train,OK,,1.9809,data/Tancrede/extraction/light/images/train/2013.0265-P1.jpg,0.0100,2026-09-03T09:31:40+00:00
42ba7d43a51b1c42,AGR.2016.1415,train,OK,,1.9459,data/Tancrede/extraction/light/images/train/AGR.2016.1415-P1.jpg,0.0095,2026-09-03T09:31:40+00:00
3ff3bea79a5d732d,2007.0008,train,OK,,2.2687,data/Tancrede/extraction/light/images/train/2007.0008-P1.jpg,0.0088,2026-09-03T09:31:40+00:00
55ebecdaea627112,CD388861,train,OK,,2.2683,data/Tancrede/extraction/light/images/train/CD388861-P1.jpg,0.0099,2026-09-03T09:31:40+00:00
9c6df7d6072ce5de,CD388230,train,OK,,2.2463,data/Tancrede/extraction/light/images/train/CD388230-P1.jpg,0.0097,2026-09-03T09:31:40+00:00
842d22d52f3b02d6,ABAURA8238,train,OK,,2.8185,data/Tancrede/extraction/light/images/train/ABAURA8238-P1.jpg,0.0102,2026-09-03T09:31:40+00:00
1eff9845b08d9b0f,POLLINIS4351,train,OK,,2.1965,data/Tancrede/extraction/light/images/train/POLLINIS4351-P1.jpg,0.0115,2026-09-03T09:31:40+00:00
63ba1065ff892e90,ABAURA8607,train,OK,,2.4217,data/Tancrede/extraction/light/images/train/ABAURA8607-P1.jpg,0.0099,2026-09-03T09:31:40+00:00
3708629f9f18f3d4,N628,train,OK,,2.1028,data/Tancrede/extraction/light/images/train/N628-P1.jpg,0.0073,2026-09-03T09:31:40+00:00
be8e3546094ea62a,ABAURA8764,train,OK,,2.1673,data/Tancrede/extraction/light/images/train/ABAURA8764-P1.jpg,0.0111,2026-09-03T09:31:40+00:00
49c39e9379ec3e71,N126,train,OK,,2.2586,data/Tancrede/extraction/light/images/train/N126-P1.jpg,0.0068,2026-09-03T09:31:40+00:00
970fde072567a9b1,FR04ABOM220722089,train,OK,,2.1890,data/Tancrede/extraction/light/images/train/FR04ABOM220722089-P1.jpg,0.0981,2026-09-03T09:31:40+00:00
753050243f266b43,FR04ABOM220722092,train,OK,,2.3219,data/Tancrede/extraction/light/images/train/FR04ABOM220722092-P1.jpg,0.0868,2026-09-03T09:31:40+00:00
6ed883c199116c26,FR73ABOM120722021,train,OK,,2.2063,data/Tancrede/extraction/light/images/train/FR73ABOM120722021-P1.jpg,0.0881,2026-09-03T09:31:40+00:00
79834c1fd58c6195,FR73ABOM120722042,train,OK,,2.2480,data/Tancrede/extraction/light/images/train/FR73ABOM120722042-P1.jpg,0.0854,2026-09-03T09:31:40+00:00
9862b7d851abcc80,FR73ABOM200722041,train,FAILED,detection_not_OK,,,0.0000,2026-09-03T09:31:40+00:00
68dee5762500e02e,CD388623e,train,OK,,2.1402,data/Tancrede/extraction/light/images/train/CD388623e-P1.jpg,0.0091,2026-09-03T09:31:40+00:00
f26bca0a30ed5d84,FR73ABOM130722006,train,OK,,2.2984,data/Tancrede/extraction/light/images/train/FR73ABOM130722006-P1.jpg,0.0877,2026-09-03T09:31:40+00:00
8ce0e4b5d83759a4,ABAURA8240d,train,OK,,2.5418,data/Tancrede/extraction/light/images/train/ABAURA8240d-P1.jpg,0.0079,2026-09-03T09:31:40+00:00
536d6ed69e2deb97,ABAURA8228b,train,OK,,2.2869,data/Tancrede/extraction/light/images/train/ABAURA8228b-P1.jpg,0.0080,2026-09-03T09:31:40+00:00
bad35adae20298a0,FR73ABOM200722034,train,OK,,2.2586,data/Tancrede/extraction/light/images/train/FR73ABOM200722034-P1.jpg,0.0880,2026-09-03T09:31:41+00:00
276e83d7d067f0ce,FR73ABOM200722038,train,OK,,2.3513,data/Tancrede/extraction/light/images/train/FR73ABOM200722038-P1.jpg,0.1046,2026-09-03T09:31:41+00:00
60c0780e8ead0697,FR73ABOM120722103,train,OK,,2.2907,data/Tancrede/extraction/light/images/train/FR73ABOM120722103-P1.jpg,0.0875,2026-09-03T09:31:41+00:00
558ee31b272a3e7b,FR73ABOM130722004,train,OK,,2.3432,data/Tancrede/extraction/light/images/train/FR73ABOM130722004-P1.jpg,0.0908,2026-09-03T09:31:41+00:00
e7de34520d0a1d14,FR73ABOM140722039,train,OK,,2.2884,data/Tancrede/extraction/light/images/train/FR73ABOM140722039-P1.jpg,0.0845,2026-09-03T09:31:41+00:00
6b145a707d3bfe93,FR73ABOM130722046,train,OK,,2.2763,data/Tancrede/extraction/light/images/train/FR73ABOM130722046-P1.jpg,0.0887,2026-09-03T09:31:41+00:00
6cb9207e841f5b18,FR73ABOM200722040,train,OK,,2.2231,data/Tancrede/extraction/light/images/train/FR73ABOM200722040-P1.jpg,0.0842,2026-09-03T09:31:41+00:00
8de06932b0ba830e,ABAURA8206,train,OK,,2.4446,data/Tancrede/extraction/light/images/train/ABAURA8206-P1.jpg,0.0086,2026-09-03T09:31:41+00:00
5a5efd17a2622447,FR73ABOM130722027,train,OK,,2.3614,data/Tancrede/extraction/light/images/train/FR73ABOM130722027-P1.jpg,0.0879,2026-09-03T09:31:41+00:00
208c787ce97a2e8e,FR73ABOM200722039,train,OK,,2.4158,data/Tancrede/extraction/light/images/train/FR73ABOM200722039-P1.jpg,0.0863,2026-09-03T09:31:41+00:00
8a73c15b67d769dd,FR04ABOM220722031,train,OK,,2.3033,data/Tancrede/extraction/light/images/train/FR04ABOM220722031-P1.jpg,0.0847,2026-09-03T09:31:41+00:00
deb7b3acbd50660f,CD388861b,train,OK,,2.6063,data/Tancrede/extraction/light/images/train/CD388861b-P1.jpg,0.0103,2026-09-03T09:31:41+00:00
d4661d90b2c2b5c4,FR73ABOM130722005,train,OK,,2.1558,data/Tancrede/extraction/light/images/train/FR73ABOM130722005-P1.jpg,0.0866,2026-09-03T09:31:41+00:00
2aa0edf2f211988d,FR73ABOM200722037,train,OK,,2.3920,data/Tancrede/extraction/light/images/train/FR73ABOM200722037-P1.jpg,0.0855,2026-09-03T09:31:42+00:00
5fb28490ce2fcf96,ABAURA8212,train,OK,,2.4951,data/Tancrede/extraction/light/images/train/ABAURA8212-P1.jpg,0.0097,2026-09-03T09:31:42+00:00
ef6eda02d790d8d0,FR04ABOM220722061,train,OK,,2.3043,data/Tancrede/extraction/light/images/train/FR04ABOM220722061-P1.jpg,0.0979,2026-09-03T09:31:42+00:00
568dd869160c4c36,FR73ABOM130722063,train,OK,,2.3066,data/Tancrede/extraction/light/images/train/FR73ABOM130722063-P1.jpg,0.0882,2026-09-03T09:31:42+00:00
fa07f6933c7269dd,2020.03936,train,OK,,2.2483,data/Tancrede/extraction/light/images/train/2020.03936-P1.jpg,0.0903,2026-09-03T09:31:42+00:00
b560a956ac7a102f,CD388821b,train,OK,,2.2931,data/Tancrede/extraction/light/images/train/CD388821b-P1.jpg,0.0088,2026-09-03T09:31:42+00:00
0ab7aace9a08d7f1,FR73ABOM130722065,train,OK,,2.3591,data/Tancrede/extraction/light/images/train/FR73ABOM130722065-P1.jpg,0.0872,2026-09-03T09:31:42+00:00
6ab1330ba20e66b4,FR73ABOM130722018,train,OK,,2.2601,data/Tancrede/extraction/light/images/train/FR73ABOM130722018-P1.jpg,0.1575,2026-09-03T09:31:42+00:00
c5c1095e92123444,FR73ABOM130722030,train,OK,,2.2961,data/Tancrede/extraction/light/images/train/FR73ABOM130722030-P1.jpg,0.1863,2026-09-03T09:31:42+00:00
f71ff213f80d0bf8,FR73ABOM120722072,train,OK,,2.1919,data/Tancrede/extraction/light/images/train/FR73ABOM120722072-P1.jpg,0.1316,2026-09-03T09:31:42+00:00
949349bacb399a2a,CD388821d,train,OK,,2.3518,data/Tancrede/extraction/light/images/train/CD388821d-P1.jpg,0.0213,2026-09-03T09:31:42+00:00
f6736c92ae4db2eb,2020.00254,train,OK,,2.2604,data/Tancrede/extraction/light/images/train/2020.00254-P1.jpg,0.1426,2026-09-03T09:31:43+00:00
4dca7e8b0e1d3936,FR73ABOM200722028,train,OK,,2.2274,data/Tancrede/extraction/light/images/train/FR73ABOM200722028-P1.jpg,0.1260,2026-09-03T09:31:43+00:00
c955aaacc2dde60b,FR73ABOM130722067,train,OK,,2.3076,data/Tancrede/extraction/light/images/train/FR73ABOM130722067-P1.jpg,0.1233,2026-09-03T09:31:43+00:00
dee0257031455c91,FR73ABOM130722020,train,OK,,2.3188,data/Tancrede/extraction/light/images/train/FR73ABOM130722020-P1.jpg,0.1016,2026-09-03T09:31:43+00:00
8375f2bfd3459f92,FR73ABOM130722062,train,OK,,2.2508,data/Tancrede/extraction/light/images/train/FR73ABOM130722062-P1.jpg,0.1009,2026-09-03T09:31:43+00:00
1c74833a97e97545,CD388821c,train,OK,,2.4113,data/Tancrede/extraction/light/images/train/CD388821c-P1.jpg,0.0097,2026-09-03T09:31:43+00:00
dcbd2af986d811c3,FR73ABOM200722019,train,OK,,2.1892,data/Tancrede/extraction/light/images/train/FR73ABOM200722019-P1.jpg,0.0921,2026-09-03T09:31:43+00:00
b3639caf3ddf3dca,FR73ABOM120722002,train,OK,,2.0523,data/Tancrede/extraction/light/images/train/FR73ABOM120722002-P1.jpg,0.0912,2026-09-03T09:31:43+00:00
37a7207027a8adec,FR73ABOM130722040,train,OK,,2.3003,data/Tancrede/extraction/light/images/train/FR73ABOM130722040-P1.jpg,0.0932,2026-09-03T09:31:43+00:00
14e8257475f3d276,FR73ABOM130722007,train,OK,,2.3199,data/Tancrede/extraction/light/images/train/FR73ABOM130722007-P1.jpg,0.0938,2026-09-03T09:31:43+00:00
904d5ba12b20a98c,FR73ABOM130722064,train,OK,,2.3766,data/Tancrede/extraction/light/images/train/FR73ABOM130722064-P1.jpg,0.0924,2026-09-03T09:31:44+00:00
cef5edace93bae09,FR73ABOM130722021,train,OK,,2.2803,data/Tancrede/extraction/light/images/train/FR73ABOM130722021-P1.jpg,0.0885,2026-09-03T09:31:44+00:00
bc837c5c536d0f37,FR73ABOM130722066,train,OK,,2.2589,data/Tancrede/extraction/light/images/train/FR73ABOM130722066-P1.jpg,0.0886,2026-09-03T09:31:44+00:00
63678a52fde73929,FR73ABOM130722009,train,OK,,2.2962,data/Tancrede/extraction/light/images/train/FR73ABOM130722009-P1.jpg,0.1190,2026-09-03T09:31:44+00:00
f121964e05160221,FR73ABOM200722029,train,OK,,2.1939,data/Tancrede/extraction/light/images/train/FR73ABOM200722029-P1.jpg,0.1007,2026-09-03T09:31:44+00:00
ee197cdadbd4e695,ABAURA8885f,train,OK,,2.2112,data/Tancrede/extraction/light/images/train/ABAURA8885f-P1.jpg,0.0969,2026-09-03T09:31:44+00:00
75c500bdb7c8a50f,ABAURA7163,train,OK,,2.2042,data/Tancrede/extraction/light/images/train/ABAURA7163-P1.jpg,0.1000,2026-09-03T09:31:44+00:00
63b62392223dee89,ABAURA8885e,train,OK,,2.1894,data/Tancrede/extraction/light/images/train/ABAURA8885e-P1.jpg,0.0991,2026-09-03T09:31:44+00:00
376d74c2ab1a0a98,ABAURA8150c,train,OK,,2.1727,data/Tancrede/extraction/light/images/train/ABAURA8150c-P1.jpg,0.0998,2026-09-03T09:31:44+00:00
7e2dafde6c4633a9,ABAURA7150,train,OK,,2.1578,data/Tancrede/extraction/light/images/train/ABAURA7150-P1.jpg,0.0925,2026-09-03T09:31:44+00:00
ac8b4b9c4cddd228,POLLINIS4455,train,FAILED,detection_not_OK,,,0.0000,2026-09-03T09:31:44+00:00
d3c23fde07d656e9,VAN-2019.00795,train,OK,,2.1075,data/Tancrede/extraction/light/images/train/VAN-2019.00795-P1.jpg,0.0077,2026-09-03T09:31:44+00:00
b70661838db2b7f6,D264515,train,OK,,1.5432,data/Tancrede/extraction/light/images/train/D264515-P1.jpg,0.0216,2026-09-03T09:31:44+00:00
628b63ecf2322f0d,ABAURA4936,train,OK,,1.6388,data/Tancrede/extraction/light/images/train/ABAURA4936-P1.jpg,0.0214,2026-09-03T09:31:44+00:00
d3c4024dfbc8614b,ABAURA4923,train,OK,,1.8863,data/Tancrede/extraction/light/images/train/ABAURA4923-P1.jpg,0.0075,2026-09-03T09:31:44+00:00
c0601432bb229806,ABAURA4915,train,OK,,1.8319,data/Tancrede/extraction/light/images/train/ABAURA4915-P1.jpg,0.0070,2026-09-03T09:31:44+00:00
e422a5af4a9433e7,ABAURA8606,train,OK,,1.7052,data/Tancrede/extraction/light/images/train/ABAURA8606-P1.jpg,0.0068,2026-09-03T09:31:44+00:00
55b0dae91d656b90,CD387313,train,OK,,1.6600,data/Tancrede/extraction/light/images/train/CD387313-P1.jpg,0.0068,2026-09-03T09:31:44+00:00
9344e9115a3d927c,ABAURA8205b,train,OK,,1.6024,data/Tancrede/extraction/light/images/train/ABAURA8205b-P1.jpg,0.0071,2026-09-03T09:31:44+00:00
0b09250a0a4254d6,ABAURA8205c,train,OK,,1.7912,data/Tancrede/extraction/light/images/train/ABAURA8205c-P1.jpg,0.0075,2026-09-03T09:31:45+00:00
7c0b26d46cf2c2df,POLLINIS4402,train,OK,,1.5933,data/Tancrede/extraction/light/images/train/POLLINIS4402-P1.jpg,0.0072,2026-09-03T09:31:45+00:00
d80d61b3f387a114,ABAURA4904,train,OK,,1.6416,data/Tancrede/extraction/light/images/train/ABAURA4904-P1.jpg,0.0066,2026-09-03T09:31:45+00:00
540acda149407478,ABAURA4902,train,OK,,1.6589,data/Tancrede/extraction/light/images/train/ABAURA4902-P1.jpg,0.0073,2026-09-03T09:31:45+00:00
283aeea6c54e375c,ABB-2020.00038,train,OK,,1.4415,data/Tancrede/extraction/light/images/train/ABB-2020.00038-P1.jpg,0.0251,2026-09-03T09:31:45+00:00
eef6cd510b8c8d04,2020.00377,train,OK,,1.5118,data/Tancrede/extraction/light/images/train/2020.00377-P1.jpg,0.0072,2026-09-03T09:31:45+00:00
415b684e00ba2b66,CD387766b,train,OK,,1.7084,data/Tancrede/extraction/light/images/train/CD387766b-P1.jpg,0.0070,2026-09-03T09:31:45+00:00
ce731804d06f7a67,ABAURA8150b,train,OK,,1.3297,data/Tancrede/extraction/light/images/train/ABAURA8150b-P1.jpg,0.0068,2026-09-03T09:31:45+00:00
e4c6a8c0abcf868a,ABAURA4928,train,OK,,1.6452,data/Tancrede/extraction/light/images/train/ABAURA4928-P1.jpg,0.0212,2026-09-03T09:31:45+00:00
3f0e311150ca8191,ABAURA8205,train,OK,,1.7524,data/Tancrede/extraction/light/images/train/ABAURA8205-P1.jpg,0.0077,2026-09-03T09:31:45+00:00
1952402d502178fd,ABAURA4923b,train,OK,,1.5875,data/Tancrede/extraction/light/images/train/ABAURA4923b-P1.jpg,0.0240,2026-09-03T09:31:45+00:00
d2be479349d29baa,FR05ABOM220722024,train,OK,,1.6067,data/Tancrede/extraction/light/images/train/FR05ABOM220722024-P1.jpg,0.0237,2026-09-03T09:31:45+00:00
cc2d85c55aacd5b1,FR05ABOM220722023,train,OK,,1.5771,data/Tancrede/extraction/light/images/train/FR05ABOM220722023-P1.jpg,0.0200,2026-09-03T09:31:45+00:00
53d810b45feef262,FR05ABOM220722025,train,OK,,1.3081,data/Tancrede/extraction/light/images/train/FR05ABOM220722025-P1.jpg,0.0245,2026-09-03T09:31:45+00:00
0bcfa413960ec94a,FR04ABOM220722054,train,OK,,1.6430,data/Tancrede/extraction/light/images/train/FR04ABOM220722054-P1.jpg,0.0227,2026-09-03T09:31:45+00:00
1bcba009be094cb2,FR73ABOM120722025,train,OK,,1.7599,data/Tancrede/extraction/light/images/train/FR73ABOM120722025-P1.jpg,0.0236,2026-09-03T09:31:45+00:00
91a4e0e5796070bf,FR04ABOM220722055,train,OK,,1.6260,data/Tancrede/extraction/light/images/train/FR04ABOM220722055-P1.jpg,0.0223,2026-09-03T09:31:45+00:00
28182d510ab5b500,ABAURA8852,train,OK,,1.7437,data/Tancrede/extraction/light/images/train/ABAURA8852-P1.jpg,0.0074,2026-09-03T09:31:45+00:00
3bfca735c99e34b9,FR05ABOM220722028,train,OK,,1.6627,data/Tancrede/extraction/light/images/train/FR05ABOM220722028-P1.jpg,0.0212,2026-09-03T09:31:45+00:00
ed6461b9013e8cf2,ABAURA8885b,train,OK,,1.5169,data/Tancrede/extraction/light/images/train/ABAURA8885b-P1.jpg,0.0078,2026-09-03T09:31:45+00:00
44d3abab7f3725cb,ABAURA8885d,train,OK,,1.9880,data/Tancrede/extraction/light/images/train/ABAURA8885d-P1.jpg,0.0076,2026-09-03T09:31:45+00:00
d2b81ddf68d8c1ae,ABAURA8885c,train,OK,,1.9479,data/Tancrede/extraction/light/images/train/ABAURA8885c-P1.jpg,0.0083,2026-09-03T09:31:45+00:00
863ba578bb4b7559,ABAURA8595,train,OK,,1.9136,data/Tancrede/extraction/light/images/train/ABAURA8595-P1.jpg,0.0078,2026-09-03T09:31:45+00:00
b2521710042a8c57,FR04ABOM220722057,train,OK,,1.7877,data/Tancrede/extraction/light/images/train/FR04ABOM220722057-P1.jpg,0.0225,2026-09-03T09:31:45+00:00
a1abaab880c514c7,FR04ABOM220722050,train,OK,,1.6704,data/Tancrede/extraction/light/images/train/FR04ABOM220722050-P1.jpg,0.0212,2026-09-03T09:31:45+00:00
4a624820aa05cb0e,FR04ABOM220722051,train,OK,,1.6225,data/Tancrede/extraction/light/images/train/FR04ABOM220722051-P1.jpg,0.0232,2026-09-03T09:31:45+00:00
91c5e803fafc7ba3,CD388018,train,OK,,1.7320,data/Tancrede/extraction/light/images/train/CD388018-P1.jpg,0.0072,2026-09-03T09:31:45+00:00
8b42e5d9bce9444d,ABAURA8204,train,OK,,1.7331,data/Tancrede/extraction/light/images/train/ABAURA8204-P1.jpg,0.0073,2026-09-03T09:31:45+00:00
91e68499d152516a,CD388018b,train,OK,,1.4953,data/Tancrede/extraction/light/images/train/CD388018b-P1.jpg,0.0073,2026-09-03T09:31:45+00:00
8dc8a0af16c49cbd,ABAURA8602,train,OK,,1.7659,data/Tancrede/extraction/light/images/train/ABAURA8602-P1.jpg,0.0074,2026-09-03T09:31:45+00:00
cdb5ea208fb8ae9e,ATBI_GR5,train,OK,,1.4742,data/Tancrede/extraction/light/images/train/ATBI_GR5-P1.jpg,0.0072,2026-09-03T09:31:45+00:00
5ce8ecfcd1b8de92,FR15ABOM100721031,train,FAILED,detection_not_OK,,,0.0000,2026-09-03T09:31:45+00:00
7d348d8b3de71a53,FR15ABOM100721030,train,FAILED,detection_not_OK,,,0.0000,2026-09-03T09:31:45+00:00
b82359bd7da56999,FR15ABOM210821077,train,FAILED,detection_not_OK,,,0.0000,2026-09-03T09:31:45+00:00
7a9a2df58f3d2bd1,RuppSupp1,train,OK,,1.4370,data/Tancrede/extraction/light/images/train/RuppSupp1-P1.jpg,0.0227,2026-09-03T09:31:45+00:00
32b742f8affbc063,FR15ABOM120621015,train,FAILED,detection_not_OK,,,0.0000,2026-09-03T09:31:45+00:00
